STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
2,32,167,22506,Kunthal Pishog (1),341,197,RAJGARH,10022,DEOTHI MAJGAON,,,
2,32,167,22507,Dhamandar (6),394,197,RAJGARH,10030,KOTI PADHOG,,,
2,32,167,22508,Bagar Panoti (7),266,197,RAJGARH,10030,KOTI PADHOG,,,
2,32,167,22509,Koti Padhog (8),316,197,RAJGARH,10030,KOTI PADHOG,,,
2,32,167,22510,Kufar Mond (9),404,197,RAJGARH,10030,KOTI PADHOG,,,
2,32,167,22511,Bharoli (10),119,197,RAJGARH,10030,KOTI PADHOG,,,
2,32,167,22512,Matal Bakhog (11),763,197,RAJGARH,10032,MATAL-BAKHOG,,,
2,32,167,22513,Tali Bhujal (12),716,197,RAJGARH,10042,TAALI-BHUJJAL,,,
2,32,167,22514,Ghotari (14),381,197,RAJGARH,10042,TAALI-BHUJJAL,,,
2,32,167,22515,Galog Shakain (16),153,197,RAJGARH,10026,JADOL TAPROLI,,,
2,32,167,22516,Thandi Dhar (15),223,197,RAJGARH,10026,JADOL TAPROLI,,,
2,32,167,22517,Jadol Taproli (85),434,197,RAJGARH,10026,JADOL TAPROLI,,,
2,32,167,22518,Kaloha Saken (28),156,197,RAJGARH,10040,SHAYA-SANURA,,,
2,32,167,22519,Khaniur Narmela (18),274,197,RAJGARH,10040,SHAYA-SANURA,,,
2,32,167,22520,Pain Kufar (17),509,197,RAJGARH,10026,JADOL TAPROLI,,,
2,32,167,22521,Manwan  (19),368,197,RAJGARH,10040,SHAYA-SANURA,,,
2,32,167,22522,Dhanach Chukhriya (20),342,197,RAJGARH,10040,SHAYA-SANURA,,,
2,32,167,22523,Dhar Pabhech (21),337,197,RAJGARH,10031,KOTLA BANGI,,,
2,32,167,22524,Leo Nana (22),338,197,RAJGARH,10023,DIBBER,,,
2,32,167,22525,Tharu (4),429,197,RAJGARH,10022,DEOTHI MAJGAON,,,
2,32,167,22526,Deothi Majhgaon (5),1076,197,RAJGARH,10022,DEOTHI MAJGAON,,,
2,32,167,22527,Kuru Lawana (2),563,197,RAJGARH,10022,DEOTHI MAJGAON,,,
2,32,167,22528,Dibbar (3),832,197,RAJGARH,10023,DIBBER,,,
2,32,167,22529,Kufar Matlori     (23),304,197,RAJGARH,10023,DIBBER,,,
2,32,167,22530,Kaleyon Pab (38),435,197,RAJGARH,10023,DIBBER,,,
2,32,167,22531,Kotla Bangi (35),248,197,RAJGARH,10031,KOTLA BANGI,,,
2,32,167,22532,Sainai Kuni Ser (37),165,197,RAJGARH,10031,KOTLA BANGI,,,
2,32,167,22533,Karoli (24),206,197,RAJGARH,10031,KOTLA BANGI,,,
2,32,167,22534,Jol (36),56,197,RAJGARH,10040,SHAYA-SANURA,,,
2,32,167,22535,Rori (25),141,197,RAJGARH,10040,SHAYA-SANURA,,,
2,32,167,22536,Shaya (26),199,197,RAJGARH,10040,SHAYA-SANURA,,,
2,32,167,22537,Shimalya (27),140,197,RAJGARH,10040,SHAYA-SANURA,,,
2,32,167,22538,Sanora (29),296,197,RAJGARH,10040,SHAYA-SANURA,,,
2,32,167,22539,Shathar (80),224,197,RAJGARH,10034,NEHARTI-BAGHOT,,,
2,32,167,22540,Chandol (31),248,197,RAJGARH,10025,HABBAN,,,
2,32,167,22541,Kashmali Salogni (30),271,197,RAJGARH,10025,HABBAN,,,
2,32,167,22542,Ritab Pal (32),279,197,RAJGARH,10025,HABBAN,,,
2,32,167,22543,Dhaniya Ser (33),44,197,RAJGARH,10031,KOTLA BANGI,,,
2,32,167,22544,Sang Thara (34),28,197,RAJGARH,10031,KOTLA BANGI,,,
2,32,167,22545,Salech Darabla (39),357,197,RAJGARH,10031,KOTLA BANGI,,,
2,32,167,22546,Jalag Jagher (40),311,197,RAJGARH,10031,KOTLA BANGI,,,
2,32,167,22547,Rana Ghat (41),424,197,RAJGARH,10037,RANA GHAT,,,
2,32,167,22548,Dhaila Deothi (72),191,197,RAJGARH,10037,RANA GHAT,,,
2,32,167,22549,Shalanji Banjan (69),161,197,RAJGARH,10041,SHILANJI,,,
2,32,167,22550,Shalaji Dangra (68),337,197,RAJGARH,10041,SHILANJI,,,
2,32,167,22551,Balara Tikri (43),151,197,RAJGARH,10037,RANA GHAT,,,
2,32,167,22552,Sargaon (44),395,197,RAJGARH,10037,RANA GHAT,,,
2,32,167,22553,Maloh Mashog (42),138,197,RAJGARH,10037,RANA GHAT,,,
2,32,167,22554,Nalsar Anoti (45),51,197,RAJGARH,10037,RANA GHAT,,,
2,32,167,22555,Dharoli (46),201,197,RAJGARH,10035,NEI NETI,,,
2,32,167,22556,Nei Neti (48),623,197,RAJGARH,10035,NEI NETI,,,
2,32,167,22557,Dhaya Pitli (47),180,197,RAJGARH,10035,NEI NETI,,,
2,32,167,22558,Chakhal Dungi Ser (65),289,197,RAJGARH,10043,THAINA BASOTARI,,,
2,32,167,22559,Kanog Dhandhdel (66),408,197,RAJGARH,10041,SHILANJI,,,
2,32,167,22560,Rohru Bhuil (67),223,197,RAJGARH,10043,THAINA BASOTARI,,,
2,32,167,22561,Chabiul Kharmanji (75),372,197,RAJGARH,10043,THAINA BASOTARI,,,
2,32,167,22562,Deothi Panchar (70),218,197,RAJGARH,10041,SHILANJI,,,
2,32,167,22563,Arwan Sangrah (71),454,197,RAJGARH,10041,SHILANJI,,,
2,32,167,22564,Katogra Chamehechi (74),284,197,RAJGARH,10041,SHILANJI,,,
2,32,167,22565,Palu (76),225,197,RAJGARH,10025,HABBAN,,,
2,32,167,22566,Korab Bagna (77),176,197,RAJGARH,10025,HABBAN,,,
2,32,167,22567,Haban Marhechi (73),314,197,RAJGARH,10025,HABBAN,,,
2,32,167,22568,Dudhria Harech (78),273,197,RAJGARH,10025,HABBAN,,,
2,32,167,22569,Dol Ruhata (79),131,197,RAJGARH,10025,HABBAN,,,
2,32,167,22570,Tir Ganoh (83),134,197,RAJGARH,10034,NEHARTI-BAGHOT,,,
2,32,167,22571,Ulakh Katoga (88),245,197,RAJGARH,10034,NEHARTI-BAGHOT,,,
2,32,167,22572,Dhamla (81),349,197,RAJGARH,10040,SHAYA-SANURA,,,
2,32,167,22573,Parya Hechar (82),340,197,RAJGARH,10034,NEHARTI-BAGHOT,,,
2,32,167,22574,Nerti Bhagot (84),399,197,RAJGARH,10034,NEHARTI-BAGHOT,,,
2,32,167,22575,Ber Jamoli (86),142,197,RAJGARH,10026,JADOL TAPROLI,,,
2,32,167,22576,Sharh Pajoga (87),152,197,RAJGARH,10034,NEHARTI-BAGHOT,,,
2,32,167,22577,Karganun (52),343,197,RAJGARH,10027,KARGANOO,,,
2,32,167,22578,Neri Jagela (49),435,197,RAJGARH,10027,KARGANOO,,,
2,32,167,22579,Palashala (55),224,197,RAJGARH,10027,KARGANOO,,,
2,32,167,22580,Hion Jajah (56),139,197,RAJGARH,10027,KARGANOO,,,
2,32,167,22581,Shalamun (59),185,197,RAJGARH,10027,KARGANOO,,,
2,32,167,22582,Ser Jagas(58),512,197,RAJGARH,10038,SER JAGAS,,,
2,32,167,22583,Matiana (57),344,197,RAJGARH,10027,KARGANOO,,,
2,32,167,22584,Dudham (54),102,197,RAJGARH,10027,KARGANOO,,,
2,32,167,22585,Batol (53),147,197,RAJGARH,10027,KARGANOO,,,
2,32,167,22586,Lanaru (50),140,197,RAJGARH,10027,KARGANOO,,,
2,32,167,22587,Dhanach Shayaghat (51),180,197,RAJGARH,10027,KARGANOO,,,
2,32,167,22588,Juniyo Kanogta (64),342,197,RAJGARH,10038,SER JAGAS,,,
2,32,167,22589,Ghil Pabiyana (63),351,197,RAJGARH,10038,SER JAGAS,,,
2,32,167,22590,Neri Ratoli (62),408,197,RAJGARH,10038,SER JAGAS,,,
2,32,167,22591,Fatehpur Sadhori (123),518,197,RAJGARH,10038,SER JAGAS,,,
2,32,167,22592,Shamloh (124),194,197,RAJGARH,10045,TIKKER,,,
2,32,167,22593,Laharab (61),285,197,RAJGARH,10045,TIKKER,,,
2,32,167,22594,Badgala (60),322,197,RAJGARH,10045,TIKKER,,,
2,32,167,22595,Kanhech (126),300,197,RAJGARH,10045,TIKKER,,,
2,32,167,22596,Tikar (125),209,197,RAJGARH,10045,TIKKER,,,
2,32,167,22597,Madhera Kawaga (127),262,197,RAJGARH,10045,TIKKER,,,
2,32,167,22598,Kothia Jajar (128),610,197,RAJGARH,10029,KOTHIA JHAJJAR,,,
2,32,167,22599,Dharoti (130),807,197,RAJGARH,10029,KOTHIA JHAJJAR,,,
2,32,167,22600,Mewag Jon (129),250,197,RAJGARH,10029,KOTHIA JHAJJAR,,,
2,32,167,22601,Salana (121),524,197,RAJGARH,10039,SHALANA,,,
2,32,167,22602,Rajgarh (122),419,197,RAJGARH,10039,SHALANA,,,
2,32,167,22603,Koti Mawga (119),324,197,RAJGARH,10016,BHANAT,,,
2,32,167,22604,Dhar Baghera (118),354,197,RAJGARH,10043,THAINA BASOTARI,,,
2,32,167,22605,Sathah (117),277,197,RAJGARH,10036,NERI KOTLI,,,
2,32,167,22606,Neri Kotli (91),395,197,RAJGARH,10036,NERI KOTLI,,,
2,32,167,22607,Darena (89),172,197,RAJGARH,10036,NERI KOTLI,,,
2,32,167,22608,Sanohat (90),216,197,RAJGARH,10036,NERI KOTLI,,,
2,32,167,22609,Shaya Chhabron (92),492,197,RAJGARH,10036,NERI KOTLI,,,
2,32,167,22610,Ser Manon (116),512,197,RAJGARH,10016,BHANAT,,,
2,32,167,22611,Bhanat (115),258,197,RAJGARH,10016,BHANAT,,,
2,32,167,22612,Bohl Tallia (113),301,197,RAJGARH,10018,BOHAL-TAALIYA,,,
2,32,167,22613,Kulath  (120),430,197,RAJGARH,10018,BOHAL-TAALIYA,,,
2,32,167,22614,Thara (107),301,197,RAJGARH,10020,DAHAN,,,
2,32,167,22615,Bhat-Ka-Saina (106),279,197,RAJGARH,10017,BHUIRA,,,
2,32,167,22616,Nehar Pab (104),383,197,RAJGARH,10033,NEHAR PAB,,,
2,32,167,22617,Jubal Chandesh (132),318,197,RAJGARH,10033,NEHAR PAB,,,
2,32,167,22618,Thor Kolan (131),438,197,RAJGARH,10044,THAOD-NIWAAD,,,
2,32,167,22619,Reri Gusan (133),589,197,RAJGARH,10044,THAOD-NIWAAD,,,
2,32,167,22620,Dimbar (138),743,197,RAJGARH,10024,DIMBER,,,
2,32,167,22621,Donga Phag (139),148,197,RAJGARH,10024,DIMBER,,,
2,32,167,22622,Chaloga Byas (140),151,197,RAJGARH,10028,KATHLI BHARAN,,,
2,32,167,22623,Kotla Mangan (141),491,197,RAJGARH,10028,KATHLI BHARAN,,,
2,32,167,22624,Kathli Bharan (136),272,197,RAJGARH,10028,KATHLI BHARAN,,,
2,32,167,22625,Bhalag (137),331,197,RAJGARH,10028,KATHLI BHARAN,,,
2,32,167,22626,Gadol (135),371,197,RAJGARH,10033,NEHAR PAB,,,
2,32,167,22627,Tikri Jajah (134),132,197,RAJGARH,10033,NEHAR PAB,,,
2,32,167,22628,Pirag (103),287,197,RAJGARH,10033,NEHAR PAB,,,
2,32,167,22629,Rihana (102),94,197,RAJGARH,10033,NEHAR PAB,,,
2,32,167,22630,Karang (101),389,197,RAJGARH,10021,DEEDAG,,,
2,32,167,22631,Thanoga (105),228,197,RAJGARH,10017,BHUIRA,,,
2,32,167,22632,Bhuira (100),620,197,RAJGARH,10017,BHUIRA,,,
2,32,167,22633,Thana Dhar (108),370,197,RAJGARH,10017,BHUIRA,,,
2,32,167,22634,Phagu (111),194,197,RAJGARH,10018,BOHAL-TAALIYA,,,
2,32,167,22635,Dhar Pajera (112),260,197,RAJGARH,10018,BOHAL-TAALIYA,,,
2,32,167,22636,Jola (114),266,197,RAJGARH,10018,BOHAL-TAALIYA,,,
2,32,167,22637,Baraila (93),385,197,RAJGARH,10020,DAHAN,,,
2,32,167,22638,Sawana (94),244,197,RAJGARH,10020,DAHAN,,,
2,32,167,22639,Dahan (110),391,197,RAJGARH,10020,DAHAN,,,
2,32,167,22640,Rug Bakhota (109),555,197,RAJGARH,10020,DAHAN,,,
2,32,167,22641,Shamoga (95),452,197,RAJGARH,10019,CHHOG TALI,,,
2,32,167,22642,Chhog Tali (96),770,197,RAJGARH,10019,CHHOG TALI,,,
2,32,167,22643,Jhangan (97),258,197,RAJGARH,10019,CHHOG TALI,,,
2,32,167,22644,Saniyo (98),453,197,RAJGARH,10021,DEEDAG,,,
2,32,167,22645,Didag Khanotao (99),804,197,RAJGARH,10021,DEEDAG,,,
2,32,168,22646,Churdhar (1),500,198,SANGRAH,10075,NOHRA DHAR,,,
2,32,168,22647,Choras Tarna (133),822,198,SANGRAH,10061,DEVNA,,,
2,32,168,22648,Thanga (2),457,198,SANGRAH,10061,DEVNA,,,
2,32,168,22649,Deona (3),522,198,SANGRAH,10061,DEVNA,,,
2,32,168,22650,Devthana Nandri (4),290,198,SANGRAH,10060,DEVA MANAL,,,
2,32,168,22651,Ghanduri (132),908,198,SANGRAH,10065,GHANDURI,,,
2,32,168,22652,Talangana (134),342,198,SANGRAH,10065,GHANDURI,,,
2,32,168,22653,Pulgash (131),376,198,SANGRAH,10065,GHANDURI,,,
2,32,168,22654,Kanda Koti (136),342,198,SANGRAH,10056,CHARNA,,,
2,32,168,22655,Charna (137),926,198,SANGRAH,10056,CHARNA,,,
2,32,168,22656,Chunwin Board (138),687,198,SANGRAH,10056,CHARNA,,,
2,32,168,22657,Sail (141),409,198,SANGRAH,10053,BHAWAI,,,
2,32,168,22658,Nohra (7),2489,198,SANGRAH,10075,NOHRA DHAR,,,
2,32,168,22659,Bhog Batewari (8),270,198,SANGRAH,10075,NOHRA DHAR,,,
2,32,168,22660,Kotvi Panahara (10),101,198,SANGRAH,10075,NOHRA DHAR,,,
