STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
2,29,147,18048,Ghangret (8),1178,205,AMB,10330,GHANGRET,,,
2,29,147,18049,Malon Parla (10/2),458,205,AMB,10331,GINDPUR MALON,,,
2,29,147,18050,Gindpur (9),516,205,AMB,10331,GINDPUR MALON,,,
2,29,147,18051,Malon Awarla (10/1),211,205,AMB,10331,GINDPUR MALON,,,
2,29,147,18052,Kharoh (11),728,205,AMB,10339,KHAROH,,,
2,29,147,18053,Bhatehr Jhikli  (13/2),72,205,AMB,10322,BHATEHAR,,,
2,29,147,18054,Bhatehr Parli (13/3),448,205,AMB,10322,BHATEHAR,,,
2,29,147,18055,Baret (14),327,205,AMB,10322,BHATEHAR,,,
2,29,147,18056,Bhatehr Khas (13/1),326,205,AMB,10322,BHATEHAR,,,
2,29,147,18057,Beharn (12),562,205,AMB,10322,BHATEHAR,,,
2,29,147,18058,Ban Sarkar (7),33,205,AMB,10344,LOHARA UPPER,,,
2,29,147,18059,Godri Sidh (14),545,205,AMB,10325,DHARAMSHAL MAHANTAN,,,
2,29,147,18060,Dharamsal Mahaintan (15/1),1018,205,AMB,10325,DHARAMSHAL MAHANTAN,,,
2,29,147,18061,Dharamsal Mahaintan Jhikli (15,675,205,AMB,238460,DHARAMSHALA MAHANTA KHAS,,,
2,29,147,18062,Nari (16),1487,205,AMB,10349,NARI(CHINTPURNI),,,
2,29,147,18063,Gugwar (17/2),552,205,AMB,10318,BADHMANA,,,
2,29,147,18064,Badhmana (17/1),237,205,AMB,10318,BADHMANA,,,
2,29,147,18065,Dalwari (18/2),283,205,AMB,10327,DUHAL BATWALAN,,,
2,29,147,18066,Chhaproh (26/1),876,205,AMB,236051,CHHAPROH,,,
2,29,147,18067,Duhal Bangwalan (29/1),431,205,AMB,10328,DUHAL BHANGWALAN,,,
2,29,147,18068,Bambansera (25),326,205,AMB,10327,DUHAL BATWALAN,,,
2,29,147,18069,Chalaul Behr (24/3),117,205,AMB,10327,DUHAL BATWALAN,,,
2,29,147,18070,Dalwari Dehlwan (24/2),318,205,AMB,10327,DUHAL BATWALAN,,,
