STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
2,33,177,23482,Jangal Boans Dhar (26),500,191,RAMPUR,9788,CHANDI BRANDA (BP),,,
2,33,177,23483,Jangal Ghusu Pesu Dhar (25),500,191,RAMPUR,9788,CHANDI BRANDA (BP),,,
2,33,177,23484,Jangal Shri Khand Dhar (24),500,191,RAMPUR,9788,CHANDI BRANDA (BP),,,
2,33,177,23485,D.P.F. Sagta Dhar (23),500,191,RAMPUR,9788,CHANDI BRANDA (BP),,,
2,33,177,23486,D.P.F. Nanti Pat (21),500,191,RAMPUR,9788,CHANDI BRANDA (BP),,,
2,33,177,23487,D.P.F. Katawri (22),500,191,RAMPUR,9788,CHANDI BRANDA (BP),,,
2,33,177,23488,D.P.F. Sandholi Nala (29),500,191,RAMPUR,9788,CHANDI BRANDA (BP),,,
2,33,177,23489,D.P.F. Karai (30),500,191,RAMPUR,9788,CHANDI BRANDA (BP),,,
2,33,177,23490,Nanti (32),167,191,RAMPUR,9788,CHANDI BRANDA (BP),,,
2,33,177,23491,D.P.F. Tikar (28),500,191,RAMPUR,9788,CHANDI BRANDA (BP),,,
2,33,177,23492,Tikar (33),92,191,RAMPUR,9788,CHANDI BRANDA (BP),,,
2,33,177,23493,Up Mohal Chandi (34/1),151,191,RAMPUR,9788,CHANDI BRANDA (BP),,,
2,33,177,23494,D.P.F. Khiuncha-II (45),500,191,RAMPUR,239288,KYAO,,,
2,33,177,23495,D.P.F. Rwancha (44),500,191,RAMPUR,239288,KYAO,,,
2,33,177,23496,Khiuncha (41),53,191,RAMPUR,9801,KOOT (BP),,,
2,33,177,23497,D.P.F. Khiuncha - I (46),500,191,RAMPUR,239288,KYAO,,,
2,33,177,23498,Kinfi (49/3),103,191,RAMPUR,9801,KOOT (BP),,,
2,33,177,23499,Kut (43),213,191,RAMPUR,9801,KOOT (BP),,,
2,33,177,23500,D.P.F. Baja Dhar (40),500,191,RAMPUR,9788,CHANDI BRANDA (BP),,,
2,33,177,23501,Up Mohal Shamkot (34/3),157,191,RAMPUR,9788,CHANDI BRANDA (BP),,,
2,33,177,23502,Jangal Jaghori Dhar (27),500,191,RAMPUR,9788,CHANDI BRANDA (BP),,,
2,33,177,23503,Jaghori           (34/2),248,191,RAMPUR,9788,CHANDI BRANDA (BP),,,
2,33,177,23504,Fancha (17/1),318,191,RAMPUR,9788,CHANDI BRANDA (BP),,,
2,33,177,23505,D.P.F. Fancha (18),500,191,RAMPUR,9788,CHANDI BRANDA (BP),,,
2,33,177,23506,Fancha Kanda (17/2),10,191,RAMPUR,9788,CHANDI BRANDA (BP),,,
2,33,177,23507,Jangal Sharkanda Dhar-I (46),500,191,RAMPUR,239288,KYAO,,,
2,33,177,23508,Jangal  Sainchi (6),500,191,RAMPUR,9809,SARPARA (BP),,,
2,33,177,23509,D.P.F. Manj  Kalan (5),500,191,RAMPUR,9809,SARPARA (BP),,,
2,33,177,23510,Jangal Dundku  Dhar (2),500,191,RAMPUR,9809,SARPARA (BP),,,
2,33,177,23511,D.P.F.  Sukagho (3),500,191,RAMPUR,9809,SARPARA (BP),,,
2,33,177,23512,Suga (7),289,191,RAMPUR,9809,SARPARA (BP),,,
2,33,177,23513,Kandhar (8/2),339,191,RAMPUR,9809,SARPARA (BP),,,
2,33,177,23514,Sarpara (8/1),605,191,RAMPUR,9809,SARPARA (BP),,,
2,33,177,23515,Jangal Mehduda Saryara (4),500,191,RAMPUR,9809,SARPARA (BP),,,
2,33,177,23516,Jan. Mehd. Mehf.Kandri (14),500,191,RAMPUR,9806,PHANCHA (BP),,,
2,33,177,23517,Kandhri (15),113,191,RAMPUR,9806,PHANCHA (BP),,,
2,33,177,23518,Pashgaon (12/2),171,191,RAMPUR,9806,PHANCHA (BP),,,
2,33,177,23519,D.P.F. Chalari-III (38),500,191,RAMPUR,239288,KYAO,,,
2,33,177,23520,Jangal  Dibrigad (13),500,191,RAMPUR,9806,PHANCHA (BP),,,
2,33,177,23521,Dharla (12/1),271,191,RAMPUR,9802,LABANA SADANA (BP),,,
2,33,177,23522,Molgi (11),392,191,RAMPUR,9802,LABANA SADANA (BP),,,
2,33,177,23523,Julikot (9),348,191,RAMPUR,9802,LABANA SADANA (BP),,,
2,33,177,23524,Labana - Sadana (10),361,191,RAMPUR,9802,LABANA SADANA (BP),,,
2,33,177,23525,Ganwi (35),954,191,RAMPUR,9806,PHANCHA (BP),,,
2,33,177,23526,D.P.F.Kounda Kiao (31),500,191,RAMPUR,9788,CHANDI BRANDA (BP),,,
2,33,177,23527,Kiao (48),632,191,RAMPUR,239288,KYAO,,,
