STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
2,34,194,26714,Sumra (45),238,167,POOH,8919,SUMRA,,,
2,34,194,26715,Dhar Langtharkheyu (44),500,167,POOH,8919,SUMRA,,,
2,34,194,26716,Dhar Harmi (43),500,167,POOH,8919,SUMRA,,,
2,34,194,26717,Dhar Phu (41),500,167,POOH,8919,SUMRA,,,
2,34,194,26718,Dhar Kukri  (40),500,167,POOH,8919,SUMRA,,,
2,34,194,26719,Dhar Liyosu (34),500,167,POOH,8917,SHALKHAR,,,
2,34,194,26720,Dhar Demchu (33),500,167,POOH,8917,SHALKHAR,,,
2,34,194,26721,Thang Karma (29/4),6,167,POOH,8899,CHANGO,,,
2,34,194,26722,Dhar Yang Pochhe (31),500,167,POOH,8899,CHANGO,,,
2,34,194,26723,Dhar Pijong (32),500,167,POOH,8899,CHANGO,,,
2,34,194,26724,Dhar Kawe(30),500,167,POOH,8899,CHANGO,,,
2,34,194,26725,Shalkar (35/1),416,167,POOH,8917,SHALKHAR,,,
2,34,194,26726,Dhar Mandasa (39),500,167,POOH,8917,SHALKHAR,,,
2,34,194,26727,Dhar Dugona (38),500,167,POOH,8917,SHALKHAR,,,
2,34,194,26728,Dhar Yungdang (36),500,167,POOH,8917,SHALKHAR,,,
2,34,194,26729,Changjam (35/2),500,167,POOH,8917,SHALKHAR,,,
2,34,194,26730,Dhar Chango Uperla (29/1),797,167,POOH,8899,CHANGO,,,
2,34,194,26731,Dhar Chango Nichla (29/2),634,167,POOH,8899,CHANGO,,,
2,34,194,26732,Dhar Kumsa (28),500,167,POOH,8899,CHANGO,,,
2,34,194,26733,Dhar Pargira (26),500,167,POOH,8909,NAKO,,,
2,34,194,26734,Dhar Khirpichi (27),500,167,POOH,8909,NAKO,,,
2,34,194,26735,Hemi (20/3),500,167,POOH,8909,NAKO,,,
2,34,194,26736,Liti (29/3),4,167,POOH,8899,CHANGO,,,
2,34,194,26737,Yulang (35/3),500,167,POOH,8917,SHALKHAR,,,
2,34,194,26738,Dhar Lauechhe (37),500,167,POOH,8917,SHALKHAR,,,
2,34,194,26739,Dhar Choniti (42),500,167,POOH,8917,SHALKHAR,,,
2,34,194,26740,Dhar Bhajang (15),500,167,POOH,8906,LEO,,,
2,34,194,26741,Dhar Lipak (14),500,167,POOH,8906,LEO,,,
