State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, AKBAR MALAHI, 99224, 25.779367, 85.2747, AKBAR MALAHI, 2, 
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, ASOEE LACHHIRAM, 99225, 25.820367, 85.3238, ASOEE LACHHIRAM, 2, 
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, BAFAPUR BANTHU, 99226, 25.860983, 85.298867, BAFAPUR BANTHU, 2, 
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, HARWANSHPUR BANTHU, 99227, 25.886783, 85.28435, HARWANSHPUR BANTHU, 2, 
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, HUSAINA KHURD, 99228, 25.875767, 85.315283, HUSAINA KHURD, 2, 
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, JAHANGIRPUR PATEDHA, 99229, 25.78415, 85.262083, JAHANGIRPUR PATEDHA, 2, 
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, KARHARI, 99230, 25.84945, 85.317267, KARHARI, 2, 
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, KIRATPUR RAJA RAM, 99231, 25.85615, 85.2887, KIRATPUR RAJA RAM, 2, 
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, MADHOPUR MAHODAT, 99232, 25.819517, 85.291283, MADHOPUR MAHODAT, 2, 
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, MADHOPUR RAM, 99233, 25.7953, 85.293733, MADHOPUR RAM, 2, 
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, MAHAMDABAD, 99234, 25.79665, 85.262233, MAHAMDABAD, 2, 
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, MAJHAULI MAHMADPUR BUZURG, 99235, 25.8227, 85.2807, MAJHAULI MAHMADPUR BUZURG, 2, 
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, MANGANPUR, 99236, 25.898333, 85.278383, MANGANPUR, 2, 
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, MIYA BAIRO, 99237, 25.826367, 85.281, MIYA BAIRO, 2, 
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, PRATAPTAND EAST, 99238, 25.890683, 85.255683, PRATAPTAND EAST, 2, 
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, PRATAPTAND WEST, 99239, 25.8907, 85.240324, PRATAPTAND WEST, 2, 
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, RAGHUNATHPUR IMADPUR, 99240, 25.8195, 85.291333, RAGHUNATHPUR IMADPUR, 2, 
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, RATANPURA, 99241, 25.854567, 85.300233, RATANPURA, 2, 
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, SAHATHA, 99242, 25.855933, 85.244067, SAHATHA, 2, 
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, SHAHMIYA ROHUA, 99243, 25.860067, 85.264783, SHAHMIYA ROHUA, 2, 
BIHAR, 10, VAISHALI, 220, BHAGWANPUR, 2137, SHAMBHOPUR KOWARI, 99244, 25.813067, 85.312167, SHAMBHOPUR KOWARI, 2, 
BIHAR, 10, VAISHALI, 220, BIDUPUR, 2138, AMER, 99245, 25.636233, 85.332733, AMER, 21, 
BIHAR, 10, VAISHALI, 220, BIDUPUR, 2138, BAJITPUR SAIDAT, 99246, 25.62175, 85.380717, BAJITPUR SAIDAT, 21, 
BIHAR, 10, VAISHALI, 220, BIDUPUR, 2138, CHAKATH KURSI KUSHIYARI, 99248, 25.696483, 85.3395, CHAKATH KURSI KUSHIYARI, 21, 
