State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase
BIHAR, 10, KHAGARIA, 223, ALAULI, 1814, ALAULI, 94087, 25.641543, 86.400859, ALAULI, 21, 
BIHAR, 10, KHAGARIA, 223, ALAULI, 1814, AMBA ICHARUA, 94088, 25.61533, 86.4231, AMBA ICHARUA, 21, 
BIHAR, 10, KHAGARIA, 223, ALAULI, 1814, BAHADURPUR, 94090, 25.614478, 86.290942, BAHADURPUR, 21, 
BIHAR, 10, KHAGARIA, 223, ALAULI, 1814, BANDH CHATAR, 94091, 25.564933, 86.438308, BANDH CHATAR, 21, 
BIHAR, 10, KHAGARIA, 223, ALAULI, 1814, BHIKHARIGHAT, 94092, 25.666397, 86.361853, BHIKHARIGHAT, 21, 
BIHAR, 10, KHAGARIA, 223, ALAULI, 1814, CHANDPURA KHURD, 94093, 25.556556, 86.377032, CHANDPURA KHURD, 21, 
BIHAR, 10, KHAGARIA, 223, ALAULI, 1814, CHHILKOURI, 94095, 25.621406, 86.302678, CHHILKOURI, 21, 
BIHAR, 10, KHAGARIA, 223, ALAULI, 1814, GORIYAMI, 94097, 25.612531, 86.382752, GORIYAMI, 21, 
BIHAR, 10, KHAGARIA, 223, ALAULI, 1814, GOURACHAK, 94098, 25.619267, 86.293, GOURACHAK, 21, 
BIHAR, 10, KHAGARIA, 223, ALAULI, 1814, HARIPUR, 94099, 25.655242, 86.330064, HARIPUR, 21, 
BIHAR, 10, KHAGARIA, 223, ALAULI, 1814, HATHWAN, 94100, 25.668828, 86.39975, HATHWAN, 21, 
BIHAR, 10, KHAGARIA, 223, ALAULI, 1814, MEGHAUNA, 94101, 25.69045, 86.381258, MEGHAUNA, 21, 
BIHAR, 10, KHAGARIA, 223, ALAULI, 1814, RAMPUR ALLOULI, 94102, 25.644872, 86.405, RAMPUR ALLOULI, 21, 
BIHAR, 10, KHAGARIA, 223, ALAULI, 1814, ROUN, 94103, 25.64004, 86.385685, ROUN, 21, 
BIHAR, 10, KHAGARIA, 223, ALAULI, 1814, SAHSI, 94104, 25.652994, 86.360303, SAHSI, 21, 
BIHAR, 10, KHAGARIA, 223, ALAULI, 1814, SHUMBHA, 94106, 25.575939, 86.366634, SHUMBHA, 21, 
BIHAR, 10, KHAGARIA, 223, ALAULI, 1814, SIMRAHA, 94107, 25.645455, 86.306758, SIMRAHA, 21, 
BIHAR, 10, KHAGARIA, 223, BELDAUR, 1815, BALAITHA, 94108, 25.528328, 86.750941, BALAITHA, 21, 
BIHAR, 10, KHAGARIA, 223, BELDAUR, 1815, BELA NAWAD, 94109, 25.59938, 86.717444, BELA NAWAD, 21, 
BIHAR, 10, KHAGARIA, 223, BELDAUR, 1815, BELDOUR, 94110, 25.60158, 86.790497, BELDOUR, 21, 
BIHAR, 10, KHAGARIA, 223, BELDAUR, 1815, BOBIL, 94111, 25.622775, 86.808506, BOBIL, 21, 
BIHAR, 10, KHAGARIA, 223, BELDAUR, 1815, CHODHLI, 94112, 25.523277, 86.775958, CHODHLI, 21, 
BIHAR, 10, KHAGARIA, 223, BELDAUR, 1815, DIGHAUN, 94113, 25.556261, 86.801313, DIGHAUN, 21, 
BIHAR, 10, KHAGARIA, 223, BELDAUR, 1815, DUMARI, 94114, 25.533115, 86.777663, DUMARI, 21, 
BIHAR, 10, KHAGARIA, 223, BELDAUR, 1815, ITMADI, 94115, 25.489144, 86.781008, ITMADI, 21, 
BIHAR, 10, KHAGARIA, 223, BELDAUR, 1815, KANJARI, 94116, 25.632458, 86.689988, KANJARI, 21, 
BIHAR, 10, KHAGARIA, 223, BELDAUR, 1815, KURWAN, 94117, 25.574677, 86.842959, KURWAN, 21, 
BIHAR, 10, KHAGARIA, 223, BELDAUR, 1815, MAHINATH NAGAR, 94118, 25.632972, 86.761136, MAHINATH NAGAR, 21, 
BIHAR, 10, KHAGARIA, 223, BELDAUR, 1815, MALLI, 94119, 25.655288, 86.728655, MALLI, 21, 
BIHAR, 10, KHAGARIA, 223, BELDAUR, 1815, PACHAUT, 94120, 25.517165, 86.739291, PACHAUT, 21, 
BIHAR, 10, KHAGARIA, 223, BELDAUR, 1815, PIRNAGARA, 94121, 25.610197, 86.763825, PIRNAGARA, 21, 
BIHAR, 10, KHAGARIA, 223, BELDAUR, 1815, SAKAROHAR, 94122, 25.592358, 86.812302, SAKAROHAR, 21, 
BIHAR, 10, KHAGARIA, 223, BELDAUR, 1815, TELIHAR, 94123, 25.551325, 86.724036, TELIHAR, 21, 
BIHAR, 10, KHAGARIA, 223, CHAUTHAM, 1816, CHAUTHAM, 94125, 25.541878, 86.655864, CHAUTHAM, 21, 
BIHAR, 10, KHAGARIA, 223, CHAUTHAM, 1816, DHUTAULI, 94126, 25.532697, 86.618086, DHUTAULI, 21, 
BIHAR, 10, KHAGARIA, 223, CHAUTHAM, 1816, EAST BORNE, 94127, 25.521225, 86.719489, EAST BORNE, 21, 
BIHAR, 10, KHAGARIA, 223, CHAUTHAM, 1816, HARDIYA, 94128, 25.547817, 86.594344, HARDIYA, 21, 
BIHAR, 10, KHAGARIA, 223, CHAUTHAM, 1816, MIDDLE BORNE, 94129, 25.500342, 86.694039, MIDDLE BORNE, 21, 
BIHAR, 10, KHAGARIA, 223, CHAUTHAM, 1816, NIRPUR, 94130, 25.520542, 86.622897, NIRPUR, 21, 
BIHAR, 10, KHAGARIA, 223, CHAUTHAM, 1816, PIPRA, 94131, 25.509075, 86.647031, PIPRA, 21, 
BIHAR, 10, KHAGARIA, 223, CHAUTHAM, 1816, TELAUNCHH, 94134, 25.498064, 86.636661, TELAUNCHH, 21, 
BIHAR, 10, KHAGARIA, 223, CHAUTHAM, 1816, WEST BORNE, 94136, 25.529678, 86.689958, WEST BORNE, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, BALTARA, 94137, 25.511744, 86.723808, BALTARA, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, BANNI, 94138, 25.492458, 86.596997, BANNI, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, BASUDEOPUR, 94139, 25.390678, 86.682328, BASUDEOPUR, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, BORNA, 94140, 25.437172, 86.617347, BORNA, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, DEOTHA, 94141, 25.420983, 86.776701, DEOTHA, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, GOGRI, 94142, 25.414194, 86.635856, GOGRI, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, GOUCHHARI, 94143, 25.431625, 86.668572, GOUCHHARI, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, ITAHARI, 94144, 25.385389, 86.686656, ITAHARI, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, JHIKTIYA, 94145, 25.462806, 86.637708, JHIKTIYA, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, KOELA, 94146, 25.457293, 86.770507, KOELA, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, MADARPUR, 94147, 25.452864, 86.63305, MADARPUR, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, MAHESHKHUNT, 94148, 25.464216, 86.630205, MAHESHKHUNT, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, MAIRA, 94149, 25.478447, 86.72656, MAIRA, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, MUSKIPUR, 94150, 25.409086, 86.670144, MUSKIPUR, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, NORTH JAMALPUR, 94151, 25.436008, 86.643136, NORTH JAMALPUR, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, PAIKAT, 94152, 25.425625, 86.812731, PAIKAT, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, PAKRAIL, 94153, 25.435714, 86.643261, PAKRAIL, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, PASRAHA, 94154, 25.397069, 86.702475, PASRAHA, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, PAURA, 94155, 25.486331, 86.754567, PAURA, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, RAMPUR, 94156, 25.408492, 86.658353, RAMPUR, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, RATAN, 94157, 25.435714, 86.643261, RATAN, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, SAMASPUR, 94158, 25.46565, 86.631442, SAMASPUR, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, SHERCHAKLA, 94159, 25.391475, 86.710342, SHERCHAKLA, 21, 
BIHAR, 10, KHAGARIA, 223, GOGRI, 1817, SOUTH JAMALPUR, 94160, 25.410158, 86.660019, SOUTH JAMALPUR, 21, 
BIHAR, 10, KHAGARIA, 223, KHAGARIA, 1818, BACHHOUTA, 94161, 25.525806, 86.461542, BACHHOUTA, 21, 
BIHAR, 10, KHAGARIA, 223, KHAGARIA, 1818, BARAI, 94162, 25.564853, 86.311189, BARAI, 21, 
BIHAR, 10, KHAGARIA, 223, KHAGARIA, 1818, BELASIMRI, 94163, 25.527161, 86.307997, BELASIMRI, 21, 
BIHAR, 10, KHAGARIA, 223, KHAGARIA, 1818, BHADAS UTTAR, 94164, 25.522728, 86.447922, BHADAS UTTAR, 21, 
BIHAR, 10, KHAGARIA, 223, KHAGARIA, 1818, BHADAS DAKSHIN, 94165, 25.519917, 86.439794, BHADAS DAKSHIN, 21, 
BIHAR, 10, KHAGARIA, 223, KHAGARIA, 1818, DHUSMURI BISHANPUR, 94166, 25.544172, 86.406478, DHUSMURI BISHANPUR, 21, 
BIHAR, 10, KHAGARIA, 223, KHAGARIA, 1818, GAURASHAKTI, 94167, 25.521253, 86.514619, GAURASHAKTI, 21, 
BIHAR, 10, KHAGARIA, 223, KHAGARIA, 1818, JAHANGIRA, 94168, 25.507778, 86.375225, JAHANGIRA, 21, 
BIHAR, 10, KHAGARIA, 223, KHAGARIA, 1818, JALKOURA, 94169, 25.500894, 86.367814, JALKOURA, 21, 
BIHAR, 10, KHAGARIA, 223, KHAGARIA, 1818, KASIMPUR, 94170, 25.499478, 86.418269, KASIMPUR, 21, 
BIHAR, 10, KHAGARIA, 223, KHAGARIA, 1818, KOTHIA, 94171, 25.498244, 86.434844, KOTHIA, 21, 
BIHAR, 10, KHAGARIA, 223, KHAGARIA, 1818, LABHGAUN, 94172, 25.508889, 86.391514, LABHGAUN, 21, 
BIHAR, 10, KHAGARIA, 223, KHAGARIA, 1818, MARAR NORTH, 94173, 25.540947, 86.509025, MARAR NORTH, 21, 
BIHAR, 10, KHAGARIA, 223, KHAGARIA, 1818, MARAR SOUTH, 94174, 25.546742, 86.507444, MARAR SOUTH, 21, 
BIHAR, 10, KHAGARIA, 223, KHAGARIA, 1818, MATHURAPUR, 94175, 25.510439, 86.456683, MATHURAPUR, 21, 
BIHAR, 10, KHAGARIA, 223, KHAGARIA, 1818, OLAPUR GANGORE, 94176, 25.506939, 86.341081, OLAPUR GANGORE, 21, 
BIHAR, 10, KHAGARIA, 223, KHAGARIA, 1818, RAHIMPUR DAKSHIN, 94177, 25.452236, 86.486992, RAHIMPUR DAKSHIN, 21, 
BIHAR, 10, KHAGARIA, 223, KHAGARIA, 1818, RAHIMPUR MADHYA, 94178, 25.487142, 86.475322, RAHIMPUR MADHYA, 21, 
