State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase
BIHAR, 10, BUXAR, 232, CHAUSA, 1706, Chausa Block, 88888, 25.497136, 83.884756, Chausa Block, 21, 
BIHAR, 10, BUXAR, 232, SIMRI, 1713, Keshopur, 3194500, 25.673092, 84.089055, Keshopur, 21, 
BIHAR, 10, BUXAR, 232, SIMRI, 1713, Simri, 3194600, 25.637986, 84.11371, Simri, 21, 
BIHAR, 10, BUXAR, 232, SIMRI, 1713, Balihar, 3194900, 25.629145, 84.095964, Balihar, 21, 
BIHAR, 10, BUXAR, 232, SIMRI, 1713, Parari, 3195700, 25.637657, 84.136047, Parari, 21, 
BIHAR, 10, BUXAR, 232, CHAUSA, 1706, Rampur, 3196000, 25.399417, 83.798389, Rampur, 21, 
BIHAR, 10, BUXAR, 232, KESATH, 1710, Rampur, 3196000, 25.451639, 84.210389, Rampur, 21, 
BIHAR, 10, BUXAR, 232, SIMRI, 1713, Raipur Kalan (Rajipah), 3196600, 25.668219, 84.113131, Raipur Kalan (Rajipah), 21, 
BIHAR, 10, BUXAR, 232, SIMRI, 1713, Rajpur Kalan (Parsanpah), 3197500, 25.681331, 84.13343, Rajpur Kalan (Parsanpah), 21, 
BIHAR, 10, BUXAR, 232, SIMRI, 1713, Neyazipur, 3198100, 25.675361, 84.15625, Neyazipur, 21, 
BIHAR, 10, BUXAR, 232, SIMRI, 1713, Dullahpur, 3198200, 25.620942, 84.09399, Dullahpur, 21, 
BIHAR, 10, BUXAR, 232, SIMRI, 1713, Sahiyar, 3199600, 25.659554, 84.154415, Sahiyar, 21, 
BIHAR, 10, BUXAR, 232, SIMRI, 1713, Rajapur, 3200700, 25.674798, 84.173719, Rajapur, 21, 
BIHAR, 10, BUXAR, 232, SIMRI, 1713, Ekauna, 3200900, 25.660694, 84.163, Ekauna, 21, 
BIHAR, 10, BUXAR, 232, SIMRI, 1713, Gangauli, 3201300, 25.685979, 84.190083, Gangauli, 21, 
BIHAR, 10, BUXAR, 232, DUMRAON, 1708, Kharhatanr, 3201500, 25.638389, 84.164972, Kharhatanr, 21, 
BIHAR, 10, BUXAR, 232, SIMRI, 1713, Paigambarpur, 3202900, 25.634914, 84.169377, Paigambarpur, 21, 
BIHAR, 10, BUXAR, 232, DUMRAON, 1708, Dumri, 3203300, 25.647083, 84.181833, Dumri, 21, 
BIHAR, 10, BUXAR, 232, DUMRAON, 1708, Kathar, 3203800, 25.41025, 84.215917, Kathar, 21, 
BIHAR, 10, BUXAR, 232, DUMRAON, 1708, Kazipur, 3204300, 25.618184, 84.166704, Kazipur, 21, 
BIHAR, 10, BUXAR, 232, BRAHMPUR, 1703, Gayaghat, 3205000, 25.619476, 84.272017, Gayaghat, 21, 
BIHAR, 10, BUXAR, 232, BUXAR, 1704, Sonbarsa, 3205500, 25.619806, 84.076861, Sonbarsa, 21, 
BIHAR, 10, BUXAR, 232, SIMRI, 1713, Majhwari, 3206200, 25.607583, 84.106944, Majhwari, 21, 
BIHAR, 10, BUXAR, 232, NAWANAGAR, 1711, Parmanpur, 3207400, 25.361778, 84.244028, Parmanpur, 21, 
BIHAR, 10, BUXAR, 232, DUMRAON, 1708, Dhakaich, 3208000, 25.582351, 84.180369, Dhakaich, 21, 
BIHAR, 10, BUXAR, 232, BRAHMPUR, 1703, Nimej, 3212900, 25.614972, 84.292639, Nimej, 21, 
BIHAR, 10, BUXAR, 232, BRAHMPUR, 1703, Jogia, 3213200, 25.604501, 84.245228, Jogia, 21, 
BIHAR, 10, BUXAR, 232, SIMRI, 1713, Gayghat, 3213300, 25.633131, 84.143472, Gayghat, 21, 
BIHAR, 10, BUXAR, 232, BRAHMPUR, 1703, Bairia, 3213700, 25.6418, 84.29956, Bairia, 21, 
BIHAR, 10, BUXAR, 232, BRAHMPUR, 1703, Garhata, 3214700, 25.603072, 84.26001, Garhata, 21, 
BIHAR, 10, BUXAR, 232, BRAHMPUR, 1703, Nainijor, 3214700, 25.69425, 84.338111, Nainijor, 21, 
BIHAR, 10, BUXAR, 232, BRAHMPUR, 1703, Mahuar, 3214800, 25.672172, 84.340933, Mahuar, 21, 
BIHAR, 10, BUXAR, 232, BRAHMPUR, 1703, Harnathpur, 3215000, 25.632694, 84.324021, Harnathpur, 21, 
BIHAR, 10, BUXAR, 232, BRAHMPUR, 1703, Gahauna, 3216500, 25.631372, 84.331233, Gahauna, 21, 
BIHAR, 10, BUXAR, 232, BRAHMPUR, 1703, Barhampur, 3217000, 25.598401, 84.303346, Barhampur, 21, 
BIHAR, 10, BUXAR, 232, BRAHMPUR, 1703, Kant, 3217100, 25.583828, 84.321789, Kant, 21, 
BIHAR, 10, BUXAR, 232, RAJPUR, 1712, Rajpur, 3217600, 25.394533, 83.9036, Rajpur, 21, 
BIHAR, 10, BUXAR, 232, BRAHMPUR, 1703, Raghunathpur, 3217700, 25.559556, 84.306689, Raghunathpur, 21, 
BIHAR, 10, BUXAR, 232, BRAHMPUR, 1703, Kaithi, 3218200, 25.551922, 84.280899, Kaithi, 21, 
BIHAR, 10, BUXAR, 232, BRAHMPUR, 1703, Ekrasi, 3219100, 25.50301, 84.280402, Ekrasi, 21, 
BIHAR, 10, BUXAR, 232, BRAHMPUR, 1703, Pokharhan, 3219200, 25.523412, 84.306351, Pokharhan, 21, 
BIHAR, 10, BUXAR, 232, BRAHMPUR, 1703, Bagen, 3219800, 25.50255, 84.305798, Bagen, 21, 
BIHAR, 10, BUXAR, 232, BRAHMPUR, 1703, Bararhi, 3220000, 25.480074, 84.303019, Bararhi, 21, 
BIHAR, 10, BUXAR, 232, BUXAR, 1704, Churamanpur, 3220100, 25.590139, 84.023361, Churamanpur, 21, 
BIHAR, 10, BUXAR, 232, BRAHMPUR, 1703, Bhadwar, 3220200, 25.48203, 84.33839, Bhadwar, 21, 
BIHAR, 10, BUXAR, 232, CHOUGAIN, 1707, Nachap, 3222400, 25.526444, 84.251556, Nachap, 21, 
BIHAR, 10, BUXAR, 232, CHOUGAIN, 1707, Chaugain, 3223100, 25.474639, 84.23, Chaugain, 21, 
BIHAR, 10, BUXAR, 232, CHOUGAIN, 1707, Masahariya, 3223200, 25.483333, 84.238417, Masahariya, 21, 
BIHAR, 10, BUXAR, 232, CHOUGAIN, 1707, Murar, 3223900, 25.472778, 84.22175, Murar, 21, 
BIHAR, 10, BUXAR, 232, CHOUGAIN, 1707, Khewali, 3224000, 25.489389, 84.195056, Khewali, 21, 
BIHAR, 10, BUXAR, 232, KESATH, 1710, Kesath, 3225200, 25.42, 84.240083, Kesath, 21, 
