State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase
BIHAR, 10, SIWAN, 218, BHAGWANPUR HAT, 2110, Balahan Arazi, 101257, 26.103577, 84.683333, Balahan Arazi, 21, 
BIHAR, 10, SIWAN, 218, BHAGWANPUR HAT, 2110, Bansohi, 101258, 26.163888, 84.689166, Bansohi, 21, 
BIHAR, 10, SIWAN, 218, BHAGWANPUR HAT, 2110, Barka Gaon, 101259, 26.130854, 84.658223, Barka Gaon, 21, 
BIHAR, 10, SIWAN, 218, BHAGWANPUR HAT, 2110, Bilaspur, 101260, 26.133333, 84.698111, Bilaspur, 21, 
BIHAR, 10, SIWAN, 218, BHAGWANPUR HAT, 2110, Bhikhampur, 101261, 26.133375, 84.697239, Bhikhampur, 21, 
BIHAR, 10, SIWAN, 218, BHAGWANPUR HAT, 2110, Bithuna, 101262, 26.112222, 84.638444, Bithuna, 21, 
BIHAR, 10, SIWAN, 218, BHAGWANPUR HAT, 2110, Brahmasthan, 101263, 26.133333, 84.698111, Brahmasthan, 21, 
BIHAR, 10, SIWAN, 218, BHAGWANPUR HAT, 2110, Gopalpur, 101264, 26.09162, 84.640677, Gopalpur, 21, 
BIHAR, 10, SIWAN, 218, BHAGWANPUR HAT, 2110, Kauria, 101265, 26.151082, 84.692146, Kauria, 21, 
BIHAR, 10, SIWAN, 218, BHAGWANPUR HAT, 2110, Kherwa, 101266, 26.177777, 84.652777, Kherwa, 21, 
BIHAR, 10, SIWAN, 218, BHAGWANPUR HAT, 2110, Mahamada, 101267, 26.158111, 84.583777, Mahamada, 21, 
BIHAR, 10, SIWAN, 218, BHAGWANPUR HAT, 2110, Mahamadpur, 101268, 26.09012, 84.67499, Mahamadpur, 21, 
BIHAR, 10, SIWAN, 218, BHAGWANPUR HAT, 2110, Mirjumala, 101269, 26.083283, 84.604051, Mirjumala, 21, 
BIHAR, 10, SIWAN, 218, BHAGWANPUR HAT, 2110, Morakhas, 101270, 26.112222, 84.638444, Morakhas, 21, 
BIHAR, 10, SIWAN, 218, BHAGWANPUR HAT, 2110, Sagar Sultanpur Utter, 101271, 26.150458, 84.745706, Sagar Sultanpur Utter, 21, 
BIHAR, 10, SIWAN, 218, BHAGWANPUR HAT, 2110, Sagar Sultanpur Dakshin, 101272, 26.154704, 84.73493, Sagar Sultanpur Dakshin, 21, 
BIHAR, 10, SIWAN, 218, BHAGWANPUR HAT, 2110, Sahasaraon, 101273, 26.107479, 84.667297, Sahasaraon, 21, 
BIHAR, 10, SIWAN, 218, BHAGWANPUR HAT, 2110, Sankar pur, 101274, 26.091045, 84.592554, Sankar pur, 21, 
BIHAR, 10, SIWAN, 218, BHAGWANPUR HAT, 2110, Saraya parauli, 101275, 26.121322, 84.619333, Saraya parauli, 21, 
BIHAR, 10, SIWAN, 218, BHAGWANPUR HAT, 2110, Sondhani, 101276, 26.102391, 84.709392, Sondhani, 21, 
BIHAR, 10, SIWAN, 218, GORIAKOTHI, 2113, Ageyan, 101310, 26.190555, 84.565555, Ageyan, 21, 
BIHAR, 10, SIWAN, 218, GORIAKOTHI, 2113, Dudhara, 101314, 26.222444, 84.619333, Dudhara, 21, 
BIHAR, 10, SIWAN, 218, GORIAKOTHI, 2113, Hariharpur Kala, 101316, 26.273999, 84.556555, Hariharpur Kala, 21, 
BIHAR, 10, SIWAN, 218, GORIAKOTHI, 2113, Karnpura, 101320, 26.309722, 84.653611, Karnpura, 21, 
BIHAR, 10, SIWAN, 218, GORIAKOTHI, 2113, Lilaru Aurangabaad, 101321, 26.227888, 84.577777, Lilaru Aurangabaad, 21, 
BIHAR, 10, SIWAN, 218, GORIAKOTHI, 2113, Majhawaliya, 101323, 26.263666, 84.571444, Majhawaliya, 21, 
BIHAR, 10, SIWAN, 218, GORIAKOTHI, 2113, Mustafabad, 101324, 26.251444, 84.603222, Mustafabad, 21, 
BIHAR, 10, SIWAN, 218, GORIAKOTHI, 2113, Saidpura, 101326, 26.214444, 84.565444, Saidpura, 21, 
BIHAR, 10, SIWAN, 218, GORIAKOTHI, 2113, sisai, 101330, 26.214444, 84.565444, sisai, 21, 
BIHAR, 10, SIWAN, 218, HUSSAINGANJ, 2116, Baghauni, 101346, 26.128286, 84.330013, Baghauni, 21, 
BIHAR, 10, SIWAN, 218, HUSSAINGANJ, 2116, Barram, 101347, 26.161649, 84.385604, Barram, 21, 
BIHAR, 10, SIWAN, 218, HUSSAINGANJ, 2116, Chanp, 101348, 26.194967, 84.39533, Chanp, 21, 
BIHAR, 10, SIWAN, 218, HUSSAINGANJ, 2116, Chapia Bujurg, 101349, 26.186274, 84.367088, Chapia Bujurg, 21, 
BIHAR, 10, SIWAN, 218, HUSSAINGANJ, 2116, Chhata, 101350, 26.174988, 84.368298, Chhata, 21, 
BIHAR, 10, SIWAN, 218, HUSSAINGANJ, 2116, Gopalpur, 101351, 26.133219, 84.358439, Gopalpur, 21, 
BIHAR, 10, SIWAN, 218, HUSSAINGANJ, 2116, Purvi Harihans, 101352, 26.145938, 84.347471, Purvi Harihans, 21, 
BIHAR, 10, SIWAN, 218, HUSSAINGANJ, 2116, Hathaura, 101353, 26.166717, 84.338119, Hathaura, 21, 
BIHAR, 10, SIWAN, 218, HUSSAINGANJ, 2116, Khanpur Khairati, 101354, 26.144865, 84.335509, Khanpur Khairati, 21, 
BIHAR, 10, SIWAN, 218, HUSSAINGANJ, 2116, Kharsanda, 101355, 26.155337, 84.336006, Kharsanda, 21, 
BIHAR, 10, SIWAN, 218, HUSSAINGANJ, 2116, Machakana, 101356, 26.176516, 84.305943, Machakana, 21, 
BIHAR, 10, SIWAN, 218, HUSSAINGANJ, 2116, Markan, 101357, 26.179294, 84.351766, Markan, 21, 
BIHAR, 10, SIWAN, 218, HUSSAINGANJ, 2116, Pakwaliya, 101358, 26.172278, 84.290778, Pakwaliya, 21, 
BIHAR, 10, SIWAN, 218, HUSSAINGANJ, 2116, Sidhwal, 101359, 26.21658, 84.32161, Sidhwal, 21, 
BIHAR, 10, SIWAN, 218, ZIRADEI, 2125, Akolhi, 101469, 26.200118, 84.224363, Akolhi, 21, 
BIHAR, 10, SIWAN, 218, ZIRADEI, 2125, Badhenya, 101470, 26.142164, 84.206059, Badhenya, 21, 
BIHAR, 10, SIWAN, 218, ZIRADEI, 2125, Chandauli Gangauli, 101471, 26.173213, 84.228703, Chandauli Gangauli, 21, 
BIHAR, 10, SIWAN, 218, ZIRADEI, 2125, Chhotaka Manjha, 101472, 26.23534, 84.230975, Chhotaka Manjha, 21, 
BIHAR, 10, SIWAN, 218, ZIRADEI, 2125, Garar, 101473, 26.146128, 84.31048, Garar, 21, 
BIHAR, 10, SIWAN, 218, ZIRADEI, 2125, Hasua, 101474, 26.280922, 84.266927, Hasua, 21, 
BIHAR, 10, SIWAN, 218, ZIRADEI, 2125, Manjhawalia, 101475, 26.162548, 84.202082, Manjhawalia, 21, 
BIHAR, 10, SIWAN, 218, ZIRADEI, 2125, Miya Ke Bhatkan, 101476, 26.154905, 84.263981, Miya Ke Bhatkan, 21, 
BIHAR, 10, SIWAN, 218, ZIRADEI, 2125, Narindarapur, 101477, 26.191254, 84.254862, Narindarapur, 21, 
BIHAR, 10, SIWAN, 218, ZIRADEI, 2125, Sakara, 101478, 26.166329, 84.203891, Sakara, 21, 
BIHAR, 10, SIWAN, 218, ZIRADEI, 2125, Thepaha, 101479, 26.194472, 84.253167, Thepaha, 21, 
BIHAR, 10, SIWAN, 218, ZIRADEI, 2125, Titara, 101480, 26.194472, 84.253167, Titara, 21, 
BIHAR, 10, SIWAN, 218, ZIRADEI, 2125, Bharauli, 101481, 26.160863, 84.286406, Bharauli, 21, 
BIHAR, 10, SIWAN, 218, ZIRADEI, 2125, Jamapur, 101482, 26.196453, 84.2309, Jamapur, 21, 
BIHAR, 10, SIWAN, 218, ZIRADEI, 2125, Ziradei, 101483, 26.194472, 84.253167, Ziradei, 21, 
BIHAR, 10, SIWAN, 218, HUSSAINGANJ, 2116, Habib Nagar, 239375, 26.180675, 84.321585, Habib Nagar, 21, 
BIHAR, 10, SIWAN, 218, HUSSAINGANJ, 2116, Paschimi Harihans, 239376, 26.145938, 84.357469, Paschimi Harihans, 21, 
BIHAR, 10, SIWAN, 218, ZIRADEI, 2125, Chandpali, 239378, 26.191254, 84.254862, Chandpali, 21, 
