State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase
BIHAR, 10, MUNGER, 226, KHARAGPUR, 1873, AGRAHAN, 95032, 25.18547, 86.584681, AGRAHAN, 2, 
BIHAR, 10, MUNGER, 226, KHARAGPUR, 1873, BAHIRA, 95033, 25.23548, 86.578278, BAHIRA, 2, 
BIHAR, 10, MUNGER, 226, KHARAGPUR, 1873, BAIJALPUR, 95034, 25.155709, 86.567949, BAIJALPUR, 2, 
BIHAR, 10, MUNGER, 226, KHARAGPUR, 1873, BARHOUNA, 95035, 25.188266, 86.601847, BARHOUNA, 2, 
BIHAR, 10, MUNGER, 226, KHARAGPUR, 1873, BARUI, 95036, 25.115617, 86.597827, BARUI, 2, 
BIHAR, 10, MUNGER, 226, KHARAGPUR, 1873, DARIYAPUR1, 95037, 25.040683, 86.524642, DARIYAPUR1, 2, 
BIHAR, 10, MUNGER, 226, KHARAGPUR, 1873, DARIYAPUR2, 95038, 25.136906, 86.542899, DARIYAPUR2, 2, 
BIHAR, 10, MUNGER, 226, KHARAGPUR, 1873, GANGTA, 95039, 25.014668, 86.485417, GANGTA, 2, 
BIHAR, 10, MUNGER, 226, KHARAGPUR, 1873, GOWADDA, 95040, 25.185834, 86.566249, GOWADDA, 2, 
BIHAR, 10, MUNGER, 226, KHARAGPUR, 1873, KORIYA, 95041, 25.164441, 86.592492, KORIYA, 2, 
BIHAR, 10, MUNGER, 226, KHARAGPUR, 1873, MANJHGAIN, 95042, 25.07564, 86.530523, MANJHGAIN, 2, 
BIHAR, 10, MUNGER, 226, KHARAGPUR, 1873, MURADE, 95043, 25.097133, 86.512499, MURADE, 2, 
BIHAR, 10, MUNGER, 226, KHARAGPUR, 1873, MUDHERI, 95044, 25.150597, 86.593539, MUDHERI, 2, 
BIHAR, 10, MUNGER, 226, KHARAGPUR, 1873, NAKI, 95045, 25.254112, 86.574038, NAKI, 2, 
BIHAR, 10, MUNGER, 226, KHARAGPUR, 1873, RAMANKABAD EAST, 95046, 25.098992, 86.556039, RAMANKABAD EAST, 2, 
BIHAR, 10, MUNGER, 226, KHARAGPUR, 1873, RAMANKABAD WEST, 95047, 25.130529, 86.485778, RAMANKABAD WEST, 2, 
BIHAR, 10, MUNGER, 226, KHARAGPUR, 1873, RATAITHA, 95048, 25.141413, 86.584991, RATAITHA, 2, 
BIHAR, 10, MUNGER, 226, KHARAGPUR, 1873, TELIYADIH, 95049, 25.248212, 86.567171, TELIYADIH, 2, 
BIHAR, 10, MUNGER, 226, SANGRAMPUR, 1875, BALIYA, 95063, 25.007011, 86.616193, BALIYA, 21, 
BIHAR, 10, MUNGER, 226, SANGRAMPUR, 1875, BARHOUNIYA, 95064, 25.027217, 86.616553, BARHOUNIYA, 21, 
BIHAR, 10, MUNGER, 226, SANGRAMPUR, 1875, DADRIJALA, 95065, 24.961249, 86.552008, DADRIJALA, 21, 
