State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, CHAKAIBLOCK, 88888, 24.556817, 86.398016, CHAKAIBLOCK, 2, 
BIHAR, 10, JAMUI, 240, GIDHOR, 1772, Gidhaur Block, 88888, 24.857246, 86.323181, Gidhaur Block, 21, 
BIHAR, 10, JAMUI, 240, KHAIRA, 1776, Khaira Block, 88888, 24.845906, 86.196707, Khaira Block, 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, BAMDAH, 93462, 24.602083, 86.410833, BAMDAH, 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, BARMORIA(PANNA), 93463, 24.603517, 86.257133, BARMORIA(PANNA), 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, BONGI(BILLI), 93464, 24.597816, 86.186053, BONGI(BILLI), 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, CHAKAI, 93465, 24.553451, 86.398617, CHAKAI, 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, CHANDRAMANDI(KARNGARH), 93466, 24.601433, 86.468716, CHANDRAMANDI(KARNGARH), 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, CHOPHALA(SIMRA), 93467, 24.603933, 86.444017, CHOPHALA(SIMRA), 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, DADWA(THARI), 93468, 24.587765, 86.558577, DADWA(THARI), 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, DULAMPUR, 93469, 24.412667, 86.439365, DULAMPUR, 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, FARIYATADIH(PANDEYDIH), 93470, 24.499302, 86.406074, FARIYATADIH(PANDEYDIH), 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, GAJAHI(BASBUTTI), 93471, 24.471849, 86.361062, GAJAHI(BASBUTTI), 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, GHUTWAY(NONIYATARI), 93472, 24.662417, 86.523851, GHUTWAY(NONIYATARI), 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, KALYANPUR, 93473, 24.637937, 86.592133, KALYANPUR, 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, KIYAJORI, 93474, 24.518351, 86.459917, KIYAJORI, 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, MADHOPUR, 93475, 24.575816, 86.507633, MADHOPUR, 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, NAUADIH(KARHI), 93476, 24.437851, 86.418767, NAUADIH(KARHI), 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, NAWADIH SILPHARI, 93477, 24.596349, 86.507183, NAWADIH SILPHARI, 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, PRANCHI(NAWADIH), 93478, 24.531252, 86.335416, PRANCHI(NAWADIH), 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, PETERPAHRI(BALAGOJI), 93479, 24.532683, 86.419934, PETERPAHRI(BALAGOJI), 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, POJHA(CHIHRA), 93480, 24.580246, 86.347187, POJHA(CHIHRA), 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, RAMCHANDRADIH, 93481, 24.535917, 86.387248, RAMCHANDRADIH, 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, RAMSINGHDIH, 93482, 24.653059, 86.495183, RAMSINGHDIH, 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, SAROUN, 93483, 24.486517, 86.310508, SAROUN, 2, 
BIHAR, 10, JAMUI, 240, CHAKAI, 1771, THARI, 96038, 24.651267, 86.464233, THARI, 2, 
BIHAR, 10, JAMUI, 240, GIDHOR, 1772, KOLHUA, 4383500, 24.86873, 86.27791, KOLHUA, 21, 
BIHAR, 10, JAMUI, 240, GIDHOR, 1772, GUGULDIHA, 4384700, 24.899623, 86.350071, GUGULDIHA, 21, 
BIHAR, 10, JAMUI, 240, GIDHOR, 1772, MAURA, 4413300, 24.818303, 86.29067, MAURA, 21, 
BIHAR, 10, JAMUI, 240, GIDHOR, 1772, GANGARA, 4413400, 24.837115, 86.319536, GANGARA, 21, 
BIHAR, 10, JAMUI, 240, GIDHOR, 1772, PATSANDA, 4414000, 24.852576, 86.311956, PATSANDA, 21, 
BIHAR, 10, JAMUI, 240, GIDHOR, 1772, SEWA, 4414700, 24.873461, 86.323961, SEWA, 21, 
BIHAR, 10, JAMUI, 240, GIDHOR, 1772, RATANPUR, 4414800, 24.899007, 86.28723, RATANPUR, 21, 
BIHAR, 10, JAMUI, 240, GIDHOR, 1772, KUNDHUR, 4414900, 24.911774, 86.2965, KUNDHUR, 21, 
BIHAR, 10, JAMUI, 240, KHAIRA, 1776, Amari, 4415900, 24.90407, 86.19755, Amari, 2, 
