State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase
BIHAR, 10, AURANGABAD, 237, DAUDNAGAR, 1635, Block office, 88888, 25.020238, 84.360815, Block office, 21, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, Kutumba block, 88888, 24.628932, 84.286779, Kutumba block, 2, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, RISIAP, 7957, 24.694049, 84.307644, RISIAP, 2, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, DEORIA JAGDIPUR, 7958, 24.62603, 84.249129, DEORIA JAGDIPUR, 2, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, SOHI, 7959, 24.63079, 84.214196, SOHI, 2, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, KUTUMBA, 7960, 24.614166, 84.226562, KUTUMBA, 2, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, VARMA, 7962, 24.584124, 84.233465, VARMA, 2, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, PIPRA BAGAHI, 7963, 24.562268, 84.24428, PIPRA BAGAHI, 2, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, MAHARAJGANG, 7964, 24.547138, 84.276604, MAHARAJGANG, 2, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, MATPA, 7965, 24.571636, 84.265223, MATPA, 2, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, BAIRAW, 7966, 24.65006, 84.321656, BAIRAW, 2, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, DADHPA, 7967, 24.628761, 84.28123, DADHPA, 2, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, VAROUNDHA, 7968, 24.598719, 84.355474, VAROUNDHA, 2, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, AMBA, 7969, 24.626679, 84.28318, AMBA, 2, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, KARAMABASANTPUR, 7970, 24.662517, 84.359986, KARAMABASANTPUR, 2, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, TELHARA, 7971, 24.630088, 84.299941, TELHARA, 2, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, SANDA, 7972, 24.561101, 84.279673, SANDA, 2, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, DUMRA, 7973, 24.630711, 84.341001, DUMRA, 2, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, BALYIA, 7974, 24.598485, 84.305906, BALYIA, 2, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, PARTA, 7975, 24.582876, 84.30316, PARTA, 2, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, DUMARI, 7976, 24.586939, 84.371011, DUMARI, 2, 
BIHAR, 10, AURANGABAD, 237, KUTUMBA, 1639, GHEURA, 7977, 24.663788, 84.285865, GHEURA, 2, 
BIHAR, 10, AURANGABAD, 237, DAUDNAGAR, 1635, Shamshernagar, 3776800, 25.081611, 84.460593, Shamshernagar, 21, 
BIHAR, 10, AURANGABAD, 237, DAUDNAGAR, 1635, Arai, 3776900, 25.084259, 84.49661, Arai, 21, 
BIHAR, 10, AURANGABAD, 237, DAUDNAGAR, 1635, Kanap, 3777300, 25.069092, 84.519951, Kanap, 21, 
BIHAR, 10, AURANGABAD, 237, DAUDNAGAR, 1635, Chaunri, 3777400, 25.09807, 84.528989, Chaunri, 21, 
BIHAR, 10, AURANGABAD, 237, DAUDNAGAR, 1635, Gordiha, 3777500, 25.053023, 84.500923, Gordiha, 21, 
BIHAR, 10, AURANGABAD, 237, DAUDNAGAR, 1635, Mahawar, 3778300, 25.056119, 84.439567, Mahawar, 21, 
BIHAR, 10, AURANGABAD, 237, DAUDNAGAR, 1635, Ankorha, 3778700, 25.035343, 84.43172, Ankorha, 21, 
BIHAR, 10, AURANGABAD, 237, DAUDNAGAR, 1635, Anchha, 3778900, 25.020224, 84.360863, Anchha, 21, 
BIHAR, 10, AURANGABAD, 237, DAUDNAGAR, 1635, Belwa, 3780000, 24.977826, 84.349839, Belwa, 21, 
BIHAR, 10, AURANGABAD, 237, DAUDNAGAR, 1635, Karma, 3780600, 24.979846, 84.40886, Karma, 21, 
BIHAR, 10, AURANGABAD, 237, DAUDNAGAR, 1635, Tarari, 3781200, 25.01702, 84.402877, Tarari, 21, 
BIHAR, 10, AURANGABAD, 237, DAUDNAGAR, 1635, Tarar, 3781500, 25.012461, 84.426254, Tarar, 21, 
BIHAR, 10, AURANGABAD, 237, DAUDNAGAR, 1635, Sansa, 3781700, 25.02797, 84.459634, Sansa, 21, 
BIHAR, 10, AURANGABAD, 237, DAUDNAGAR, 1635, Manar, 3782100, 25.014273, 84.459983, Manar, 21, 
BIHAR, 10, AURANGABAD, 237, DAUDNAGAR, 1635, Senduar, 3782900, 25.006271, 84.484133, Senduar, 21, 
