State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase
BIHAR, 10, ROHTAS, 234, CHENARI, 2012, Chenari, 88888, 24.914626, 83.791602, Chenari, 21, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Dinara block, 88888, 25.248014, 84.062319, Dinara block, 2, 
BIHAR, 10, ROHTAS, 234, KARAKAT, 2016, karakat block, 88888, 25.121715, 84.307345, karakat block, 21, 
BIHAR, 10, ROHTAS, 234, KARGAHAR, 2017, kargahar Block, 88888, 25.12713, 83.9241, kargahar Block, 21, 
BIHAR, 10, ROHTAS, 234, SHEOSAGAR, 2026, Sheosagar, 88888, 24.97666, 83.899661, Sheosagar, 21, 
BIHAR, 10, ROHTAS, 234, KARAKAT, 2016, Baradih, 3482400, 25.091196, 84.305825, Baradih, 21, 
BIHAR, 10, ROHTAS, 234, KARGAHAR, 2017, Rampur, 3487000, 25.11715, 83.9777, Rampur, 21, 
BIHAR, 10, ROHTAS, 234, SASARAM, 2025, Rampur, 3487000, 25.035114, 84.035366, Rampur, 2, 
BIHAR, 10, ROHTAS, 234, AKHORIGOLA, 2010, Bararhi, 3489400, 24.977011, 84.185053, Bararhi, 21, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Bharsara, 3491200, 25.3285, 84.1322, Bharsara, 2, 
BIHAR, 10, ROHTAS, 234, SANJHOULI, 2024, Majhauli, 3494700, 25.144352, 84.170916, Majhauli, 21, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Saisar, 3496800, 25.350383, 84.066278, Saisar, 2, 
BIHAR, 10, ROHTAS, 234, KARGAHAR, 2017, Dumra, 3498300, 25.039141, 83.968893, Dumra, 21, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Bisi Kalan, 3498900, 25.3539, 84.110278, Bisi Kalan, 2, 
BIHAR, 10, ROHTAS, 234, KARAKAT, 2016, Bensagar, 3499100, 25.143498, 84.217209, Bensagar, 21, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Mednipur, 3499300, 25.3585, 84.1482, Mednipur, 2, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Lilwachh, 3499900, 25.300867, 84.133542, Lilwachh, 2, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Bhui, 3501100, 25.317506, 84.087114, Bhui, 2, 
BIHAR, 10, ROHTAS, 234, KARGAHAR, 2017, Semri, 3501200, 25.138953, 83.935538, Semri, 21, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Bhanpur, 3501700, 25.30075, 84.081342, Bhanpur, 2, 
BIHAR, 10, ROHTAS, 234, KARGAHAR, 2017, Kalyanpur, 3502600, 25.040041, 83.928893, Kalyanpur, 21, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Samhauti, 3503100, 25.197114, 84.044419, Samhauti, 2, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Mahraurh, 3503900, 25.237686, 84.103997, Mahraurh, 2, 
BIHAR, 10, ROHTAS, 234, KARAKAT, 2016, Sonbarsa, 3504100, 25.173612, 84.363065, Sonbarsa, 21, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Harbanspur, 3504400, 25.248456, 84.1201, Harbanspur, 2, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Karanj, 3504900, 25.268312, 84.097019, Karanj, 2, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Dinara, 3507100, 25.248114, 84.062419, Dinara, 2, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Jamraurh, 3507200, 25.278114, 84.051419, Jamraurh, 2, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Ankorha, 3508400, 25.233214, 84.016419, Ankorha, 2, 
BIHAR, 10, ROHTAS, 234, KARGAHAR, 2017, Basdiha, 3511900, 25.07655, 83.91511, Basdiha, 21, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Arang, 3512100, 25.16241, 84.078201, Arang, 2, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Chilharua, 3512700, 25.195496, 84.088172, Chilharua, 2, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Balia, 3513300, 25.208449, 84.122117, Balia, 2, 
BIHAR, 10, ROHTAS, 234, SANJHOULI, 2024, Karmaini, 3514000, 25.176903, 84.200935, Karmaini, 21, 
BIHAR, 10, ROHTAS, 234, AKHORIGOLA, 2010, Baruna, 3514400, 24.98895, 84.202869, Baruna, 21, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Karhansi, 3514900, 25.154025, 84.120997, Karhansi, 2, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Sarawan, 3515700, 25.195542, 84.151444, Sarawan, 2, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Tanuaj, 3516400, 25.225283, 84.158044, Tanuaj, 2, 
BIHAR, 10, ROHTAS, 234, DINARA, 2015, Gunsej, 3517600, 25.29988, 84.160978, Gunsej, 2, 
BIHAR, 10, ROHTAS, 234, KARGAHAR, 2017, Babhani, 3523200, 25.059194, 84.003522, Babhani, 21, 
BIHAR, 10, ROHTAS, 234, RAJPUR, 2022, Parariya, 3528100, 25.076988, 84.176235, Parariya, 2, 
BIHAR, 10, ROHTAS, 234, KARAKAT, 2016, Munji, 3541000, 25.209678, 84.30934, Munji, 21, 
BIHAR, 10, ROHTAS, 234, KARAKAT, 2016, Karakat, 3541900, 25.182573, 84.285393, Karakat, 21, 
BIHAR, 10, ROHTAS, 234, KARAKAT, 2016, Jaisari(samudayik bhavan)), 3542200, 25.170611, 84.282883, Jaisari(samudayik bhavan)), 21, 
BIHAR, 10, ROHTAS, 234, KARAKAT, 2016, Karup, 3542900, 25.138913, 84.306507, Karup, 21, 
