State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, BANSGAWN MAJHARIYA, 95914, 27.133111, 84.265278, BANSGAWN MAJHARIYA, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, BARGAWN, 95915, 27.090028, 84.160251, BARGAWN, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, BASWARIYA, 95916, 27.035583, 84.269556, BASWARIYA, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, BHAIROGANJ, 95917, 27.163778, 84.217778, BHAIROGANJ, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, BHAISAHI PADARKHAP, 95918, 27.116861, 84.197778, BHAISAHI PADARKHAP, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, BIBI BANKATWA, 95919, 27.004278, 84.249472, BIBI BANKATWA, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, CHAKHNI RAJWATIYA, 95920, 27.087778, 84.133278, CHAKHNI RAJWATIYA, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, CHANDRAPUR RATWAL, 95921, 27.049083, 84.190472, CHANDRAPUR RATWAL, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, CHANDRAHA RUPBALIYA, 95922, 26.965028, 84.282528, CHANDRAHA RUPBALIYA, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, LAGUNAHA CHAUTARWA, 95923, 27.028333, 84.209333, LAGUNAHA CHAUTARWA, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, HARDI NADAWA, 95924, 27.073111, 84.266139, HARDI NADAWA, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, INGLISHIYA, 95925, 27.009611, 84.318778, INGLISHIYA, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, KOLAHUA CHAUTARWA, 95926, 27.108167, 84.229472, KOLAHUA CHAUTARWA, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, MAHIPUR BHATHAURA, 95927, 27.117778, 84.128306, MAHIPUR BHATHAURA, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, MAJHAUWA, 95928, 27.007639, 84.275583, MAJHAUWA, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, MEHURA, 95929, 27.093306, 84.186972, MEHURA, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, NADDA, 95930, 27.149528, 84.226889, NADDA, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, PARSA BANCHAHARI, 95931, 27.130028, 84.168972, PARSA BANCHAHARI, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, PATILAR, 95932, 27.039944, 84.216278, PATILAR, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, RAIBARI MAHUAWA, 95933, 27.112389, 84.283556, RAIBARI MAHUAWA, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, SALAHA BARIARWA, 95934, 27.074556, 84.285972, SALAHA BARIARWA, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, SINGARI PIPARIYA, 95935, 27.101028, 84.184417, SINGARI PIPARIYA, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, SISWA BASANTPUR, 95936, 27.028111, 84.320194, SISWA BASANTPUR, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-I, 1928, TESRAHIYA BATHUWARIYA, 95937, 26.961944, 84.266611, TESRAHIYA BATHUWARIYA, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-II, 1929, BAIRAGI SONBARSA, 95938, 27.256472, 84.194389, BAIRAGI SONBARSA, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-II, 1929, BAIRATI BARIYARWA, 95939, 27.237111, 84.206944, BAIRATI BARIYARWA, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-II, 1929, BAKULI PACHGAWA, 95940, 27.241778, 84.079639, BAKULI PACHGAWA, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-II, 1929, BALMIKI NAGAR, 95941, 27.427444, 83.906083, BALMIKI NAGAR, 21, 
BIHAR, 10, PASHCHIM CHAMPARAN, 203, BAGAHA-II, 1929, BALUA CHHATRAUL, 95942, 27.260222, 84.018194, BALUA CHHATRAUL, 21, 
