State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase
BIHAR, 10, SAMASTIPUR, 221, MORWA, 2047, MORWA BLOCK, 88888, 25.81103, 85.69318, MORWA BLOCK, 21, 
BIHAR, 10, SAMASTIPUR, 221, SAMASTIPUR, 2051, SAMASTIPUR BLOCK, 88888, 25.852077, 85.809747, SAMASTIPUR BLOCK, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, ALAMPUR KODARIA, 97630, 25.7264, 85.95865, ALAMPUR KODARIA, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, BELSANDI TARA, 97631, 25.763803, 85.963803, BELSANDI TARA, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, BHARPURA PATPARA, 97632, 25.772406, 85.953753, BHARPURA PATPARA, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, BHUSWAR, 97633, 25.677842, 85.989106, BHUSWAR, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, BIBHUTIPUR NORTH, 97634, 25.702994, 85.971503, BIBHUTIPUR NORTH, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, BIBHUTIPUR EAST, 97635, 25.684439, 85.9839, BIBHUTIPUR EAST, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, BORIYA, 97637, 25.710347, 85.999186, BORIYA, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, CHAK HABIB, 97638, 25.721989, 85.865011, CHAK HABIB, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, CHORA TABHAKA, 97639, 25.693292, 85.941717, CHORA TABHAKA, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, DESARI KARRAKH, 97640, 25.623139, 86.010369, DESARI KARRAKH, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, GANGOULI MANDA, 97641, 25.645158, 85.973403, GANGOULI MANDA, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, KALIYANPUR NORTH, 97642, 25.715019, 85.909803, KALIYANPUR NORTH, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, KALYANPUR SOUTH, 97643, 25.707106, 85.923364, KALYANPUR SOUTH, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, KERAI, 97644, 25.740494, 85.866678, KERAI, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, KHAS TABHAKA SOUTH, 97645, 25.651469, 85.920769, KHAS TABHAKA SOUTH, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, KHAS TABHAKA NORTH, 97646, 25.669997, 85.933378, KHAS TABHAKA NORTH, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, MAHATHI SOUTH, 97647, 25.722883, 85.983575, MAHATHI SOUTH, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, MAHASHI, 97648, 25.736103, 85.884906, MAHASHI, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, MAHMADPUR SAKRA, 97649, 25.691667, 85.904825, MAHMADPUR SAKRA, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, MAHTHI NORTH, 97650, 25.736156, 86.006081, MAHTHI NORTH, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, MUSHTAFAPUR, 97651, 25.697714, 85.88455, MUSHTAFAPUR, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, NARHAN, 97652, 25.690986, 86.005497, NARHAN, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, PATELIA, 97653, 25.654747, 85.991875, PATELIA, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, SAKHMOHAN, 97654, 25.651131, 85.988983, SAKHMOHAN, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, SINGHIA BUJURG SOUTH, 97655, 25.744189, 85.974319, SINGHIA BUJURG SOUTH, 21, 
BIHAR, 10, SAMASTIPUR, 221, BIBHUTPUR, 2039, SINGHIA BUJURG NORTH, 97656, 25.748422, 85.981264, SINGHIA BUJURG NORTH, 21, 
