State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase
BIHAR, 10, SAHARSA, 214, BANMA ITAHARI, 2029, Block  banma ithari, 88888, 25.673194, 86.649444, Block  banma ithari, 21, 
BIHAR, 10, SAHARSA, 214, KAHARA, 2030, Block KAHRA, 88888, 25.862417, 86.578889, Block KAHRA, 21, 
BIHAR, 10, SAHARSA, 214, MAHISHI, 2031, Block  Mahisi, 88888, 25.840861, 86.465556, Block  Mahisi, 2, 
BIHAR, 10, SAHARSA, 214, SONBARSA, 2037, Block sonabarsa, 88888, 25.698917, 86.70875, Block sonabarsa, 21, 
BIHAR, 10, SAHARSA, 214, BANMA ITAHARI, 2029, GHORDOUR, 97477, 25.705917, 86.627611, GHORDOUR, 21, 
BIHAR, 10, SAHARSA, 214, BANMA ITAHARI, 2029, ITAHARI, 97478, 25.660444, 86.649778, ITAHARI, 21, 
BIHAR, 10, SAHARSA, 214, BANMA ITAHARI, 2029, JAMALNAGAR, 97479, 25.681235, 86.683167, JAMALNAGAR, 21, 
BIHAR, 10, SAHARSA, 214, BANMA ITAHARI, 2029, MAHARAS, 97480, 25.702361, 86.646512, MAHARAS, 21, 
BIHAR, 10, SAHARSA, 214, BANMA ITAHARI, 2029, RASHALPUR, 97481, 25.696361, 86.683389, RASHALPUR, 21, 
BIHAR, 10, SAHARSA, 214, BANMA ITAHARI, 2029, SAHURIYA, 97482, 25.679528, 86.704111, SAHURIYA, 21, 
BIHAR, 10, SAHARSA, 214, BANMA ITAHARI, 2029, SARBELA, 97483, 25.681917, 86.641861, SARBELA, 21, 
BIHAR, 10, SAHARSA, 214, KAHARA, 2030, AMARPUR, 97484, 25.798472, 86.613056, AMARPUR, 21, 
BIHAR, 10, SAHARSA, 214, KAHARA, 2030, BALHA PATTI, 97485, 25.890252, 86.543417, BALHA PATTI, 21, 
BIHAR, 10, SAHARSA, 214, KAHARA, 2030, BANGAON EAST, 97486, 25.866389, 86.539389, BANGAON EAST, 21, 
BIHAR, 10, SAHARSA, 214, KAHARA, 2030, BANGAON NORTH, 97487, 25.865056, 86.514111, BANGAON NORTH, 21, 
BIHAR, 10, SAHARSA, 214, KAHARA, 2030, BANGAON SOUTH, 97488, 25.919083, 86.542639, BANGAON SOUTH, 21, 
BIHAR, 10, SAHARSA, 214, KAHARA, 2030, BARIYAHI, 97489, 25.861306, 86.547194, BARIYAHI, 21, 
BIHAR, 10, SAHARSA, 214, KAHARA, 2030, CHAINPUR, 97490, 25.832111, 86.522889, CHAINPUR, 21, 
BIHAR, 10, SAHARSA, 214, KAHARA, 2030, DIWARI, 97491, 25.831333, 86.578889, DIWARI, 21, 
BIHAR, 10, SAHARSA, 214, KAHARA, 2030, MOHANPUR, 97492, 25.819528, 86.599722, MOHANPUR, 21, 
BIHAR, 10, SAHARSA, 214, KAHARA, 2030, MURLI BASANTPUR, 97493, 25.920722, 86.543056, MURLI BASANTPUR, 21, 
BIHAR, 10, SAHARSA, 214, KAHARA, 2030, NARIYAR, 97494, 25.886389, 86.557222, NARIYAR, 21, 
BIHAR, 10, SAHARSA, 214, KAHARA, 2030, PARARI, 97495, 25.840417, 86.534389, PARARI, 21, 
BIHAR, 10, SAHARSA, 214, KAHARA, 2030, PATUAHA, 97496, 25.881139, 86.636611, PATUAHA, 21, 
BIHAR, 10, SAHARSA, 214, KAHARA, 2030, SIRADE PATTI, 97497, 25.846639, 86.563889, SIRADE PATTI, 21, 
BIHAR, 10, SAHARSA, 214, KAHARA, 2030, SULINDABAD, 97498, 25.842944, 86.586694, SULINDABAD, 21, 
BIHAR, 10, SAHARSA, 214, MAHISHI, 2031, AARA PATTI, 97499, 25.877167, 86.418111, AARA PATTI, 2, 
BIHAR, 10, SAHARSA, 214, MAHISHI, 2031, AINA, 97500, 25.849139, 86.409667, AINA, 2, 
BIHAR, 10, SAHARSA, 214, MAHISHI, 2031, BHELAHI, 97502, 25.904806, 86.402806, BHELAHI, 2, 
