State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase
BIHAR, 10, BHOJPUR, 231, ARA, 1690, Ara Block, 88888, 25.56593, 84.674961, Ara Block, 21, 
BIHAR, 10, BHOJPUR, 231, BARHARA, 1691, Barhara, 88888, 25.679389, 84.738083, Barhara, 21, 
BIHAR, 10, BHOJPUR, 231, SAHAR, 1698, Sahar Block, 88888, 25.247584, 84.61447, Sahar Block, 21, 
BIHAR, 10, BHOJPUR, 231, SHAHPUR, 1700, Ranisagar, 88888, 25.608889, 84.360778, Ranisagar, 21, 
BIHAR, 10, BHOJPUR, 231, SHAHPUR, 1700, Isharpura, 3072400, 25.67475, 84.363444, Isharpura, 21, 
BIHAR, 10, BHOJPUR, 231, SHAHPUR, 1700, Deomalpur, 3073300, 25.666644, 84.337918, Deomalpur, 21, 
BIHAR, 10, BHOJPUR, 231, SHAHPUR, 1700, Sarna, 3073500, 25.639606, 84.363583, Sarna, 21, 
BIHAR, 10, BHOJPUR, 231, SHAHPUR, 1700, Bharauli, 3073800, 25.635081, 84.377626, Bharauli, 21, 
BIHAR, 10, BHOJPUR, 231, SHAHPUR, 1700, Parsonda, 3074700, 25.669111, 84.370694, Parsonda, 21, 
BIHAR, 10, BHOJPUR, 231, SHAHPUR, 1700, Suhiya, 3075200, 25.644444, 84.346278, Suhiya, 21, 
BIHAR, 10, BHOJPUR, 231, SHAHPUR, 1700, Kunriya, 3075500, 25.591741, 84.435217, Kunriya, 21, 
BIHAR, 10, BHOJPUR, 231, SHAHPUR, 1700, Semariya Palti Ojha, 3076200, 25.616472, 84.426556, Semariya Palti Ojha, 21, 
BIHAR, 10, BHOJPUR, 231, SHAHPUR, 1700, Barsaun, 3076700, 25.62775, 84.436694, Barsaun, 21, 
BIHAR, 10, BHOJPUR, 231, SHAHPUR, 1700, Hariharpur, 3080600, 25.61442, 84.439855, Hariharpur, 21, 
BIHAR, 10, BHOJPUR, 231, SHAHPUR, 1700, Damodarpur, 3082100, 25.683167, 84.429528, Damodarpur, 21, 
BIHAR, 10, BHOJPUR, 231, SHAHPUR, 1700, Lachatola Bersingha (Ditto), 3082400, 25.667333, 84.48975, Lachatola Bersingha (Ditto), 21, 
BIHAR, 10, BHOJPUR, 231, SHAHPUR, 1700, Bahoranpur Bazar (Ditto), 3082500, 25.662889, 84.455306, Bahoranpur Bazar (Ditto), 21, 
BIHAR, 10, BHOJPUR, 231, SHAHPUR, 1700, Lalu Ahir Ka Dera (Ditto), 3085000, 25.703111, 84.391472, Lalu Ahir Ka Dera (Ditto), 21, 
BIHAR, 10, BHOJPUR, 231, ARA, 1690, Sundarpur Barja, 3086200, 25.651306, 84.510361, Sundarpur Barja, 21, 
BIHAR, 10, BHOJPUR, 231, ARA, 1690, Ijri, 3086500, 25.647356, 84.532225, Ijri, 21, 
BIHAR, 10, BHOJPUR, 231, ARA, 1690, Basantpur, 3087800, 25.638639, 84.590917, Basantpur, 21, 
BIHAR, 10, BHOJPUR, 231, ARA, 1690, Rampur Mathia, 3088100, 25.588528, 84.634556, Rampur Mathia, 21, 
BIHAR, 10, BHOJPUR, 231, ARA, 1690, Bhakura, 3088500, 25.621861, 84.699583, Bhakura, 21, 
BIHAR, 10, BHOJPUR, 231, ARA, 1690, Jamira, 3088700, 25.552767, 84.704659, Jamira, 21, 
BIHAR, 10, BHOJPUR, 231, ARA, 1690, Hasanpura, 3089000, 25.529917, 84.711694, Hasanpura, 21, 
BIHAR, 10, BHOJPUR, 231, ARA, 1690, Sonadia, 3089400, 25.577361, 84.648167, Sonadia, 21, 
BIHAR, 10, BHOJPUR, 231, ARA, 1690, Daulatpur, 3090000, 25.596111, 84.685778, Daulatpur, 21, 
BIHAR, 10, BHOJPUR, 231, KOILWAR, 1696, Daulatpur, 3090000, 25.634444, 84.797139, Daulatpur, 21, 
BIHAR, 10, BHOJPUR, 231, BARHARA, 1691, Balua, 3090600, 25.659722, 84.564194, Balua, 21, 
BIHAR, 10, BHOJPUR, 231, ARA, 1690, Makhdumpur Dumra, 3091300, 25.592556, 84.659528, Makhdumpur Dumra, 21, 
BIHAR, 10, BHOJPUR, 231, ARA, 1690, Piraunta, 3091600, 25.618194, 84.644278, Piraunta, 21, 
BIHAR, 10, BHOJPUR, 231, BARHARA, 1691, Mathurapur, 3092000, 25.645, 84.775111, Mathurapur, 21, 
BIHAR, 10, BHOJPUR, 231, ARA, 1690, Ganghar, 3092600, 25.585306, 84.597167, Ganghar, 21, 
BIHAR, 10, BHOJPUR, 231, ARA, 1690, Mahuli, 3093100, 25.608361, 84.600083, Mahuli, 21, 
BIHAR, 10, BHOJPUR, 231, ARA, 1690, Karari, 3093300, 25.62175, 84.594556, Karari, 21, 
BIHAR, 10, BHOJPUR, 231, ARA, 1690, Baghipakar, 3095000, 25.629158, 84.559356, Baghipakar, 21, 
BIHAR, 10, BHOJPUR, 231, ARA, 1690, Agarsanda, 3095100, 25.628475, 84.541323, Agarsanda, 21, 
BIHAR, 10, BHOJPUR, 231, ARA, 1690, Dhamar, 3095900, 25.59442, 84.550936, Dhamar, 21, 
BIHAR, 10, BHOJPUR, 231, KOILWAR, 1696, Chanda, 3096000, 25.610278, 84.786083, Chanda, 21, 
BIHAR, 10, BHOJPUR, 231, ARA, 1690, Khajuria, 3096200, 25.592519, 84.566194, Khajuria, 21, 
BIHAR, 10, BHOJPUR, 231, BARHARA, 1691, Nargada, 3097800, 25.682111, 84.599361, Nargada, 21, 
BIHAR, 10, BHOJPUR, 231, BARHARA, 1691, Sohra, 3098100, 25.671472, 84.57825, Sohra, 21, 
BIHAR, 10, BHOJPUR, 231, BARHARA, 1691, Saraiya, 3099300, 25.650111, 84.629056, Saraiya, 21, 
BIHAR, 10, BHOJPUR, 231, BARHARA, 1691, Pakri, 3099500, 25.683111, 84.594083, Pakri, 21, 
BIHAR, 10, BHOJPUR, 231, BARHARA, 1691, Sinha, 3099800, 25.689944, 84.629472, Sinha, 21, 
BIHAR, 10, BHOJPUR, 231, BARHARA, 1691, Nathmalpur, 3100300, 25.691193, 84.664764, Nathmalpur, 21, 
BIHAR, 10, BHOJPUR, 231, BARHARA, 1691, Gazipur Farhada, 3100400, 25.687317, 84.640056, Gazipur Farhada, 21, 
BIHAR, 10, BHOJPUR, 231, JAGDISHPUR, 1695, Shivpur, 3100500, 25.479889, 84.373944, Shivpur, 2, 
BIHAR, 10, BHOJPUR, 231, SHAHPUR, 1700, Shivpur, 3100500, 25.586222, 84.366528, Shivpur, 21, 
BIHAR, 10, BHOJPUR, 231, BARHARA, 1691, Gunri ( E ), 3100600, 25.642694, 84.659056, Gunri ( E ), 21, 
BIHAR, 10, BHOJPUR, 231, BARHARA, 1691, Gunri ( W ), 3100600, 25.644157, 84.654121, Gunri ( W ), 21, 
BIHAR, 10, BHOJPUR, 231, BARHARA, 1691, Pharna, 3101100, 25.649833, 84.699778, Pharna, 21, 
