State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase,population
JHARKHAND,20, SIMDEGA,367, BANO,3254,badkaduel,115240,22.626571,84.995396, BADKADUEL,2,413
JHARKHAND,20, SIMDEGA,367, BANO,3254,banki,115241,22.676083,85.015167, BANKI,2,1559
JHARKHAND,20, SIMDEGA,367, BANO,3254,bano,115242,22.646284,84.910479, BANO,2,1033
JHARKHAND,20, SIMDEGA,367, BANO,3254,bano block headquarter,888888,22.645751,84.910018, BANO BLOCK HEADQUARTER,2,2729
JHARKHAND,20, SIMDEGA,367, BANO,3254,beraergi,115243,22.751557,85.024769, BERAERGI,2,342
JHARKHAND,20, SIMDEGA,367, BANO,3254,bintuka,115244,22.586397,84.966506, BINTUKA,2,557
JHARKHAND,20, SIMDEGA,367, BANO,3254,dumariya,115245,22.568687,85.017621, DUMARIYA,2,652
JHARKHAND,20, SIMDEGA,367, BANO,3254,genmer,115246,22.48542,84.987309, GENMER,2,945
JHARKHAND,20, SIMDEGA,367, BANO,3254,jamtai,115247,22.493865,85.040174, JAMTAI,2,1129
JHARKHAND,20, SIMDEGA,367, BANO,3254,kanarowan,115248,22.593205,84.887335, KANAROWAN,2,1977
JHARKHAND,20, SIMDEGA,367, BANO,3254,konsodey,115249,22.696817,84.890983, KONSODEY,2,1264
JHARKHAND,20, SIMDEGA,367, BANO,3254,pabura,115250,22.634217,84.913202, PABURA,2,234
JHARKHAND,20, SIMDEGA,367, BANO,3254,raikera,115251,22.518137,85.023385, RAIKERA,2,306
JHARKHAND,20, SIMDEGA,367, BANO,3254,sahubera,115252,22.556485,85.056291, SAHUBERA,2,916
JHARKHAND,20, SIMDEGA,367, BANO,3254,simhatu,115253,22.752917,84.921252, SIMHATU,2,1318
JHARKHAND,20, SIMDEGA,367, BANO,3254,soy,115254,22.674602,84.897502, SOY,2,210
JHARKHAND,20, SIMDEGA,367, BANO,3254,ukouli,115255,22.639383,84.961097, UKOULI,2,977
JHARKHAND,20, SIMDEGA,367, BANSJORE,6613,bansjor,888888,22.425435,84.715918, BANSJOR,2,850
JHARKHAND,20, SIMDEGA,367, BANSJORE,6613,bansjor block headquarter,888888,22.427626,84.69783, BANSJOR BHQ,2,7574
JHARKHAND,20, SIMDEGA,367, BANSJORE,6613,kombakera,888888,22.479935,84.774135, KOMBAKERA,2,1264
JHARKHAND,20, SIMDEGA,367, BANSJORE,6613,targa,888888,22.436118,84.659168, TARGA,2,2003
JHARKHAND,20, SIMDEGA,367, BANSJORE,6613,urtey,888888,22.460471,84.689059, URTEY,2,2693
JHARKHAND,20, SIMDEGA,367, BOLBA,3255,behrinbasa,888888,22.360752,84.301935, BEHRINBASA,2,1019
JHARKHAND,20, SIMDEGA,367, BOLBA,3255,bolba block headquarter,888888,22.430732,84.346859, BOLBA BHQ.,2,1808
JHARKHAND,20, SIMDEGA,367, BOLBA,3255,kadopani,888888,22.363974,84.388112, KADOPANI,2,1367
JHARKHAND,20, SIMDEGA,367, BOLBA,3255,malsara,888888,22.487617,84.244602, MALSARA,2,114
JHARKHAND,20, SIMDEGA,367, BOLBA,3255,pidiyanponchh,888888,22.412567,84.206433, PIDIYANPONCHH,2,2249
JHARKHAND,20, SIMDEGA,367, BOLBA,3255,samsera,888888,22.409683,84.352302, SAMSERA,2,2064
JHARKHAND,20, SIMDEGA,367, JALDEGA,3256,jaldega,888888,22.573367,84.812767, JALDEGA GP,2,788
JHARKHAND,20, SIMDEGA,367, JALDEGA,3256,jaldega block headquarter,888888,22.576801,84.811566, JALDEGA BHQ,2,2729
JHARKHAND,20, SIMDEGA,367, JALDEGA,3256,konmerla,888888,22.560952,84.725717, KONMERLA GP,2,1452
