State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase,population
JHARKHAND,20, Deoghar,350, DEOGHAR,3082,andharigadar,111807,24.527402,86.563331, ANDHARIGADAR  G.P,21,246
JHARKHAND,20, Deoghar,350, DEOGHAR,3082,baswaria,111808,24.398275,86.708751, BASWARIA  G.P,21,243
JHARKHAND,20, Deoghar,350, DEOGHAR,3082,chandih,111809,24.415417,86.712441, CHANDIH G.P,21,1140
JHARKHAND,20, Deoghar,350, DEOGHAR,3082,deoghar block hq,888888,24.492446,86.660562, DEOGHAR BHQ,21,1358
JHARKHAND,20, Deoghar,350, DEOGHAR,3082,dharwadih,111811,24.479094,86.613036, DHARWADIH G.P,21,419
JHARKHAND,20, Deoghar,350, DEOGHAR,3082,gauripur,111812,24.434183,86.713592, GAURIPUR G.P,21,361
JHARKHAND,20, Deoghar,350, DEOGHAR,3082,gidhani,111813,24.51875,86.687972, GIDHANI G.P,21,229
JHARKHAND,20, Deoghar,350, DEOGHAR,3082,gwalbadia,111814,24.479489,86.502297, GWALBADIA G.P,21,500
JHARKHAND,20, Deoghar,350, DEOGHAR,3082,jhhiliuachandih,111815,24.533414,86.529656, JHHILIUACHANDIH G.P,21,15
JHARKHAND,20, Deoghar,350, DEOGHAR,3082,kenmankathi,111818,24.557033,86.612075, KENMANKATHI G.P,21,565
JHARKHAND,20, Deoghar,350, DEOGHAR,3082,khaspaika,111819,24.401744,86.691964, KHASPAIKA G.P,21,776
JHARKHAND,20, Deoghar,350, DEOGHAR,3082,khoripanan,111820,24.539439,86.558525, KHORIPANAN G.P,21,1740
JHARKHAND,20, Deoghar,350, DEOGHAR,3082,konkaribank,111823,24.511231,86.614844, KONKARIBANK  G.P,21,568
JHARKHAND,20, Deoghar,350, DEOGHAR,3082,mahtodihudaypura,111824,24.419233,86.67855, MAHTODIHUDAYPURA G.P,21,490
JHARKHAND,20, Deoghar,350, DEOGHAR,3082,manikpur,111825,24.532861,86.624869, MANIKPUR G.P,21,726
JHARKHAND,20, Deoghar,350, DEOGHAR,3082,masanjora,111826,24.390503,86.61885, MASANJORA G.P,21,500
JHARKHAND,20, Deoghar,350, DEOGHAR,3082,nawadih,111827,24.463342,86.644111, NAWADIH G.P,21,365
JHARKHAND,20, Deoghar,350, DEOGHAR,3082,picharibad,111828,24.373636,86.663619, PICHARIBAD G.P,21,500
JHARKHAND,20, Deoghar,350, DEOGHAR,3082,punasi,111831,24.481267,86.539969, PUNASI G.P,21,500
