State_Name,State Cde,District_Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location_OF_GP,Phase,population
PUNJAB,3,PATIALA,48,BHUNER HERI,323,abdul pur,13377,30.24491,76.59614,ABDUL PUR,21,226
PUNJAB,3,PATIALA,48,BHUNER HERI,323,adda devigarh,13378,30.18326,76.52496,ADDA DEVIGARH,21,2944
PUNJAB,3,PATIALA,48,BHUNER HERI,323,aehru khurd,13380,30.16039,76.63207,AEHRU KHURD,21,738
PUNJAB,3,PATIALA,48,BHUNER HERI,323,aheru kalan,13379,30.15395,76.63193,AHERU KALAN,21,1703
PUNJAB,3,PATIALA,48,BHUNER HERI,323,akalgarh,13381,30.23437,76.40981,AKALGARH,21,506
PUNJAB,3,PATIALA,48,BHUNER HERI,323,akbarpur / murad majra,13382,30.19548,76.55905,AKBARPUR / MURAD MAJRA,21,724
PUNJAB,3,PATIALA,48,BHUNER HERI,323,akbarpur afgana,13383,30.13639,76.51811,AKBARPUR AFGANA,21,412
PUNJAB,3,PATIALA,48,BHUNER HERI,323,alipur sikhan,244530,30.23755,76.57607,ALIPUR SIKHAN,21,471
PUNJAB,3,PATIALA,48,BHUNER HERI,323,alipur wazidpur sahib,13385,30.17939,76.59652,ALIPUR WAZIDPUR SAHIB,21,713
PUNJAB,3,PATIALA,48,BHUNER HERI,323,aliwal,13386,30.20533,76.42205,ALIWAL,21,717
PUNJAB,3,PATIALA,48,BHUNER HERI,323,arnauli,13387,30.23762,76.54899,ARNAULI,21,475
PUNJAB,3,PATIALA,48,BHUNER HERI,323,asman pur,13388,30.25531,76.43191,ASMAN PUR,21,733
PUNJAB,3,PATIALA,48,BHUNER HERI,323,badla,13390,30.17219,76.48829,BADLA,21,405
PUNJAB,3,PATIALA,48,BHUNER HERI,323,badli,13391,30.16525,76.47682,BADLI,21,662
PUNJAB,3,PATIALA,48,BHUNER HERI,323,bahadargarh,13392,30.21856,76.54168,BAHADARGARH,21,1782
PUNJAB,3,PATIALA,48,BHUNER HERI,323,bahadurpur miran wala,13393,30.20351,76.47527,BAHADURPUR MIRAN WALA,21,1159
PUNJAB,3,PATIALA,48,BHUNER HERI,323,bangran,13395,30.16279,76.49477,BANGRAN,21,415
PUNJAB,3,PATIALA,48,BHUNER HERI,323,barkat pur,13396,30.18245,76.49465,BARKAT PUR,21,1878
PUNJAB,3,PATIALA,48,BHUNER HERI,323,behal,13397,30.24482,76.44645,BEHAL,21,1252
PUNJAB,3,PATIALA,48,BHUNER HERI,323,behru,13398,30.21703,76.51923,BEHRU,21,1841
PUNJAB,3,PATIALA,48,BHUNER HERI,323,bhadurpur faquiran,13399,30.17387,76.52146,BHADURPUR FAQUIRAN,21,2051
PUNJAB,3,PATIALA,48,BHUNER HERI,323,bhagwanpur jattan,13400,30.10831,76.50934,BHAGWANPUR JATTAN,21,429
PUNJAB,3,PATIALA,48,BHUNER HERI,323,bham boan,13401,30.19025,76.53074,BHAM BOAN,21,1184
PUNJAB,3,PATIALA,48,BHUNER HERI,323,bhankher,13402,30.27357,76.51945,BHANKHER,21,1960
PUNJAB,3,PATIALA,48,BHUNER HERI,323,bhasmra,13403,30.15088,76.46975,BHASMRA,21,710
PUNJAB,3,PATIALA,48,BHUNER HERI,323,bhatian,13404,30.23488,76.41502,BHATIAN,21,951
PUNJAB,3,PATIALA,48,BHUNER HERI,323,bhudmore,13405,30.08763,76.53386,BHUDMORE,21,154
PUNJAB,3,PATIALA,48,BHUNER HERI,323,bhuner heri,13406,30.21248,76.45713,BHUNER HERI,21,2771
PUNJAB,3,PATIALA,48,BHUNER HERI,323,binjal,13407,30.13993,76.61608,BINJAL,21,2694
PUNJAB,3,PATIALA,48,BHUNER HERI,323,bishan garh,13411,30.23342,76.49577,BISHAN GARH,21,431
PUNJAB,3,PATIALA,48,BHUNER HERI,323,bishan nagar kotla,13412,30.12487,76.51593,BISHAN NAGAR KOTLA,21,230
PUNJAB,3,PATIALA,48,BHUNER HERI,323,bivipur,13413,30.10186,76.54534,BIVIPUR,21,797
PUNJAB,3,PATIALA,48,BHUNER HERI,323,bure majra,13414,30.18904,76.50421,BURE MAJRA,21,424
PUNJAB,3,PATIALA,48,BHUNER HERI,323,chaprahar,13415,30.17071,76.56527,CHAPRAHAR,21,690
PUNJAB,3,PATIALA,48,BHUNER HERI,323,chirwa,13416,30.23831,76.58268,CHIRWA,21,975
PUNJAB,3,PATIALA,48,BHUNER HERI,323,chirwi,13417,30.23643,76.58324,CHIRWI,21,858
PUNJAB,3,PATIALA,48,BHUNER HERI,323,chuhat,13418,30.18674,76.56106,CHUHAT,21,906
PUNJAB,3,PATIALA,48,BHUNER HERI,323,dadharian,13419,30.25698,76.47048,DADHARIAN,21,369
PUNJAB,3,PATIALA,48,BHUNER HERI,323,daulatpur faqiran,13420,30.16797,76.45692,DAULATPUR FAQIRAN,21,557
