State_Name,State Cde,District_Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location_OF_GP,Phase,population
PUNJAB,3,BATHINDA,46,BATHINDA,226,ablu,4911,30.337291,74.789241,ABLU,21,774
PUNJAB,3,BATHINDA,46,BATHINDA,226,akalian kalan,4912,30.370022,74.886931,AKALIAN KALAN,21,4622
PUNJAB,3,BATHINDA,46,BATHINDA,226,aklia khurd,4913,30.362381,74.877142,AKLIA KHURD,21,515
PUNJAB,3,BATHINDA,46,BATHINDA,226,amar garh,4914,30.320821,74.943651,AMAR GARH,21,1151
PUNJAB,3,BATHINDA,46,BATHINDA,226,baho sivian pati dharam singh,4916,30.156022,74.835883,BAHO SIVIAN PATI DHARAM SINGH,21,548
PUNJAB,3,BATHINDA,46,BATHINDA,226,baho yatri,4915,30.146421,74.810653,BAHO YATRI,21,953
PUNJAB,3,BATHINDA,46,BATHINDA,226,balade wala,4917,30.241023,74.859542,BALADE WALA,21,2642
PUNJAB,3,BATHINDA,46,BATHINDA,226,balahar binjhu,4918,30.324021,74.924034,BALAHAR BINJHU,21,2309
PUNJAB,3,BATHINDA,46,BATHINDA,226,balahar mehma,4919,30.336711,74.851131,BALAHAR MEHMA,21,1935
PUNJAB,3,BATHINDA,46,BATHINDA,226,baluana,4920,30.223431,74.784211,BALUANA,21,4871
PUNJAB,3,BATHINDA,46,BATHINDA,226,barkandi,4921,30.380212,74.837322,BARKANDI,21,1484
PUNJAB,3,BATHINDA,46,BATHINDA,226,basti bajigar,239180,30.234041,74.855052,BASTI BAJIGAR,21,5841
PUNJAB,3,BATHINDA,46,BATHINDA,226,behman dewana,4922,30.222581,74.850141,BEHMAN DEWANA,21,2239
PUNJAB,3,BATHINDA,46,BATHINDA,226,bhagu,4923,30.186302,75.010251,BHAGU,21,2088
PUNJAB,3,BATHINDA,46,BATHINDA,226,bhisiana,4924,30.280922,74.773515,BHISIANA,21,548
PUNJAB,3,BATHINDA,46,BATHINDA,226,bhokhra,4925,30.300732,74.942611,BHOKHRA,21,4399
PUNJAB,3,BATHINDA,46,BATHINDA,226,bir behman,4926,30.199611,74.866283,BIR BEHMAN,21,2427
PUNJAB,3,BATHINDA,46,BATHINDA,226,burj mehma,4927,30.260991,74.797113,BURJ MEHMA,21,4044
PUNJAB,3,BATHINDA,46,BATHINDA,226,chughe kalan,4928,30.187043,74.779242,CHUGHE KALAN,21,3955
