State_Name,State Cde,District_Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location_OF_GP,Phase,population
PUNJAB,3,MOGA,42,BAGHAPURANA,309,alamwala,12615,30.692778,75.073083,ALAMWALA,2,48
PUNJAB,3,MOGA,42,BAGHAPURANA,309,basti gurusar,12616,30.602944,75.072278,BASTI GURUSAR,2,148
PUNJAB,3,MOGA,42,BAGHAPURANA,309,bhaloor,12617,30.701222,74.924583,BHALOOR,2,6184
PUNJAB,3,MOGA,42,BAGHAPURANA,309,bhambia bhai,12618,30.543167,75.004972,BHAMBIA BHAI,2,2589
PUNJAB,3,MOGA,42,BAGHAPURANA,309,budh singh wala,12619,30.657444,75.104,BUDH SINGH WALA,2,1419
PUNJAB,3,MOGA,42,BAGHAPURANA,309,chanuwala,12620,30.633583,75.109694,CHANUWALA,2,2957
PUNJAB,3,MOGA,42,BAGHAPURANA,309,cheeda,12621,30.540972,75.042722,CHEEDA,2,1967
PUNJAB,3,MOGA,42,BAGHAPURANA,309,daluwala,12622,30.55075,75.078806,DALUWALA,2,1246
PUNJAB,3,MOGA,42,BAGHAPURANA,309,damroo kalan,12623,30.684167,74.977611,DAMROO KALAN,2,911
PUNJAB,3,MOGA,42,BAGHAPURANA,309,damroo khurd,12624,30.692667,74.97725,DAMROO KHURD,2,734
PUNJAB,3,MOGA,42,BAGHAPURANA,309,dhilwan wala,12625,30.53175,75.112556,DHILWAN WALA,2,2857
PUNJAB,3,MOGA,42,BAGHAPURANA,309,gholian kalan,12626,30.672667,75.178333,GHOLIAN KALAN,2,1910
PUNJAB,3,MOGA,42,BAGHAPURANA,309,gholian khurd,12627,30.665278,75.203306,GHOLIAN KHURD,2,5406
PUNJAB,3,MOGA,42,BAGHAPURANA,309,gulab singh wala,12628,30.5755,75.125694,GULAB SINGH WALA,2,1457
PUNJAB,3,MOGA,42,BAGHAPURANA,309,gur tegh bahadur garh,12631,30.648778,75.019472,GUR TEGH BAHADUR GARH,2,10519
PUNJAB,3,MOGA,42,BAGHAPURANA,309,gurupura,12630,30.6865,74.992833,GURUPURA,2,1248
PUNJAB,3,MOGA,42,BAGHAPURANA,309,hariwala,12632,30.735694,74.947917,HARIWALA,2,38
PUNJAB,3,MOGA,42,BAGHAPURANA,309,jita singh wala,12633,30.577833,75.081361,JITA SINGH WALA,2,1287
PUNJAB,3,MOGA,42,BAGHAPURANA,309,kaleke,12634,30.686694,75.139667,KALEKE,2,4872
PUNJAB,3,MOGA,42,BAGHAPURANA,309,kapoor singh wala,12635,30.544028,75.09975,KAPOOR SINGH WALA,2,5313
PUNJAB,3,MOGA,42,BAGHAPURANA,309,kothe sangat sar,252150,30.597005,74.977049,KOTHE SANGAT SAR,2,11189
PUNJAB,3,MOGA,42,BAGHAPURANA,309,kothe thana singh wala,239655,30.697444,75.163722,KOTHE THANA SINGH WALA,2,7140
PUNJAB,3,MOGA,42,BAGHAPURANA,309,kotla mehar singh wala,239654,30.645248,75.071331,KOTLA MEHAR SINGH WALA,2,3129
PUNJAB,3,MOGA,42,BAGHAPURANA,309,kotla raika,12636,30.584417,75.1045,KOTLA RAIKA,2,3002
PUNJAB,3,MOGA,42,BAGHAPURANA,309,ladhike,12637,30.620639,75.081417,LADHIKE,2,2057
PUNJAB,3,MOGA,42,BAGHAPURANA,309,lande,12638,30.663833,74.977306,LANDE,2,5686
PUNJAB,3,MOGA,42,BAGHAPURANA,309,langiana nawan,12639,30.718389,75.037056,LANGIANA NAWAN,2,6139
PUNJAB,3,MOGA,42,BAGHAPURANA,309,langiana purana,12640,30.718306,75.020639,LANGIANA PURANA,2,2988
PUNJAB,3,MOGA,42,BAGHAPURANA,309,mahla kalan,12641,30.751778,74.931444,MAHLA KALAN,2,5056
PUNJAB,3,MOGA,42,BAGHAPURANA,309,mahla khurd,12642,30.7605,74.943778,MAHLA KHURD,2,2284
PUNJAB,3,MOGA,42,BAGHAPURANA,309,malke,12643,30.578222,74.966528,MALKE,2,4506
PUNJAB,3,MOGA,42,BAGHAPURANA,309,manuke,12644,30.629722,75.193556,MANUKE,2,10406
PUNJAB,3,MOGA,42,BAGHAPURANA,309,mari musatfa,12645,30.596528,75.073278,MARI MUSATFA,2,8639
PUNJAB,3,MOGA,42,BAGHAPURANA,309,maur nau abad,12646,30.571889,75.055111,MAUR NAU ABAD,2,1700
PUNJAB,3,MOGA,42,BAGHAPURANA,309,nathe wala,12647,30.718139,74.951333,NATHE WALA,2,1607
PUNJAB,3,MOGA,42,BAGHAPURANA,309,nathoke,12648,30.658583,75.137889,NATHOKE,2,2390
PUNJAB,3,MOGA,42,BAGHAPURANA,309,nathu wala garbi,239660,30.726722,74.977222,NATHU WALA GARBI,2,2039
PUNJAB,3,MOGA,42,BAGHAPURANA,309,nathu wala nawan,252151,30.722498,74.978826,NATHU WALA NAWAN,2,4541
PUNJAB,3,MOGA,42,BAGHAPURANA,309,nawan rode,12650,30.683111,75.050056,NAWAN RODE,2,9270
PUNJAB,3,MOGA,42,BAGHAPURANA,309,panj grain khurd,12651,30.609528,74.961917,PANJ GRAIN KHURD,2,3244
PUNJAB,3,MOGA,42,BAGHAPURANA,309,phule wala,12652,30.644278,75.156306,PHULE WALA,2,1394
PUNJAB,3,MOGA,42,BAGHAPURANA,309,rajeana khurd,239662,30.637111,75.044222,RAJEANA KHURD,2,196
PUNJAB,3,MOGA,42,BAGHAPURANA,309,rajeana patti bigha,239661,30.661306,75.061417,RAJEANA PATTI BIGHA,2,9299
PUNJAB,3,MOGA,42,BAGHAPURANA,309,rajiana,12653,30.664056,75.06,RAJIANA,2,8490
PUNJAB,3,MOGA,42,BAGHAPURANA,309,rode,12656,30.678889,75.019972,RODE,2,9270
PUNJAB,3,MOGA,42,BAGHAPURANA,309,rode khurd,12654,30.660139,75.031972,RODE KHURD,2,851
PUNJAB,3,MOGA,42,BAGHAPURANA,309,rode sarja,12655,30.682528,75.01925,RODE SARJA,2,1492
PUNJAB,3,MOGA,42,BAGHAPURANA,309,sahoke,12657,30.557639,74.977472,SAHOKE,2,2400
PUNJAB,3,MOGA,42,BAGHAPURANA,309,samadh bhai,12658,30.601621,75.152302,SAMADH BHAI,2,520
PUNJAB,3,MOGA,42,BAGHAPURANA,309,sanagt pura,12659,30.599889,75.100194,SANAGT PURA,2,2918
PUNJAB,3,MOGA,42,BAGHAPURANA,309,santu wala,12660,30.528972,75.056778,SANTU WALA,2,2853
PUNJAB,3,MOGA,42,BAGHAPURANA,309,sekha kalan,12661,30.591389,75.004333,SEKHA KALAN,2,4834
PUNJAB,3,MOGA,42,BAGHAPURANA,309,sekha khurd,12662,30.572167,74.999639,SEKHA KHURD,2,1228
PUNJAB,3,MOGA,42,BAGHAPURANA,309,shri hargobind sar,252152,30.704944,75.055639,SHRI HARGOBIND SAR,2,10228
PUNJAB,3,MOGA,42,BAGHAPURANA,309,smalsar,12664,30.636917,75.00325,SMALSAR,2,1210
PUNJAB,3,MOGA,42,BAGHAPURANA,309,smalsar khurd,239663,30.639944,74.995056,SMALSAR KHURD,2,2284
PUNJAB,3,MOGA,42,BAGHAPURANA,309,smalsar kothe,12665,30.616593,75.003769,SMALSAR KOTHE,2,4400
PUNJAB,3,MOGA,42,BAGHAPURANA,309,sukhanand,12666,30.529139,75.051694,SUKHANAND,2,5950
PUNJAB,3,MOGA,42,BAGHAPURANA,309,tharaj,12667,30.542361,75.104556,THARAJ,2,5162
PUNJAB,3,MOGA,42,BAGHAPURANA,309,thathi bhai,12668,30.564361,75.031639,THATHI BHAI,2,4484
PUNJAB,3,MOGA,42,BAGHAPURANA,309,ugoke,12669,30.652167,75.141,UGOKE,2,913
PUNJAB,3,MOGA,42,BAGHAPURANA,309,varoke,12671,30.623472,75.051972,VAROKE,2,3743
PUNJAB,3,MOGA,42,BAGHAPURANA,309,wandar,12670,30.512833,75.006444,WANDAR,2,5365
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,aminwala,239701,31.001056,75.258056,AMINWALA,2,1419
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,atari,12373,30.884917,75.075444,ATARI,2,1896
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,badduwala,12374,30.953444,75.268167,BADDUWALA,2,3622
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,bagge,12375,31.023417,75.199,BAGGE,2,532
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,bahadur wala (d),12376,30.970306,75.259648,BAHADUR WALA (D),2,350
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,bahadur wala (m),12382,31.072333,75.106278,BAHADUR WALA (M),2,280
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,bajeke,12377,30.991917,75.196944,BAJEKE,2,1159
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,bakar wala,12378,31.002556,75.230444,BAKAR WALA,2,862
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,bankhandi,12379,30.901243,75.081663,BANKHANDI,2,1096
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,basti baba tulsi dass,252155,30.971417,75.124583,BASTI BABA TULSI DASS,2,148
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,basti bhatti ki,239668,31.012722,75.295944,BASTI BHATTI KI,2,666
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,basti chirag shah wali,239666,31.007472,75.223167,BASTI CHIRAG SHAH WALI,2,148
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,basti gobind garh,239670,31.067917,75.111972,BASTI GOBIND GARH,2,148
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,basti kashmir singh,239671,31.026167,75.114833,BASTI KASHMIR SINGH,2,148
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,basti samund singh,252153,31.021219,75.208763,BASTI SAMUND SINGH,2,148
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,bhagpur gagra,12383,30.921528,75.153194,BHAGPUR GAGRA,2,1406
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,bhaini,12384,31.044167,75.1735,BHAINI,2,566
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,bhinder kalan,12385,30.890778,75.28975,BHINDER KALAN,2,6355
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,bhinder khurd,12386,30.892778,75.289972,BHINDER KHURD,2,500
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,bhodiwala,12387,31.012722,75.295944,BHODIWALA,2,252
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,bhoipur,12388,31.009111,75.245056,BHOIPUR,2,32
PUNJAB,3,MOGA,42,KOT-ISE-KHAN,310,bijapur,12389,31.008944,75.274611,BIJAPUR,2,237
