State_Name,State Cde,District_Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location_OF_GP,Phase,population
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,abheypur,241111,30.786194,76.644694,ABHEYPUR,21,599
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,abhipur,14899,30.885881,76.68487,ABHIPUR,21,581
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,akalgarh,14900,30.864531,76.608721,AKALGARH,21,622
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,andheri,14901,30.831492,76.637401,ANDHERI,21,452
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,bahalpur,14902,30.806583,76.689444,BAHALPUR,21,274
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,bahgat majra,14903,30.800667,76.697722,BAHGAT MAJRA,21,526
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,banespur,241112,30.786472,76.711972,BANESPUR,21,337
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,baraudi,14904,30.837131,76.636412,BARAUDI,21,1124
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,barsalpur,14905,30.871382,76.631121,BARSALPUR,21,478
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,bazidpur,14906,30.82697,76.673423,BAZIDPUR,21,275
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,behlolpur,14907,30.759083,76.699972,BEHLOLPUR,21,5153
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,bhaghindi,14908,30.848389,76.794306,BHAGHINDI,21,2745
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,bhajauli,241113,30.788972,76.639333,BHAJAULI,21,1101
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,bharounjian,14910,30.818722,76.730694,BHAROUNJIAN,21,1252
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,bhoop nagar,14911,30.873241,76.600071,BHOOP NAGAR,21,459
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,boothgarh,14912,30.83466,76.68753,BOOTHGARH,21,618
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,chahar majra,14913,30.788583,76.722556,CHAHAR MAJRA,21,875
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,chandpur,14914,30.829821,76.650812,CHANDPUR,21,826
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,chatoli,241114,30.859501,76.575225,CHATOLI,21,557
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,chhoti badi nangal,241115,30.852306,76.765778,CHHOTI BADI NANGAL,21,591
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,dhagtana,14915,30.864531,76.608721,DHAGTANA,21,1244
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,dhakoran kalan,241116,30.81909,76.680672,DHAKORAN KALAN,21,966
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,dhakoran khurd,241117,30.815991,76.679841,DHAKORAN KHURD,21,231
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,dhanauran,14918,30.783417,76.735972,DHANAURAN,21,553
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,dhode majra,241118,30.810917,76.715833,DHODE MAJRA,21,146
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,dosarana,14920,30.837001,76.607391,DOSARANA,21,1000
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,dulwan,14921,30.86815,76.704262,DULWAN,21,225
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,fatehgarh,14922,30.830601,76.611493,FATEHGARH,21,609
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,fatehpur,14923,30.84374,76.663071,FATEHPUR,21,1218
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,fatehpur taprian,14924,30.90224,76.653802,FATEHPUR TAPRIAN,21,1789
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,ferozepur bangar,14925,30.818306,76.739861,FEROZEPUR BANGAR,21,879
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,ghandouli,14926,30.79975,76.703503,GHANDOULI,21,893
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,gochar,14927,30.89123,76.699031,GOCHAR,21,623
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,gunno majra,14928,30.850031,76.633101,GUNNO MAJRA,21,590
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,gurha,14929,30.832944,76.778389,GURHA,21,2328
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,hoshiarpur,14930,30.833833,76.717639,HOSHIARPUR,21,1482
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,hussaianpur,14931,30.770111,76.679833,HUSSAIANPUR,21,222
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,jainti majri,888888,30.821389,76.776667,JAINTI MAJRI,21,152
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,jakar majra,14932,30.780722,76.648861,JAKAR MAJRA,21,605
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,jhampur,14933,30.765389,76.707278,JHAMPUR,21,1109
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,jhande majra,14934,30.855701,76.652042,JHANDE MAJRA,21,647
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,jhingran kalan,241122,30.814111,76.605651,JHINGRAN KALAN,21,654
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,jujhar nagar,14935,30.745683,76.702389,JUJHAR NAGAR,21,1256
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,kadi majra,14936,30.820453,76.653182,KADI MAJRA,21,416
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,kanauran,241123,30.825275,76.600993,KANAURAN,21,1106
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,kansala,14938,30.824111,76.702028,KANSALA,21,1062
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,karaundianwala,14939,30.844361,76.800194,KARAUNDIANWALA,21,2328
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,kartarpur,14940,30.831441,76.695772,KARTARPUR,21,933
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,kasauli,14941,30.839611,76.782417,KASAULI,21,470
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,khairpur,14942,30.818048,76.646979,KHAIRPUR,21,565
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,khera,14943,30.850211,76.661981,KHERA,21,898
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,khizarabad,14944,30.877371,76.659201,KHIZARABAD,21,5305
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,khizarabad hethli patti,888888,30.877371,76.659201,KHIZARABAD HETHLI PATTI,21,5305
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,kubaheri,14945,30.883762,76.676501,KUBAHERI,21,1452
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,labangarh,14946,30.880883,76.639241,LABANGARH,21,879
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,lakhnanur,14947,30.798111,76.601933,LAKHNANUR,21,1055
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,majra,14949,30.843221,76.713801,MAJRA,21,1310
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,majri,14950,30.844863,76.670682,MAJRI,21,2633
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,majri colony,14951,30.921322,76.725431,MAJRI COLONY,21,2633
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,malakpur,14953,30.801269,76.673944,MALAKPUR,21,1718
PUNJAB,3,S.A.S Nagar,52,MAJRI,335,manakpur sharif,14954,30.848201,76.685342,MANAKPUR SHARIF,21,2982
