State_Name,State Cde,District_Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location_OF_GP,Phase,population
PUNJAB,3,MANSA,47,BHIKHI,304,aklia,12087,30.179951,75.396317,AKLIA,21,8282
PUNJAB,3,MANSA,47,BHIKHI,304,alisher kalan,12088,30.125551,75.496317,ALISHER KALAN,21,1284
PUNJAB,3,MANSA,47,BHIKHI,304,alisher khurd,12089,30.121183,75.491883,ALISHER KHURD,21,1598
PUNJAB,3,MANSA,47,BHIKHI,304,anupgarh,12090,30.154183,75.485933,ANUPGARH,21,1185
PUNJAB,3,MANSA,47,BHIKHI,304,atla kalan,12091,30.100062,75.485555,ATLA KALAN,21,3001
PUNJAB,3,MANSA,47,BHIKHI,304,atla khurd,12092,30.087555,75.501162,ATLA KHURD,21,2021
PUNJAB,3,MANSA,47,BHIKHI,304,bappiana,12093,29.997952,75.487467,BAPPIANA,21,2277
PUNJAB,3,MANSA,47,BHIKHI,304,bhupal kalan,12094,30.092633,75.455817,BHUPAL KALAN,21,4512
PUNJAB,3,MANSA,47,BHIKHI,304,bhupal khurd,249228,30.104967,75.459467,BHUPAL KHURD,21,3983
PUNJAB,3,MANSA,47,BHIKHI,304,birkhurd,12095,30.071833,75.615517,BIRKHURD,21,1829
PUNJAB,3,MANSA,47,BHIKHI,304,buraj dhilwan,239139,30.120583,75.347733,BURAJ DHILWAN,21,3916
PUNJAB,3,MANSA,47,BHIKHI,304,buraj jhabbar,12097,30.142201,75.385117,BURAJ JHABBAR,21,1272
PUNJAB,3,MANSA,47,BHIKHI,304,dhaipai,12098,30.088383,75.612921,DHAIPAI,21,3093
PUNJAB,3,MANSA,47,BHIKHI,304,dhalewa,12099,30.026433,75.577267,DHALEWA,21,3844
PUNJAB,3,MANSA,47,BHIKHI,304,gurthari,12100,30.114717,75.546317,GURTHARI,21,1856
PUNJAB,3,MANSA,47,BHIKHI,304,hiro kalan,12101,30.118317,75.626367,HIRO KALAN,21,4760
PUNJAB,3,MANSA,47,BHIKHI,304,hodla kalan,12102,30.052351,75.612552,HODLA KALAN,21,2541
PUNJAB,3,MANSA,47,BHIKHI,304,jassarwala,12103,30.057117,75.58365,JASSARWALA,21,576
PUNJAB,3,MANSA,47,BHIKHI,304,joga,12104,30.162217,75.425251,JOGA,21,731
PUNJAB,3,MANSA,47,BHIKHI,304,khiva dialu wala,12105,30.137183,75.559901,KHIVA DIALU WALA,21,1684
PUNJAB,3,MANSA,47,BHIKHI,304,khiva kalan,12106,30.10578,75.569417,KHIVA KALAN,21,4077
PUNJAB,3,MANSA,47,BHIKHI,304,khiva khurd,12107,30.124001,75.574701,KHIVA KHURD,21,2716
PUNJAB,3,MANSA,47,BHIKHI,304,kishangarh pharmahi,12108,30.01825,75.516117,KISHANGARH PHARMAHI,21,4121
PUNJAB,3,MANSA,47,BHIKHI,304,kotra kalan,12109,30.056367,75.488701,KOTRA KALAN,21,3041
PUNJAB,3,MANSA,47,BHIKHI,304,makha chehlan,12110,30.136367,75.467501,MAKHA CHEHLAN,21,1434
PUNJAB,3,MANSA,47,BHIKHI,304,matti,12111,30.11855,75.529417,MATTI,21,3700
PUNJAB,3,MANSA,47,BHIKHI,304,maujo kalan,12113,30.128052,75.515751,MAUJO KALAN,21,393
PUNJAB,3,MANSA,47,BHIKHI,304,maujo khurd,12114,30.128517,75.517933,MAUJO KHURD,21,1540
PUNJAB,3,MANSA,47,BHIKHI,304,mohar singh wala,12112,30.054301,75.580067,MOHAR SINGH WALA,21,2151
PUNJAB,3,MANSA,47,BHIKHI,304,mulla singh wala,12115,30.028067,75.491233,MULLA SINGH WALA,21,971
PUNJAB,3,MANSA,47,BHIKHI,304,phaphrabhaike,12116,29.989671,75.505771,PHAPHRABHAIKE,21,4645
PUNJAB,3,MANSA,47,BHIKHI,304,ralla,12117,30.122352,75.435783,RALLA,21,7832
PUNJAB,3,MANSA,47,BHIKHI,304,rarh,12118,30.169901,75.367531,RARH,21,2351
PUNJAB,3,MANSA,47,BHIKHI,304,sammou,12119,30.074167,75.533701,SAMMOU,21,4672
PUNJAB,3,MANSA,47,BHIKHI,304,ubha,239140,30.111683,75.35805,UBHA,21,5538
PUNJAB,3,MANSA,47,BUDHLADA,305,achanak,239141,29.847167,75.600467,ACHANAK,21,1422
PUNJAB,3,MANSA,47,BUDHLADA,305,ahmadpur,239142,29.932333,75.514967,AHMADPUR,21,4975
PUNJAB,3,MANSA,47,BUDHLADA,305,akbarpur khuddal,239143,29.870783,75.737267,AKBARPUR KHUDDAL,21,2210
PUNJAB,3,MANSA,47,BUDHLADA,305,akkanwali,239144,29.866833,75.4226,AKKANWALI,21,3525
PUNJAB,3,MANSA,47,BUDHLADA,305,alampur bodala,239145,30.018641,75.670483,ALAMPUR BODALA,21,939
PUNJAB,3,MANSA,47,BUDHLADA,305,alampur mandran,239146,29.831633,75.454567,ALAMPUR MANDRAN,21,2977
PUNJAB,3,MANSA,47,BUDHLADA,305,andianwali,239147,29.79625,75.610333,ANDIANWALI,21,1210
PUNJAB,3,MANSA,47,BUDHLADA,305,bachhoana,239148,29.958201,75.608583,BACHHOANA,21,5664
PUNJAB,3,MANSA,47,BUDHLADA,305,bahadarpur,12129,29.879867,75.700917,BAHADARPUR,21,6146
PUNJAB,3,MANSA,47,BUDHLADA,305,baksiwala,12130,29.847951,75.762817,BAKSIWALA,21,1969
