State_Name,State Cde,District_Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location_OF_GP,Phase,population
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,akal garh,12840,30.513681,74.391855,AKAL GARH,21,1283
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,attari,12841,30.558777,74.43783,ATTARI,21,800
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,badhai,12842,30.500677,74.441838,BADHAI,21,2511
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,baja madahar,12843,30.556792,74.64525,BAJA MADAHAR,21,1511
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,balam garh,12844,30.46831,74.43375,BALAM GARH,21,3317
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,barkandi,12845,30.428797,74.549994,BARKANDI,21,807
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,basti dashmesh nagar,12872,30.450675,74.588681,BASTI DASHMESH NAGAR,21,6814
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,basti mal singh,12846,30.47193,74.573522,BASTI MAL SINGH,21,6814
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,basti nanak pura,12847,30.38765,74.426231,BASTI NANAK PURA,21,2025
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,bhagsar,12849,30.442316,74.402486,BHAGSAR,21,7669
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,bhange wala,12850,30.635005,74.556027,BHANGE WALA,21,1850
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,bhullar,12851,30.41944,74.60208,BHULLAR,21,1317
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,buddi mal,12852,30.600194,74.630163,BUDDI MAL,21,774
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,bura gujjar,12853,30.53285,74.530555,BURA GUJJAR,21,2020
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,caneda basti,12890,30.425558,74.460409,CANEDA BASTI,21,2435
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,chak attari sadder wala,12854,30.518802,74.443036,CHAK ATTARI SADDER WALA,21,954
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,chak badhai,12855,30.52615,74.445155,CHAK BADHAI,21,688
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,chak baja marar,12856,30.569752,74.629019,CHAK BAJA MARAR,21,457
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,chak bir sarkar,12857,30.467527,74.536269,CHAK BIR SARKAR,21,954
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,chak chibbran wali,12858,30.381244,74.378286,CHAK CHIBBRAN WALI,21,3516
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,chak dhuhe wala,12859,30.36591,74.52875,CHAK DHUHE WALA,21,1597
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,chak gandha singhwal,12860,30.532388,74.62243,CHAK GANDHA SINGHWAL,21,1597
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,chak hakam singh wala,12881,30.420866,74.546711,CHAK HAKAM SINGH WALA,21,2750
PUNJAB,3,MUKTSAR,44,MUKTSAR,317,chak jawahare wala,12861,30.583413,74.422738,CHAK JAWAHARE WALA,21,1550
