State_Name,State Cde,District_Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location_OF_GP,Phase,population
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,akku wala,5970,31.0145,74.666667,AKKU WALA,2,702
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,ali ke,240229,30.993417,74.601783,ALI KE,2,628
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,ali wala,5972,31.04175,74.795167,ALI WALA,2,479
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,arif ke,5973,31.040889,74.740278,ARIF KE,2,2974
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,assal,5974,30.95755,74.653716,ASSAL,2,1458
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,attari,5975,31.00425,74.676028,ATTARI,2,67
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,bagge wala,5976,31.070179,74.757116,BAGGE WALA,2,6242
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,baggu wala,5979,31.072056,74.786889,BAGGU WALA,2,494
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,baghe wala,239714,31.041139,74.731833,BAGHE WALA,2,386
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,baghel singh wala,5978,30.955667,74.644389,BAGHEL SINGH WALA,2,279
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,bahadar wala,5981,30.986889,74.649139,BAHADAR WALA,2,462
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,bale wala,5983,30.874944,74.555417,BALE WALA,2,188
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,bandala,6005,31.107889,74.775056,BANDALA,2,1605
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,bare ke,5984,30.964861,74.551111,BARE KE,2,500
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti ahme wali,5985,30.99748,74.65888,BASTI AHME WALI,2,681
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti amritsarian,5986,31.028306,74.692361,BASTI AMRITSARIAN,2,1081
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti baghe wali,240224,31.052472,74.762306,BASTI BAGHE WALI,2,681
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti baj singh,5982,31.015167,74.725389,BASTI BAJ SINGH,2,680
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti bhane wali,5987,31.046528,74.68675,BASTI BHANE WALI,2,1453
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti boran wali,5988,31.05318,74.73464,BASTI BORAN WALI,2,2757
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti bulande wali,5989,30.902528,74.570305,BASTI BULANDE WALI,2,6242
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti daulat pura,5990,31.031139,74.749833,BASTI DAULAT PURA,2,6242
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti gandhar,5991,31.022083,74.681806,BASTI GANDHAR,2,6242
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti gobind nagar,6021,30.886167,74.555583,BASTI GOBIND NAGAR,2,4179
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti gurbachan singh saini,239715,30.924,74.579917,BASTI GURBACHAN SINGH SAINI,2,1081
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti gurdial singh,5992,31.062641,74.740331,BASTI GURDIAL SINGH,2,509
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti habib ke,5993,30.981778,74.583417,BASTI HABIB KE,2,904
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti khangran wali,252917,31.003141,74.697997,BASTI KHANGRAN WALI,2,1510
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti kishan singh wali,6058,31.100333,74.791361,BASTI KISHAN SINGH WALI,2,1453
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti ladhu wali,5995,31.052101,74.700391,BASTI LADHU WALI,2,904
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti majhe wali,252916,31.00428,74.72347,BASTI MAJHE WALI,2,681
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti makhan singh,5996,30.936361,74.588444,BASTI MAKHAN SINGH,2,1081
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti mohamad alis shah,5997,30.8635,74.534722,BASTI MOHAMAD ALIS SHAH,2,904
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti nathe wali,5998,30.842,74.565833,BASTI NATHE WALI,2,681
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti nizamdin,6016,30.94111,74.63207,BASTI NIZAMDIN,2,5293
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti pritam singh,239716,31.032611,74.648528,BASTI PRITAM SINGH,2,1081
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti ram lal,5999,31.060306,74.693583,BASTI RAM LAL,2,3875
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,basti wakilan wali,6000,31.031889,74.698417,BASTI WAKILAN WALI,2,904
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,begu mahu,5980,30.885472,74.542306,BEGU MAHU,2,484
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,bhadru,6002,30.990028,74.661028,BHADRU,2,651
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,bhagwan pura,6003,30.991,74.634028,BHAGWAN PURA,2,121
PUNJAB,3,FIROZEPUR,43,FIROZPUR,243,bhakra,6004,31.022583,74.552,BHAKRA,2,672
