State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase,Village Name,Village_Lat,Village_Long,Distance(in meters),Village_Popln,Villg_Throughput,Matched_vlg,LinkThroughput
RAJASTHAN,8.0,JHALAWAR,129.0,KHANPUR,710.0,PIPLAJ,39227.0,24.701,76.42375,PIPLAJ,1.0,Barapati,24.71061,76.47132,4922.74710838,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,KHER KHERA,39251.0,24.420867,76.829033,KHER KHERA,1.0,Gordhanpura @ Surdibah,24.44387,76.82098,2684.60134996,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,KHER KHERA,39251.0,24.420867,76.829033,KHER KHERA,1.0,Barkhera @ Baman Khoh,24.44381,76.83412,2602.60670205,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,KHER KHERA,39251.0,24.420867,76.829033,KHER KHERA,1.0,Bajajpur,24.44019,76.83963,2401.56773444,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,BARBAD,39239.0,24.405083,76.6753,BARBAD,1.0,Hindola,24.41859,76.64473,3440.46708245,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,BAKANI,707.0,GEHOON KHERI,39083.0,24.393278,76.460278,GEHOON KHERI,1.0,Rooppura,24.38579,76.45682,903.275858531,418.0,6.688,Rooppura Baldiya,100
RAJASTHAN,8.0,JHALAWAR,129.0,KHANPUR,710.0,TARAJ,39233.0,24.517833,76.495028,TARAJ,1.0,Mirzapur,24.50299,76.51511,2617.67273381,261.0,4.176,Mirzapur,100
RAJASTHAN,8.0,JHALAWAR,129.0,KHANPUR,710.0,TARAJ,39233.0,24.517833,76.495028,TARAJ,1.0,Thanawad,24.48541,76.50825,3845.48707675,1726.0,27.616,Thanawad,100
RAJASTHAN,8.0,JHALAWAR,129.0,KHANPUR,710.0,TARAJ,39233.0,24.517833,76.495028,TARAJ,1.0,Hanoti,24.49278,76.52265,3946.0339109,319.0,5.104,Hanoti,100
RAJASTHAN,8.0,JHALAWAR,129.0,KHANPUR,710.0,TARAJ,39233.0,24.517833,76.495028,TARAJ,1.0,Khokhera Lala,24.48196,76.52277,4877.56774276,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,THANAWAD,39268.0,24.475917,76.470267,THANAWAD,1.0,Narera,24.4777,76.49393,2402.92959948,44.0,0.704,Narera,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,THARAUL,39269.0,24.421967,76.5259,THARAUL,1.0,Jamunya Kalan,24.47377,76.53454,5826.24713173,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,THANAWAD,39268.0,24.475917,76.470267,THANAWAD,1.0,Gadiya Mahesh,24.4688,76.49653,2773.26494385,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,THARAUL,39269.0,24.421967,76.5259,THARAUL,1.0,Jamunya Khurd,24.46757,76.54946,5603.66651317,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,TURKARIYA,39273.0,24.405017,76.591283,TURKARIYA,1.0,Bareri Kalan,24.39145,76.57011,2621.62114239,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,KHANPUR,710.0,TARAJ,39233.0,24.517833,76.495028,TARAJ,1.0,Bandri,24.51827,76.49288,222.676559911,408.0,6.528,Bandri,100
RAJASTHAN,8.0,JHALAWAR,129.0,BAKANI,707.0,AMRIT KHERI,39067.0,24.36275,76.524167,AMRIT KHERI,1.0,Manya Kheri,24.37099,76.51884,1063.31770623,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,LAHAS,39254.0,24.382383,76.644767,LAHAS,1.0,Lahasi,24.3757,76.64826,823.028174437,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,BAKANI,707.0,GOPAL PURA,39085.0,24.348833,76.5675,GOPAL PURA,1.0,Gorya Khera,24.37121,76.56975,2498.62532513,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,METHOON,39258.0,24.4062,76.504517,METHOON,1.0,Goojarkheri,24.41846,76.50115,1405.23196103,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,BAKANI,707.0,AMRIT KHERI,39067.0,24.36275,76.524167,AMRIT KHERI,1.0,Amrit Kheri,24.37437,76.53815,1917.14412139,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,DEORI KALAN,39245.0,24.345983,76.6005,DEORI KALAN,1.0,Bardawada,24.37138,76.6137,3124.57172786,659.0,10.544,Bardawada,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,LAHAS,39254.0,24.382383,76.644767,LAHAS,1.0,Ugeni,24.37493,76.62625,2050.35850292,365.0,5.84,Ugeni,100
RAJASTHAN,8.0,JHALAWAR,129.0,BAKANI,707.0,BAIRA GARH,39069.0,24.349472,76.429833,BAIRA GARH,1.0,Koloo Khera,24.35998,76.42606,1229.3587719,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,DEORI KALAN,39245.0,24.345983,76.6005,DEORI KALAN,1.0,Kachnariya,24.36289,76.59718,1909.81813193,500.0,8.0,Kachnariya,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,LAHAS,39254.0,24.382383,76.644767,LAHAS,1.0,Ugena,24.36787,76.623,2732.15529183,257.0,4.112,Ugena,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,LAHAS,39254.0,24.382383,76.644767,LAHAS,1.0,Ranipura,24.36715,76.6409,1738.52478501,457.0,7.312,Ranipura,100
RAJASTHAN,8.0,JHALAWAR,129.0,BAKANI,707.0,BAIRA GARH,39069.0,24.349472,76.429833,BAIRA GARH,1.0,Laxmipura,24.35186,76.4343,524.673709155,592.0,9.472,Prempura @ Laxmipura,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,KHARPA,39249.0,24.409217,76.530817,KHARPA,1.0,Bindayki,24.39413,76.52639,1736.46075,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,KHARPA,39249.0,24.409217,76.530817,KHARPA,1.0,Bansodiya,24.3991,76.55917,3083.5575745,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,THARAUL,39269.0,24.421967,76.5259,THARAUL,1.0,Poli,24.45975,76.52177,4222.02901927,542.0,8.672,Poli,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,MISHROLI,39259.0,24.4366,76.471317,MISHROLI,1.0,Ametha,24.43431,76.46348,833.240016242,2167.0,34.672,Ametha,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,THARAUL,39269.0,24.421967,76.5259,THARAUL,1.0,Mishroli,24.45124,76.5066,3796.37781502,1472.0,23.552,Mishroli,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,THARAUL,39269.0,24.421967,76.5259,THARAUL,1.0,Patanuda,24.46094,76.53515,4433.60949101,574.0,9.184,Patanuda,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,THARAUL,39269.0,24.421967,76.5259,THARAUL,1.0,Tharaul,24.44854,76.55646,4278.08377987,1101.0,17.616,Tharaul,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,THARAUL,39269.0,24.421967,76.5259,THARAUL,1.0,Ratanpura,24.44308,76.50413,3220.06760638,466.0,7.456,Ratanpura,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,AMETHA,39234.0,24.409917,76.43065,AMETHA,1.0,Madanpura,24.431,76.44085,2561.70994749,106.0,1.696,Madanpura,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,MISHROLI,39259.0,24.4366,76.471317,MISHROLI,1.0,Katphali,24.43872,76.49425,2333.51818596,352.0,5.632,Katphali,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,TURKARIYA,39273.0,24.405017,76.591283,TURKARIYA,1.0,Deopura,24.43258,76.56669,3948.86089614,799.0,12.784,Deopura,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,THARAUL,39269.0,24.421967,76.5259,THARAUL,1.0,Methoon,24.42224,76.52721,136.061394525,1739.0,27.824,Methoon,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,THARAUL,39269.0,24.421967,76.5259,THARAUL,1.0,Borda,24.43139,76.54229,1962.47986226,459.0,7.344,Borda,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,MISHROLI,39259.0,24.4366,76.471317,MISHROLI,1.0,Borkheri Maliyan,24.42455,76.48154,1693.06868553,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,METHOON,39258.0,24.4062,76.504517,METHOON,1.0,Baskheri Lodhan,24.42294,76.4909,2316.41062569,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,METHOON,39258.0,24.4062,76.504517,METHOON,1.0,Katphala,24.4294,76.49966,2626.17629339,929.0,14.864,Katphala,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,TURKARIYA,39273.0,24.405017,76.591283,TURKARIYA,1.0,Amlawada,24.41529,76.61821,2956.1235193,597.0,9.552,Amlawada,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,TURKARIYA,39273.0,24.405017,76.591283,TURKARIYA,1.0,Uni,24.41677,76.60835,2166.63229898,715.0,11.44,Uni,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,METHOON,39258.0,24.4062,76.504517,METHOON,1.0,Deoli,24.4087,76.50743,405.314760878,429.0,6.864,Deoli,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,TURKARIYA,39273.0,24.405017,76.591283,TURKARIYA,1.0,Dahi Khera,24.379,76.59931,3004.99633193,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,BAKANI,707.0,AMRIT KHERI,39067.0,24.36275,76.524167,AMRIT KHERI,1.0,Madanpura @ Churel,24.37097,76.49892,2715.70501788,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,BAKANI,707.0,AMRIT KHERI,39067.0,24.36275,76.524167,AMRIT KHERI,1.0,Kalya Kheri,24.37579,76.50835,2160.80638659,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,AMETHA,39234.0,24.409917,76.43065,AMETHA,1.0,Bar Kheri,24.40961,76.43551,493.284694357,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,BAKANI,707.0,DEOLI,39080.0,24.38935,76.479483,DEOLI,1.0,Bharatpura,24.40163,76.47427,1463.96792143,484.0,7.744,Bharatpura,100
RAJASTHAN,8.0,JHALAWAR,129.0,BAKANI,707.0,DEOLI,39080.0,24.38935,76.479483,DEOLI,1.0,Gehoon Kheri,24.39532,76.48472,849.673380651,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,METHOON,39258.0,24.4062,76.504517,METHOON,1.0,Bindayaka,24.39286,76.51155,1645.45145295,1079.0,17.264,Bindayaka,100
RAJASTHAN,8.0,JHALAWAR,129.0,BAKANI,707.0,GEHOON KHERI,39083.0,24.393278,76.460278,GEHOON KHERI,1.0,Chhabariya,24.40047,76.46272,837.075476365,84.0,1.344,Chhabariya,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,LAHAS,39254.0,24.382383,76.644767,LAHAS,1.0,Mawasa,24.40871,76.63934,2978.56898474,646.0,10.336,Mawasa,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,BARBAD,39239.0,24.405083,76.6753,BARBAD,1.0,Kishorpura,24.42296,76.66801,2120.44999161,500.0,8.0,Kherkhera Near Kishorpura,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,SARERI,39264.0,24.351417,76.671967,SARERI,1.0,Motipura,24.36047,76.65306,2163.68642601,592.0,9.472,Motipura,100
RAJASTHAN,8.0,JHALAWAR,129.0,BAKANI,707.0,GUL KHERI,39086.0,24.33375,76.52985,GUL KHERI,1.0,Dehlanpur,24.34335,76.50472,2760.71351376,583.0,9.328,Dehlanpur,100
RAJASTHAN,8.0,JHALAWAR,129.0,BAKANI,707.0,SARDA,39105.0,24.236633,76.539383,SARDA,1.0,Moi Khurd,24.23184,76.59101,5261.82533396,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,BAKANI,707.0,BORKHERI GOOJRAN,39078.0,24.256,76.465389,BORKHERI GOOJRAN,1.0,Ganeshpura,24.23178,76.47296,2800.39891947,704.0,11.264,Ganeshpura,100
RAJASTHAN,8.0,JHALAWAR,129.0,BAKANI,707.0,SARDA,39105.0,24.236633,76.539383,SARDA,1.0,Motipura,24.2382,76.54968,1058.4871563,592.0,9.472,Motipura,100
RAJASTHAN,8.0,JHALAWAR,129.0,BAKANI,707.0,BORBAND,39077.0,24.188,76.5439,BORBAND,1.0,Shyopura,24.20491,76.56919,3180.42383169,491.0,7.856,Shyopura @ Kherli,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,SARKHANDIYA,39265.0,24.2819,76.5978,SARKHANDIYA,1.0,Palkhanda,24.264,76.61941,2959.71791809,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,BAKANI,707.0,ASAL PUR,39068.0,24.270306,76.507194,ASAL PUR,1.0,Napanya,24.25999,76.49515,1675.24389245,663.0,10.608,Napanya Goojaran,100
RAJASTHAN,8.0,JHALAWAR,129.0,BAKANI,707.0,SARDA,39105.0,24.236633,76.539383,SARDA,1.0,Mothpura,24.25903,76.53912,2490.57551084,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,SARKHANDIYA,39265.0,24.2819,76.5978,SARKHANDIYA,1.0,Peethapura,24.25496,76.59393,3021.16930326,713.0,11.408,Peethapura,100
RAJASTHAN,8.0,JHALAWAR,129.0,BAKANI,707.0,SARDA,39105.0,24.236633,76.539383,SARDA,1.0,Borkheri Lodhan,24.25299,76.52411,2388.70515825,1000.0,16.0,,100
RAJASTHAN,8.0,JHALAWAR,129.0,BAKANI,707.0,ASAL PUR,39068.0,24.270306,76.507194,ASAL PUR,1.0,Mangalpura,24.2516,76.49889,2243.90348241,190.0,3.04,Mangalpura,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,TURKARIYA,39273.0,24.405017,76.591283,TURKARIYA,1.0,Turkariya,24.40384,76.60591,1486.89890952,800.0,12.8,Turkariya,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,TURKARIYA,39273.0,24.405017,76.591283,TURKARIYA,1.0,Phokarda,24.39418,76.60133,1577.07568794,542.0,8.672,Phokarda,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,LAHAS,39254.0,24.382383,76.644767,LAHAS,1.0,Salawad,24.39928,76.62924,2450.03195005,1659.0,26.544,Salawad,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,TURKARIYA,39273.0,24.405017,76.591283,TURKARIYA,1.0,Kajlya,24.39457,76.58774,1215.79579974,645.0,10.32,Kajlya,100
RAJASTHAN,8.0,JHALAWAR,129.0,MANOHARTHANA,711.0,LAHAS,39254.0,24.382383,76.644767,LAHAS,1.0,Lahas,24.39014,76.6417,916.761324404,1000.0,16.0,,100
