State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, HUNUMAN KHIJADIA, 155885, 21.660226, 70.761296, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, BANTWA DEVLI, 155872, 21.733269, 70.81139, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, VADIA, 155906, 21.68435, 70.814908, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, BAGASARA, 4062, GHANTIYAN, 155690, 21.501496, 70.822295, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, PIPALIYA DHUNDNIYA, 155895, 21.652741, 70.8254, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, BARVALA BAVEL, 155873, 21.725834, 70.832805, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, BAGASARA, 4062, MANEKVADA, 155705, 21.473953, 70.843765, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, MORVADA, 155893, 21.678337, 70.852504, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, KHAN KHAJADIYA, 155886, 21.653881, 70.854868, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, KHAKARIYA, 155884, 21.653881, 70.854868, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, BAGASARA, 4062, NAVI HALIYAD, 155694, 21.504815, 70.861412, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, DHARI, 4063, CHANCHAI, 241436, 21.232982, 70.863888, CHANCHAI, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, BHUKHALI SANTHALI, 155876, 21.728526, 70.866227, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, BAGASARA, 4062, JUNI HALIYAD, 155693, 21.508771, 70.871439, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, KHADKHAND, 241451, 21.69444, 70.876985, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, TORI, 155903, 21.61896, 70.877909, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, RAMPUR, 155896, 21.610433, 70.883778, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, BAGASARA, 4062, NANA MUNJIASAR, 155707, 21.474624, 70.886313, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, BAGASARA, 4062, RAFALA, 155710, 21.457381, 70.886725, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, DHARI, 4063, PANEYA, 88888, 21.231654, 70.891557, PANEYA, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, ARJANSUKH, 155868, 21.648554, 70.894998, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, BAGASARA, 4062, MOTA MUNJIASAR, 241428, 21.486898, 70.901265, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, DHARI, 4063, MONVEL, 155762, 21.355785, 70.90255, MONVEL, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, MEGHA PIPALIYA, 241449, 21.744334, 70.907502, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, KHAJURI PIPALIYA, 155883, 21.705177, 70.907701, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, KHAJURI, 155882, 21.705813, 70.908501, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, BAGASARA, 4062, BALAPUR, 155687, 21.583322, 70.910278, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, DHARI, 4063, MITHAPUR NAKKI, 155760, 21.26148, 70.910437, MITHAPUR NAKKI, 21, 
GUJARAT, 24, Amreli, 480, BAGASARA, 4062, MAVJINJVA, 155706, 21.554348, 70.911166, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, SURIYAPRATAP GADH, 155900, 21.675566, 70.921484, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, TARGHADI, 155902, 21.73146, 70.921775, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, BAGASARA, 4062, ADAPUR, 155686, 21.501615, 70.922579, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, DHARI, 4063, DALKHANIYA, 155724, 21.240915, 70.925787, DALKHANIYA, 21, 
GUJARAT, 24, Amreli, 480, DHARI, 4063, BORDI, 155721, 21.291175, 70.925988, BORDI, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, ANIDA, 241450, 21.68338, 70.928982, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, BAGASARA, 4062, NAVA PIPALIYA, 155708, 21.523303, 70.933661, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, NAJAPAR, 155894, 21.614459, 70.933671, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, BAGASARA, 4062, BAGASARA BLOCK, 88888, 21.481533, 70.93762, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, DHARI, 4063, BADARE, 155718, 21.373884, 70.940398, BADARE, 21, 
GUJARAT, 24, Amreli, 480, BAGASARA, 4062, PITHADIYA, 155709, 21.587362, 70.94097, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, BAGASARA, 4062, NAVA JANJARIYA, 155699, 21.448691, 70.942427, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, BAGASARA, 4062, DERI PIPARIYA, 155689, 21.52001, 70.942631, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, DHARI, 4063, KHATAROTA, 155748, 21.333275, 70.942947, KHATAROTA, 21, 
GUJARAT, 24, Amreli, 480, BAGASARA, 4062, JUNA JANJARIYA, 155698, 21.443608, 70.943, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, BAGASARA, 4062, HADALA, 155691, 21.55762, 70.951696, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, DHARI, 4063, GIGASAN, 155736, 21.28499, 70.952035, GIGASAN, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, SANALI, 155898, 21.733038, 70.952715, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, TALALI, 155901, 21.712836, 70.959062, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, BAGASARA, 4062, KAGDADI, 155702, 21.40302, 70.960135, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, DHARI, 4063, MALSIKA, 155758, 21.321335, 70.960632, MALSIKA, 21, 
GUJARAT, 24, Amreli, 480, KUNKAVAV -VADIA, 4066, MOTA UJALA, 155904, 21.691387, 70.96705, PANCHAYAT, 21, 
GUJARAT, 24, Amreli, 480, BAGASARA, 4062, JUNA VAGHANIYA, 155714, 21.584076, 70.969663, PANCHAYAT, 21, 
