State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Miyani, 163385, 21.839368, 69.383261, Miyani, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Bhavpara, 163355, 21.812526, 69.402113, Bhavpara, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Tukda Miyani, 163410, 21.791286, 69.428742, Tukda Miyani, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Visavada, 163415, 21.774116, 69.451381, Visavada, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Vadala, 163413, 21.836168, 69.453081, Vadala, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Sakhpur, 163402, 21.804339, 69.475495, Sakhpur, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Ambarama, 163346, 21.838955, 69.481921, Ambarama, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Palkhada, 163392, 21.75862, 69.485295, Palkhada, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Ratdi, 163398, 21.73438, 69.497432, Ratdi, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Baradiya, 163350, 21.733441, 69.501831, Baradiya, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Keshav, 163373, 21.799073, 69.507521, Keshav, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Sisli, 163407, 21.87068, 69.507782, Sisli, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Modhvada, 163386, 21.813896, 69.521377, Modhvada, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Kantela, 163371, 21.70952, 69.521495, Kantela, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Shrinagar, 163404, 21.721924, 69.521569, Shrinagar, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Shingda, 163403, 21.8808, 69.532178, Shingda, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Kuchhdi, 163379, 21.679874, 69.550169, Kuchhdi, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Rinavada, 163400, 21.722172, 69.554689, Rinavada, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Bhetkadi, 163356, 21.909634, 69.556538, Bhetkadi, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Fatana, 163364, 21.871569, 69.557032, Fatana, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Kindar Kheda, 163377, 21.802849, 69.559213, Kindar Kheda, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Khambhodar, 163375, 21.804508, 69.563248, Khambhodar, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Majivana, 163382, 21.858575, 69.571842, Majivana, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Zaver (Part), 163416, 21.653448, 69.579216, Zaver (Part), 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Bharvada, 163354, 21.772376, 69.582266, Bharvada, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Simani, 163405, 21.737301, 69.584675, Simani, 21, 
GUJARAT, 24, PORBANDAR, 478, PORBANDAR, 4203, Sodhana, 163408, 21.894414, 69.586416, Sodhana, 21, 
