State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase
GUJARAT, 24, VADODARA, 486, PADRA, 4263, BRAHMANVASI, 168067, 22.149753, 72.874635, PANCHAYAT, 2, 
GUJARAT, 24, VADODARA, 486, PADRA, 4263, TITHOR, 168129, 22.216859, 72.876794, PANCHAYAT, 2, 
GUJARAT, 24, VADODARA, 486, PADRA, 4263, DUDHWADA, 168076, 22.1964, 72.880812, PANCHAYAT, 2, 
GUJARAT, 24, VADODARA, 486, PADRA, 4263, KANZAT, 168088, 22.104124, 72.892136, PANCHAYAT, 2, 
GUJARAT, 24, VADODARA, 486, PADRA, 4263, MASAR, 168101, 22.137848, 72.900898, PANCHAYAT, 2, 
GUJARAT, 24, VADODARA, 486, PADRA, 4263, KARKHADI, 168089, 22.20875, 72.903529, PANCHAYAT, 2, 
GUJARAT, 24, VADODARA, 486, PADRA, 4263, SAMPLA, 168117, 22.091086, 72.908431, PANCHAYAT, 2, 
GUJARAT, 24, VADODARA, 486, PADRA, 4263, ABHOL, 168059, 22.119051, 72.910294, PANCHAYAT, 2, 
GUJARAT, 24, VADODARA, 486, PADRA, 4263, GAMETHA, 168078, 22.159148, 72.917371, PANCHAYAT, 2, 
GUJARAT, 24, VADODARA, 486, PADRA, 4263, KURAL, 168093, 22.143369, 72.921842, PANCHAYAT, 2, 
GUJARAT, 24, VADODARA, 486, PADRA, 4263, DANOLI, 168073, 22.074137, 72.925309, PANCHAYAT, 2, 
GUJARAT, 24, VADODARA, 486, PADRA, 4263, NEDRA, 168107, 22.064976, 72.929636, PANCHAYAT, 2, 
GUJARAT, 24, VADODARA, 486, PADRA, 4263, MAJATAN, 168100, 22.202772, 72.932182, PANCHAYAT, 2, 
GUJARAT, 24, VADODARA, 486, PADRA, 4263, CHOKARI, 168070, 22.225649, 72.93235, PANCHAYAT, 2, 
GUJARAT, 24, VADODARA, 486, PADRA, 4263, BHANPUR, 168065, 22.097056, 72.93737, PANCHAYAT, 2, 
GUJARAT, 24, VADODARA, 486, PADRA, 4263, CHITRAL, 168069, 22.185982, 72.941215, PANCHAYAT, 2, 
GUJARAT, 24, VADODARA, 486, PADRA, 4263, PAVADA, 168109, 22.242499, 72.943031, PANCHAYAT, 2, 
