,Block Name,Distance,GP Name,GP_lat,GP_long,TOT_P,Throughput,Village Name,Village_lat,Village_long
0,Arvi,0.733031130878,AHIRWADA,20.952062,78.17914,622.0,9.952,Ahirwada,20.95636441,78.18448849
1,Arvi,3.94058225365,BAJARWADA,20.971,78.245306,500.0,8.0,Ahmadnagar,21.00542213,78.23628078
2,Arvi,2.41050789918,AJANGAON,20.865167,78.438333,1355.0,21.68,Ajangaon,20.85816801,78.41637629
3,Arvi,2.9976239116,BAJARWADA,20.971,78.245306,1.0,0.016,Ajdapur,20.97905248,78.21775268
4,Arvi,3.65997941465,WATHODA,20.963278,78.219778,500.0,8.0,Allipur,20.93615724,78.19980677
5,Arvi,1.97807480345,BEDHONA,20.995056,78.317917,72.0,1.152,Ambazari,20.97863745,78.31058294
6,Arvi,1.81481760375,ANTARDOH,20.906687,78.220081,348.0,5.568,Antardoh,20.90239479,78.23693707
7,Arvi,3.02629980018,SHIRPUR(B),21.034944,78.184694,93.0,1.488,Ashta,21.02340734,78.21110295
8,Arvi,2.3001055575,DHANODI,20.873778,78.285778,500.0,8.0,Bahadarpur,20.8854574,78.26750542
9,Arvi,0.506052939424,BAJARWADA,20.971,78.245306,615.0,9.84,Bajarwada,20.97496323,78.24291013
10,Arvi,4.08501894267,KASARKHEDA,20.90075,78.514639,500.0,8.0,Balaimajara,20.87412714,78.48754303
11,Arvi,1.66835927812,BEDHONA,20.995056,78.317917,957.0,15.312,Bedhona,20.99087555,78.30248278
12,Arvi,2.05068736939,BELHARA,21.025861,78.366417,1034.0,16.544,Belhara,21.03457672,78.34900436
13,Arvi,0.992477739036,BENODA,21.005111,78.191333,419.0,6.704,Benoda,21.00861125,78.20012815
14,Arvi,1.64436432038,BHADOD,20.88775,78.413056,500.0,8.0,Bhadod,20.88284113,78.39812539
15,Arvi,3.26558433863,PIPRI,20.922306,78.27425,500.0,8.0,Bhadod,20.89659717,78.25905265
16,Arvi,5.57484830007,SAWALAPUR,20.996972,78.258389,580.0,9.28,Bhaipur,20.99743104,78.20468953
17,Arvi,1.56573504773,BODAD,20.868167,78.323028,817.0,13.072,Bodad,20.8777169,78.31195357
18,Arvi,0.212313751624,MADNA,20.897389,78.541278,20.0,0.32,Borkhedi,20.89556347,78.54067897
19,Arvi,1.21033435295,BOTHALI(K),20.934667,78.387028,1308.0,20.928,Bothali,20.93193892,78.37574597
20,Arvi,1.46098393677,BOTHALI(N),20.886881,78.46796,3.0,0.048,Bothali Heti,20.88398942,78.45424184
21,Arvi,1.04354295433,BOTHALI(K),20.934667,78.387028,188.0,3.008,Chandani,20.94393821,78.38858671
22,Arvi,0.99504078566,BAJARWADA,20.971,78.245306,500.0,8.0,Chondi Bahadarpur,20.96213667,78.24398608
23,Arvi,1.57340251241,DAHEGAON(G),20.925139,78.495944,516.0,8.256,Dahegaon( Gondi),20.92886466,78.4813293
24,Arvi,5.75980193949,BAJARWADA,20.971,78.245306,500.0,8.0,Daulatpur,21.00180962,78.20070721
25,Arvi,0.912855436621,DEURWADA,20.978972,78.151167,1735.0,27.76,Deurwada,20.97825378,78.1599256
26,Arvi,1.07303452994,BENODA,21.005111,78.191333,407.0,6.512,Dhanodi,20.99546431,78.19160499
27,Arvi,0.960639916444,DHANODI,20.873778,78.285778,407.0,6.512,Dhanodi Kh,20.88069323,78.2802357
28,Arvi,1.31330531602,WADGAON,20.852417,78.2785,500.0,8.0,Dighi,20.85024897,78.29092382
29,Arvi,1.37949928713,PIMPALGAON(B),20.862341,78.459007,500.0,8.0,Dudhbardi,20.85032457,78.45570562
30,Arvi,1.85694445651,BENODA,21.005111,78.191333,275.0,4.4,Eklara,21.02000496,78.18324133
31,Arvi,2.06346481212,TAKERKHEDA,21.03306,78.144985,5.0,0.08,Gangapur,21.04371396,78.16126433
32,Arvi,2.09967948568,PANJARA(B),20.888472,78.345917,472.0,7.552,Gaurkheda,20.87171547,78.35523413
33,Arvi,0.453399044757,KAWADI,20.931,78.296917,370.0,5.92,Gavhankhedi,20.92868244,78.29332515
34,Arvi,2.72166682792,MANDALA,21.049056,78.2315,22.0,0.352,Goiwada,21.04212392,78.20634783
35,Arvi,1.42592620932,GUMGAON,20.956333,78.345583,710.0,11.36,Gumgaon,20.95627391,78.33185116
36,Arvi,4.66558417264,HUSHANPUR,20.796319,78.354889,5.0,0.08,Hamdapur,20.83592989,78.3696938
37,Arvi,3.03648214583,HIWARA,21.022417,78.335806,340.0,5.44,Harashi,21.04287856,78.31643099
38,Arvi,1.0460821019,BAJARWADA,20.971,78.245306,360.0,5.76,Hardoli,20.96999896,78.25532376
39,Arvi,1.88003066239,NANDORA,20.935278,78.255194,188.0,3.008,Hariswada,20.93741242,78.23723613
40,Arvi,1.90672105271,KHUBGAON,20.963972,78.238472,500.0,8.0,Hashimpur,20.9504505,78.22717947
41,Arvi,2.0391411958,BORGAON(H),20.943167,78.252639,500.0,8.0,Hatla,20.92483404,78.25311885
42,Arvi,2.63738787134,BODAD,20.868167,78.323028,84.0,1.344,Hivara,20.87139662,78.29788044
