,Block Name,Distance,GP Name,GP_lat,GP_long,TOT_P,Throughput,Village Name,Village_lat,Village_long
0,AJARA,4.12648641693,KITAWADE,16.061972,74.041,504.0,8.064,Ambade,16.07061417,74.07855697
1,AJARA,2.30626733897,ARDAL,16.210611,74.260056,1491.0,23.856,Ardal,16.19185581,74.26927784
2,AJARA,4.65799821306,AVANDI,16.062722,74.1695,281.0,4.496,Awandi,16.04448516,74.13025731
3,AJARA,2.06004841808,SOHALE,16.14444,74.199528,491.0,7.856,Bachi,16.1387968,74.21789828
4,AJARA,5.98539620869,BAHIREWADI,16.989639,74.309889,5189.0,83.024,Bahirewadi,17.0221521,74.35474983
5,AJARA,1.64074617489,BELEWADI HUBBALAGI,16.2155,74.231417,4693.0,75.088,Belewadi Hubalgi,16.23017755,74.23299537
6,AJARA,1.73609404817,BHADVAN,16.162583,74.260417,3107.0,49.712,Bhadawan,16.14769195,74.26530297
7,AJARA,1.72351100408,BHADVANWADI,16.164389,74.271861,939.0,15.024,Bhadawanwadi,16.15159778,74.28097498
8,AJARA,1.46141321361,MENDHOLI,16.108083,74.239167,701.0,11.216,Bolakewadi,16.09601799,74.23374179
9,AJARA,3.1169694278,BURUDE,16.106639,74.216028,1439.0,23.024,Burude,16.08384097,74.2330035
10,AJARA,1.56926376763,CHAFAVADE,16.060167,74.229806,1011.0,16.176,Chafavade,16.04620149,74.22769037
11,AJARA,1.76299297847,CHANDEWADI,16.12475,74.220972,404.0,6.464,Chandewadi,16.11278618,74.23180194
12,AJARA,2.13346213407,CHAVANWADI,16.237306,74.238083,970.0,15.52,Chavhanwadi,16.22069175,74.24807792
13,AJARA,2.5452171661,CHIMANE,16.221722,74.205583,1315.0,21.04,Chimane,16.20685864,74.2237115
14,AJARA,1.73130370927,CHITALE,16.04361,74.20275,475.0,7.6,Chitale,16.028924,74.20813104
15,AJARA,1.81746545068,DABHIL,16.127189,74.1045,1171.0,18.736,Dabheel,16.11208268,74.1109967
16,AJARA,2.42832845903,Haloli,16.114333,74.152944,367.0,5.872,Dardewadi,16.09436755,74.14373384
17,AJARA,1.61411465205,DEVKANDGAON,16.144917,74.139417,873.0,13.968,Deokandgaon,16.13212778,74.13226853
18,AJARA,0.752512091497,DEULWADI,16.076917,74.177472,1110.0,17.76,Deulwadi,16.07062763,74.18007224
19,AJARA,1.74426916714,DEVARDE,16.129583,74.165861,1734.0,27.744,Dewarde,16.11389918,74.16616782
20,AJARA,2.07518792607,DHAMANE,16.264917,74.243194,2024.0,32.384,Dhamane,16.24904994,74.25342815
21,AJARA,1.67361831922,ERANDOL,16.050167,74.178472,1015.0,16.24,Erandol,16.03775904,74.18733676
