State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase,throughput
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, KALMADI, 176214, 21.1369, 74.8172, KALMADI G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, KAMKHEDA, 176144, 21.4055, 74.883, KAMKHEDA G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, KAMPUR, 176145, 21.275, 74.63, KAMPUR G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, KANCHANPUR, 176146, 21.0905, 74.87, KANCHAPUR G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, KARLE, 176147, 21.2238, 74.8722, KARLE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, KHALANE, 176148, 21.1633, 74.7483, KHALANE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, KHARDE bk, 176149, 21.2608, 74.5858, KHARDE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, KUMBHARE, 176150, 21.4052, 74.67, KUMBHARE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, KURUKWADE, 176151, 21.3305, 74.6388, KURKWADE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, LANGHANE, 176152, 21.378, 74.635, LANGHANE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, LOHGAON, 176153, 21.4058, 74.6641, LOHGAON G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, MAHALPUR, 176154, 21.2008, 74.7241, MAHALPUR G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, MALICH, 176155, 21.1461, 74.8442, MALICH G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, MALPUR, 176156, 21.2813, 74.5106, MALPUR G.P., 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, MANDAL, 176157, 21.2913, 74.5817, MANDAL G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, MANDANE, 176158, 21.3561, 74.5864, MANDAL G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, MELANE, 176159, 21.183, 74.8478, MELANE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, METHI, 176160, 21.2433, 74.6411, METHI G.P., 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, MHALSAR, 176161, 21.2311, 74.9308, MHALSER G.P., 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, MUDAVAD, 176162, 21.2938, 74.9375, MUDHAWAD G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, NARDANA, 176164, 21.19833, 74.8314, NARDANA G.P., 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, NAVE KODADE, 176165, 21.3797, 74.6117, NAVE KODADE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, NEWADE, 176166, 21.3341, 74.7711, NEWADE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, NIMGUL, 176118, 21.3941, 74.5244, NIMGUL G.P., 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, NIRGUDI, 176168, 21.2705, 74.7919, NIRGUDI G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, NISHANE, 176169, 21.1855, 74.7956, NISHANE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, PADHAVAD, 176170, 21.1688, 74.9372, PADHAWAD G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, PARSAMAL, 176171, 21.2441, 74.7303, PARASAMAL G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, PARSOLE, 176172, 21.2275, 74.4942, PARSOLE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, PASTE, 176173, 21.2066, 74.9033, PASTE G.P., 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, PATAN, 176174, 21.3647, 74.7597, PATAN G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, PATHARE, 176175, 21.3541, 74.5289, PATHARE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, PIMPARKHEDA, 176176, 21.1341, 74.8033, PIMPARKHED G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, PIMPRAD, 176177, 21.1983, 74.8236, PIMPARAD G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, RAHIMPURE, 176178, 21.3127, 74.6294, RAHIMPURA G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, RAMI, 176179, 21.348787, 74.528182, RAMI G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, RANJANE, 176180, 21.3844, 74.6997, RANJANE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, REWADI, 176181, 21.1519, 74.5281, REWADI G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, ROHANE, 176182, 21.14, 74.6872, ROHANE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, SAHUR, 176183, 21.4116, 74.5964, SAHUR G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, SALVE, 176184, 21.203, 74.6758, SALVE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, SARVE, 176185, 21.1383, 74.7811, SARVE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, SATARE, 176186, 21.1747, 74.5408, SATARE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, SAWAI MUKTI, 176163, 21.1016, 74.6828, SAWAI MUKTI G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, SHEWADE, 176187, 21.1508, 74.5906, SHEWADE G.P., 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, SHINDKHEDA, 176188, 21.2783, 74.7494, SHINDKHEDA G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, SONEVADI, 176189, 21.3244, 74.7789, SONEWADI G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, SONSHELU, 176190, 21.2619, 74.6597, SONSHELU G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, SUKVAD, 176191, 21.2775, 74.8128, NEW SUKWAD G.P., 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, SULWADE, 176192, 21.2891, 74.7786, SULWADE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, SURAY, 176193, 21.2652, 74.5242, SURAY G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, TAKARKHEDA, 176194, 21.4244, 74.5272, TAKARKHEDA G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, TAMTHARE, 176195, 21.1127, 74.6542, TAMTHARE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, TAVKHEDA P.N., 176197, 21.3797, 74.5661, TAVKHEDA P.N. G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, TAWKHEDA Pr. be, 176196, 21.2647, 74.8208, TAWKHEDA PR BE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, TEMBHALAI, 176198, 21.2561, 74.7697, TEMBHALAI G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, VALKHEDA, 176143, 21.1008, 74.8661, VALKHEDA G.P., 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, VARPADE, 176215, 21.3511, 74.7653, VARPADE G.P., 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, VARSHI, 176202, 21.2475, 74.8428, VARSHI G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, VARSUS, 176203, 21.2847, 74.7825, VARSUS G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, VARUL, 176204, 21.2783, 74.7014, VARUL G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, VARZADI, 176205, 21.2238, 74.6153, VARZADI G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, VAYPUR, 176200, 21.1397, 74.8, VAYPUR G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, VIKHARAN, 176206, 21.29, 74.6239, VIKHARAN G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, VIKHURLE, 176207, 21.3144, 74.6217, VIKHURLE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, VIRDEL, 176208, 21.3261, 74.7006, Virdel G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, VITAI, 176209, 21.1622, 74.7989, VITAI G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, WADADE, 176199, 21.4161, 74.5464, WADADE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, WADI, 176210, 21.1355, 74.5539, WADI G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, WAGHADI bk, 176211, 21.0961, 74.8169, WAGHADI BK G.P., 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, WAGHADI KH., 176212, 21.0886, 74.8267, WAGHADI KH G.P., 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, WAGHODE, 176213, 21.1352, 74.8675, WAGHODE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, WANI, 176201, 21.3344, 74.5858, WANI G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, WARUD, 176216, 21.1922, 74.8533, WARUD G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, ZIRVE, 176217, 21.3486, 74.4928, ZIRAVE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHINDKHEDE, 4369, ZOTWADE, 176218, 21.3725, 74.5864, ZOTWADE G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, AADHE, 176219, 21.294444, 74.903333, AADHE, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, AAMODE, 176225, 21.336944, 74.893333, AAMODE, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, AHILYAPUR, 176220, 21.300556, 74.945, AHILYAPUR, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, AJANDE BK, 176221, 21.223056, 75.055278, AJANDE BK, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, AJANDE KH, 176222, 21.34, 74.908056, AJANDE KH, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, AJNAD, 176223, 21.263333, 75.028889, AJNAD, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, AMBE, 176224, 21.43, 75.11, AMBE, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, ANTURLI, 176226, 21.396944, 74.725833, ANTURLI, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, ARTHE BK, 176227, 21.403611, 74.822222, ARTHE BK, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, ARTHE KHD, 176228, 21.403056, 74.822222, ARTHE KH, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, ASALI TANDE, 176229, 21.318333, 74.981111, ASALI, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, BABHALAJ, 176230, 21.278611, 75.055556, BABHALAJ, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, BABHULDE, 176231, 21.288333, 74.840278, BABHULDE, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, BALDE, 176232, 21.3225, 74.824444, BALDE, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, BALKUVE, 176233, 21.423056, 74.825278, BALKUVE, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, BHARWADE, 176234, 21.376389, 74.791667, BHARWADE, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, BHATANE, 176235, 21.41, 74.733333, BHATANE, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, BHATPURA, 176236, 21.262222, 75.014167, BHATPURA, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, BHAVER, 176237, 21.229167, 75.07, BHAVER, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, BHOITY, 176238, 21.387222, 75.110278, BHOITI, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, BHORKHEDA, 176239, 21.311389, 74.9875, BHORKHEDA G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, BHORTEK, 176240, 21.229444, 74.968333, BHORTEK, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, BORADI, 176241, 21.521389, 74.893889, BORADI, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, BORGAON, 176242, 21.334722, 74.833333, BORGAON, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, BORPANI, 176243, 21.567222, 74.779167, BORPANI, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, BUDKI, 176244, 21.527222, 74.870278, BUDKI, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, CHAKDU, 176245, 21.564444, 74.828889, CHAKDU, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, CHANDPURI, 176246, 21.379722, 74.814167, CHANPURI, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, CHANDSE -CHANDSURYA, 176247, 21.491944, 74.837222, CHANDSURYA, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, CHILARE, 176248, 21.388056, 75.008333, CHILARE, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, DAHIWAD, 176249, 21.341389, 74.946389, DAHIWAD, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, DURBALYA, 176250, 21.548333, 74.990278, DURBALYA, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, FATTEPUR, 176251, 21.553889, 74.792778, FATTEPUR, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, GADHADDEO, 176252, 21.604167, 74.807222, GADHADDEO, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, GARTAD, 176253, 21.312222, 74.9225, GARTAD, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, GHODASGAON, 176254, 21.208056, 75.037778, GHODASGAON, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, GIDHADE, 176255, 21.295278, 74.819722, GIDHADE, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, GURHADPANI, 176256, 21.588333, 74.993333, GURHADPANI, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, HADAKHED, 176257, 21.414444, 74.9775, HADAKHED, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, HATED, 176258, 21.507222, 75, HATED, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, HENDRYAPADA, 176259, 21.522778, 75.054722, HENDRYAPADA, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, HIGAON, 176260, 21.403611, 75.152222, HIGAON G.P, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, HINGONI BK, 176261, 21.336944, 74.850556, HINGONI BK, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, HINGONI PADA, 176262, 21.424444, 74.948611, HINGONI PADA, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, HISALE, 176263, 21.267778, 75.110556, HISALE, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, HIVARKHEDA, 176264, 21.410278, 75.177222, HIVARKHEDA, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, HOL, 176265, 21.223056, 75.053889, HOL, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, JAITPUR, 176266, 21.276389, 74.896111, JAITPUR, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, JALOD, 176267, 21.460833, 74.753056, JALOD, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, JAMNYAPADA, 176268, 21.458056, 75.096667, JAMNYAPADA, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, JAPORA, 176269, 21.2, 74.995556, JAPORA, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, JATODA, 176270, 21.333056, 74.828889, JATODA, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, JAVKHEDA, 176271, 21.407778, 74.737222, JAVKHEDA, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, JOYDA, 176272, 21.465, 75.028611, JOYDA, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, JUNE BHAMPUR, 176273, 21.425556, 74.771667, JUNE BHAMPUR, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, KALAMSARE, 176275, 21.348056, 74.908889, KALMSARE, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, KARWAND, 176276, 21.38, 74.918611, KARVAND, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, KHAIRKHUTI, 176283, 21.490833, 75.066667, KHAIRKHUTI, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, KHAMBALE, 176277, 21.444444, 75.072222, KHAMBALE, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, KHAMKHEDA PR AA, 176278, 21.386944, 74.770278, KHAMKHEDA PR THA, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, KHAMKHEDA PR THA, 176279, 21.398056, 75.144167, KHAMKHEDA PR THA, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, KHARDE BK., 176280, 21.333056, 74.869722, KHARDE BK, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, KHARDE KH., 176319, 21.289444, 74.83, KHARDE KH, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, KODID, 176282, 21.57, 74.848611, KODID, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, KURKHALI, 176281, 21.287222, 74.874722, KURKHALI, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, KUVE, 176284, 21.4225, 74.835, KUVE, 1,2,
MAHARASHTRA, 27, DHULE, 498, SHIRPUR, 4370, LA. HANUMAN, 176285, 21.394722, 75.038333, LA. HANUMAN, 1,2,
