State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase,throughput
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, ADGON, 184562, 20.3258, 74.1674, ADGON G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, AHIRKHEDE, 184564, 20.2729, 74.3028, AHIRKHEDE G.P, 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, ASARKHEDE, 184563, 20.3313, 74.1825, ASARKHEDE G.P, 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, BHADANE, 184566, 20.2488, 74.3609, BHADANE G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, BHATGAON, 184567, 20.2732, 74.1641, BHATGAON G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, BHAYALE, 184568, 20.3016, 74.0779, BHAYALE G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, BHOYEGAON, 184569, 20.2453, 74.174, BHOYEGAON G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, BHUTYANE, 184570, 20.3184, 74.1285, BHUTYANE G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, BOPANE, 184571, 20.2565, 74.2314, BOPANE G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, BORALE, 184572, 20.3043, 73.9517, BORALE G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, CHANDWAD, 184573, 20.3308, 74.2443, CHANDWAD G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, CHIKHALAMBE, 184574, 20.3266, 73.9668, CHIKHALAMBE G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, CHINCHOLE, 184575, 20.2926, 74.1728, CHINCHOLE G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, DAHEGAON M., 184576, 20.282, 74.441, DAHEGAON M. G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, DAHIVAD, 184577, 20.2261, 74.2439, DAHIVAD G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, DAHYANE, 184578, 20.3272, 73.9898, DAHYANE G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, DAREGAON, 184579, 20.3152, 74.3883, DAREGAON G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, DEVARGAON, 184580, 20.2135, 74.1713, DEVARGAON G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, DHODAMBE, 184581, 20.331, 74.0594, DHODAMBE G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, DHONDGAVHAN, 184582, 20.2221, 74.0055, DHONDGAVHAN G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, DIGHWAT, 184584, 20.2479, 74.2414, DIGHWAT G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, DONGAON, 184585, 20.2997, 74.4095, DONGAON G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, DONGARGAON, 184586, 20.3218, 74.3162, DONGARGAON G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, DUDH KHEDE, 184583, 20.341, 73.9605, DUDH KHEDE G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, DUGAON, 184587, 20.2947, 74.3229, DUGAON G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, GANGAVE, 184588, 20.2481, 74.3062, GANGAVE G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, GANUR, 184589, 20.2978, 74.2184, GANUR G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, GOHARAN, 184590, 20.2987, 74.0603, GOHARAN G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, HARNUL, 184591, 20.3032, 74.2929, HARNUL G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, HATTI, 184592, 20.2653, 74.0354, HATTI G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, HIRAPUR, 184593, 20.22, 74.199, HIRAPUR G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, HIWARKHEDE, 184594, 20.2695, 74.2483, HIWARKHEDE G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, JOPUL, 184595, 20.2413, 74.1647, JOPUL G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, KAJI SANGVI, 184596, 20.235, 74.2708, KAJI SANGVI G.P., 1,2,
MAHARASHTRA, 27, NASHIK, 516, CHANDWAD, 4480, KALAMDARE, 184597, 20.3302, 74.2888, KALAMDARE G.P., 1,2,
