State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase,throughput
MAHARASHTRA, 27, RATNAGIRI, 528, KHED, 4543, AINAVARE, 189836, 17.693951, 73.469463, Ainaware GP, 1,2,
MAHARASHTRA, 27, RATNAGIRI, 528, KHED, 4543, ALSURE, 189837, 17.696774, 73.379331, Alsure GP, 1,2,
MAHARASHTRA, 27, RATNAGIRI, 528, KHED, 4543, AMBADAS, 189838, 17.5713, 73.54048, AMBDAS GP, 1,2,
MAHARASHTRA, 27, RATNAGIRI, 528, KHED, 4543, AMBAVALI, 189839, 17.734103, 73.535799, Ambavali GP, 1,2,
MAHARASHTRA, 27, RATNAGIRI, 528, KHED, 4543, AMBAYE, 189840, 17.8101, 73.38791, Ambaye GP, 1,2,
MAHARASHTRA, 27, RATNAGIRI, 528, KHED, 4543, ANJANI, 189841, 17.62094, 73.41607, ANJANI GP, 1,2,
MAHARASHTRA, 27, RATNAGIRI, 528, KHED, 4543, ASAGANI, 189842, 17.639174, 73.451046, ASAGANI GP, 1,2,
MAHARASHTRA, 27, RATNAGIRI, 528, KHED, 4543, ASHTI, 189834, 17.74261, 73.38266, Ashti GP, 1,2,
MAHARASHTRA, 27, RATNAGIRI, 528, KHED, 4543, ASTAN, 189835, 17.779993, 73.55292, Astan GP, 1,2,
MAHARASHTRA, 27, RATNAGIRI, 528, KHED, 4543, AVASHI, 189843, 17.62606, 73.48443, AVASHIN GP, 1,2,
MAHARASHTRA, 27, RATNAGIRI, 528, KHED, 4543, AYANI(BHILARI), 189848, 17.765481, 73.352323, Ayni GP, 1,2,
MAHARASHTRA, 27, RATNAGIRI, 528, KHED, 4543, BAHIRAVALI, 189844, 17.600419, 73.413547, Bahirawali GP, 1,2,
MAHARASHTRA, 27, RATNAGIRI, 528, KHED, 4543, BHADAGAON, 189845, 17.732758, 73.394457, Bhadgaon GP, 1,2,
MAHARASHTRA, 27, RATNAGIRI, 528, KHED, 4543, BHARNE, 189846, 17.723084, 73.418963, Bharne GP, 1,2,
MAHARASHTRA, 27, RATNAGIRI, 528, KHED, 4543, BHELSAI, 189847, 17.60641, 73.53677, BHELSAI GP, 1,2,
MAHARASHTRA, 27, RATNAGIRI, 528, KHED, 4543, BHOSTE, 189849, 17.715132, 73.398109, Bhoste GP, 1,2,
MAHARASHTRA, 27, RATNAGIRI, 528, KHED, 4543, BIJAGHAR, 189850, 17.685351, 73.526957, Bijghar GP, 1,2,
MAHARASHTRA, 27, RATNAGIRI, 528, KHED, 4543, BORAJ, 189851, 17.67366, 73.432968, BORAJ GP, 1,2,
