State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase,throughput
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, BHATSHIRPURA, 185899, 18.521444, 76.087972, BHATSHIRPURA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, BHOGGI, 185901, 18.604361, 75.907583, BHOGG, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, BHOSA, 185902, 18.392751, 75.970027, BHOSA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, BORDA, 185903, 18.498444, 76.021972, BORDA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, BORGAON (BK), 185904, 18.447555, 76.115222, BORGAON Bk., 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, BORGAON (D), 186393, 18.563194, 75.876083, BORGAON D., 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, BORGAON (KD), 185905, 18.470861, 76.232027, BORGAON KD, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, BORVANTI, 185906, 18.508805, 76.116751, BORVANTI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, BRAMACHIWADI, 185897, 18.431416, 75.996222, BRAMACHI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, CHORAKALI, 185907, 18.355777, 75.929027, CHORAKALI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, DABHA, 185908, 18.547388, 76.154611, DABHA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, DEODHANORA, 185910, 18.469694, 76.111472, DEOHAANO, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, DEOLALI, 185911, 18.407138, 76.134972, DEOLALI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, DHAHIPHAL, 185909, 18.421222, 75.943083, DHAHIPAL, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, DHORALA, 185912, 18.652805, 76.270027, DHORALA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, DIKSAL, 185913, 18.396416, 76.036444, DIKSAL, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, DUDALWADI, 185914, 18.401861, 75.851722, DUDALWADI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, ETKUR, 185926, 18.560501, 75.913251, ETKUR, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, GAMBHIRWADI, 185916, 18.576003, 75.883277, GAMBHIRWADI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, GHARGAON, 185917, 18.546611, 76.234638, GHARGAON, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, GOUR, 185918, 18.415416, 75.968472, GOUR, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, GOURGAON, 185919, 18.451027, 76.136777, GOURGAON, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, GOVINDPUR, 185920, 18.453751, 76.091222, GOVINDPUR, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, HALDGAON, 185921, 18.376555, 75.989972, HALDGAON, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, HASEGAON (KJ), 185922, 18.564805, 75.993166, HASEGAON (KJ), 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, HASEGAON (SHI), 185923, 18.466972, 76.156472, HASEGAON, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, HAWARGAON, 185924, 18.563222, 75.965751, HAWARGAON, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, HINGANGAON, 185925, 18.525444, 76.138083, HINGANGAON, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, JAIPHAL, 185927, 18.505611, 76.240861, JAIPHAL, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, JAWALA(KD), 185928, 18.494251, 76.122916, JAWALA( KD), 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, KANERWADI, 185930, 18.515694, 75.941611, KANERWADI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, KARANJKALLA, 185931, 18.548138, 76.078722, KARANJKALLA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, KHADKI, 185932, 18.568527, 76.057861, KHADKI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, KHAMSWADI, 185933, 18.455027, 76.046333, KHAMASWADI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, KHERDA, 185934, 18.490751, 76.024777, KHERDA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, KHONDLA, 185935, 18.608444, 75.976527, KHONDLA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, KOTALWADI, 185937, 18.546751, 75.947694, KHOTALWADI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, KOTHALA, 185936, 18.527944, 76.122055, KOTHALA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, LASRA, 185938, 18.565694, 76.249138, LASRA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, LOTHA (EAST), 185939, 18.545583, 76.103305, LOTHA (E), 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, LOTHA (WEST), 185940, 18.562805, 76.080138, LOTHA (W), 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, MALKAPUR (SDU), 185941, 18.375333, 75.901083, MALKAPUR, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, MALKARANJA, 185942, 18.398916, 76.097972, MALKARANJA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, MANGROOL, 185943, 18.502277, 76.061138, MANGROL, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, MASSA (KH), 185944, 18.388111, 75.933751, MASS, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, MOHA, 185945, 18.468833, 75.999138, MOHA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, NAGULGAON, 185946, 18.472751, 76.143277, NAGULGAON, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, NAGZERWADI, 185947, 18.441416, 76.018361, NAGZERWADI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, NAIGAON, 185948, 18.453805, 76.248722, NAIGAON, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, NIPANI, 185949, 18.451777, 76.177527, NIPANI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, PADOLI, 185950, 18.452555, 76.217916, PADOLI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, PANGAON, 185954, 18.428861, 75.891004, PANGAON, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, PATHERDI, 185951, 18.591166, 75.933861, PATHERDI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, PIMPALGAON (D), 185952, 18.530361, 76.053416, PIMPALGAON, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, PIMPRI, 185953, 18.482333, 76.216722, PIMPRI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, RAIGHAVAN, 185955, 18.507138, 76.240305, RAIGHAVAN, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, RANGNI, 185956, 18.540361, 76.262277, RANGNI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, RATANAPUR, 186421, 18.420611, 75.864305, RATANAPUR, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, SAPNAI, 185957, 18.408722, 75.926694, SAPNAI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, SATEPHAL, 185958, 18.367055, 75.987003, SATEPHAL, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, SATRA, 185959, 18.603251, 75.987666, SATRA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, SAUDHNA, 185966, 18.367251, 75.995777, SAUDHNA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, SHELGAON (D), 185960, 18.395583, 75.947027, SHELGAON d., 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, SHELGAON (J), 185961, 18.346861, 75.976444, SHELGAON J., 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, SHELKA DHNORA, 185962, 18.498861, 76.030333, SHELKA DHANORA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, SHIGOLI, 185963, 18.412861, 76.007444, SHIGOLI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, SHIRADHON, 185964, 18.512527, 76.186583, SHIRADHON, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, SOUNDNA (AMB), 185965, 18.570027, 76.215861, SOUNDNA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, TADGAON, 185967, 18.533502, 76.215166, TADGAON, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, TANDULWADI, 185968, 18.551555, 76.021502, TANDULWADI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, UMRA, 186431, 18.446972, 75.890111, UMRA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, UPLAI, 185969, 18.407861, 75.898751, UPLAI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, WADGAON (J), 185970, 18.493416, 75.938861, WADGAON, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, WADGAON (S), 185971, 18.434833, 76.192472, WADGAON, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, WAGOLI, 185972, 18.392751, 75.970027, WAGOLI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, WAKDI (E), 185974, 18.548722, 75.975777, WAKDI(E), 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, WAKDI (KEJ), 185973, 18.588251, 76.230416, WAKDI(KEJ), 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, WANEWADI (S), 185975, 18.392751, 75.970027, WANEWADI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, WATHWADA, 185976, 18.417916, 76.209138, WATHWDA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, YEKURGA, 185915, 18.492277, 76.138222, YEKURGA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, KALAMB, 4495, YERMALA, 185977, 18.390305, 75.871055, YERMALA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, ACHALER, 185978, 17.727197, 76.400808, ACHALER, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, ARNI, 185979, 18.073308, 76.294641, ARNI GP, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, ASTAKASAR, 185980, 17.797281, 76.390558, ASTA K GP, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, BELWADI, 185981, 17.937558, 77.288631, BELWADI GP, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, BENDKAL, 185982, 18.006975, 76.308947, BENDKAL, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, BHATANGALI, 185983, 18.069339, 76.353305, BHATAGALI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, BHOSGA, 185984, 17.847752, 76.394002, BHOSGA, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, CHINCHOLI REBE, 185986, 18.000308, 76.519252, CHINCHOLIREBE, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, CHINCHOLIKATE, 185985, 17.999781, 76.446558, CHINCHOLI KATE, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, DASTAPUR, 185988, 17.832419, 76.373697, DASTAPUR, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, DHANORI, 185987, 17.966391, 76.409447, DHANURI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, FANEPUR, 186012, 17.896391, 76.357124, FANEPUR, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, HARALI, 185990, 17.952613, 76.431419, HARALI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, HIPPARGA RAVA, 185991, 17.964768, 76.259699, HIPPARGA RAVA GP, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, HIPPARGA S sayyed, 241169, 17.915391, 76.401963, HIPARGA S, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, HOLY, 185992, 17.972558, 76.542752, HOLY GP, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, JEWALI, 185993, 17.899641, 76.394363, JEWALI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, KAMALPUR, 185994, 18.082955, 76.319617, KAMALKAR, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, KANEGAON, 185995, 18.050919, 76.324169, KANEGAON GP, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, KARAJGAON, 185996, 17.993419, 76.438586, KARAJGAON, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, KARWANGI, 185998, 17.913177, 76.434215, KARWANJI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, KASTI (BK), 185999, 18.032086, 76.359558, KASTI BK, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, KASTI (KD), 186000, 18.028531, 76.350781, KASTI KD, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, KHED, 186001, 18.000725, 76.395252, KHED GP, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, KONDGIGAD, 186002, 17.963975, 76.502975, KONDJIGAD, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, LOHARA (BK), 186003, 17.991891, 76.325586, LOHARA GP, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, LOHARA (KD), 186004, 17.979863, 76.350086, LOHARA KD, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, MAKNI, 186005, 18.002558, 76.343031, MAKANI, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, MALEGAON, 186006, 17.937058, 76.370891, MALEGAON, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, MARDI, 186007, 18.006197, 76.292145, MARDI GP, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, MOGHA (BK), 186008, 17.959197, 76.315919, MOGHA GP, 1,2,
MAHARASHTRA, 27, OSMANABAD, 525, LOHARA, 4496, MURSHIDAPUR, 186009, 17.991863, 76.502336, MURSHADPUR, 1,2,
