State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase,throughput
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, KHED BHALAWANI, 241603, 17.75775, 75.257333, KHEDBHALWANI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, KHED BHOSE, 241604, 17.763583, 75.255444, KHEDBHOSE GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, KONDHARKI, 241605, 17.660944, 75.396056, KONDHARKI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, KORTI, 239648, 17.642528, 75.265389, KORTI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, KOUTHALI, 241598, 17.744972, 75.287417, KOUTHALI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, LONARWADI, 241606, 17.624556, 75.16525, LONARWADI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, MAGARWADI, 241607, 17.739333, 75.474444, MAGARWADI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, MENDHAPUR, 241608, 17.788167, 75.356, MENDHAPUR GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, MUNDHEWADI, 241609, 17.687583, 75.394694, MUNDHEWADI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, NANDORE, 241610, 17.835417, 75.201389, NANDORE GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, NARAYAN CHNCHOLI, 241611, 17.72525, 75.406528, NARAYANCHINCHOLI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, NEMATWADI, 241612, 17.841222, 75.247861, NEMATWADI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, NEPATGAON, 241613, 17.590667, 75.447222, NEPATGAV GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, OZEWADI, 241614, 17.589778, 75.469139, OZEWADI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, PALSHI, 241615, 17.666583, 75.182722, PALASHI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, PANDHAREWADI, 241616, 17.803361, 75.334083, PANDHAREWADI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, PATVERDHAN KUROLI, 241617, 17.768694, 75.194417, PATVERDAN KUROLI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, PEHE, 241618, 17.829556, 75.218222, PEHE GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, PIRACHI KUROLI, 241619, 17.738111, 75.172333, PIRACHI KUROLI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, POHARGAON, 241620, 17.646694, 75.4735, POHARGAV GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, PULUJ, 241621, 17.649556, 75.525194, PULUJ GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, PULUJWADI, 241622, 17.652583, 75.55175, PULUJWADI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, RANZANI, 241623, 17.631444, 75.421333, RANZANI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, ROPALE BK, 241624, 17.788167, 75.400861, ROPALE GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, SANGVI BADALKOT, 241625, 17.876278, 75.2135, SANGAVI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, SANKARGAON NALI, 241626, 17.638083, 75.526944, SHANKARGAVNALI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, SARKOLI, 241627, 17.617194, 75.403639, SARKOLI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, SHEGAON DUMALA, 241628, 17.674694, 75.351194, SHEGAV GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, SHELVE, 241629, 17.753361, 75.224583, SHELVE GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, SHENDGEWADI, 241630, 17.722056, 75.110361, SHENDGEWADI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, SHETPHAL, 241631, 17.533111, 75.306417, SHETPHAL GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, SHEVATE, 241632, 17.803444, 75.2485, SHEVATE GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, SHIRDHON, 241634, 17.705611, 75.307917, SHIRDHON GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, SHIRGAON, 241633, 17.598861, 75.410556, SHIRGAV GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, SIDDHEWADI CHICHUMBE, 241635, 17.567944, 75.407361, SIDHEWADI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, SONKE, 241636, 17.623917, 75.212083, SONKE GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, SUGAV BHOSE, 241638, 17.810556, 75.297083, SUGAV BHOSE GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, SUGAV KHURD (N), 241637, 17.775028, 75.259639, SUGAV KHURD GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, SUPALI, 241639, 17.669917, 75.181639, SUPALI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, SUSTE, 241640, 17.711972, 75.454778, SUSTE GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, TAKALIGURSALE (N), 241641, 17.726222, 75.320861, TAKLIGURSALE GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, TAKLI, 241642, 17.644528, 75.306528, TAKLI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, TARAPUR, 241644, 17.704361, 75.466306, TARAPUR GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, TAVASHI, 241645, 17.552028, 75.372, TAVASHI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, TISANGI, 241646, 17.592889, 75.194528, TISANGI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, TUNGAT, 241647, 17.744472, 75.434222, TUNGAT GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, UJANI (N. V.), 241648, 17.772722, 75.199306, UJANI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, UMBARE, 241649, 17.886667, 75.192361, UMBARE GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, UMBARGAON, 241650, 17.584417, 75.224861, UMBARGAVGP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, UPARI, 241651, 17.680528, 75.205444, UPARI GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, VITE, 241652, 17.658083, 75.493222, VITE GP, 1,2,
MAHARASHTRA, 27, SOLAPUR, 526, PANDHARPUR, 4585, WADI KUROLI, 241653, 17.739972, 75.209111, WADI KUROLI GP, 1,2,
