State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase,throughput
MAHARASHTRA, 27, NANDED, 511, ARDHAPUR, 4457, MENDHLA (KD), 182642, 19.264676, 77.339067, MENDHLA (KD), 1,2,
MAHARASHTRA, 27, NANDED, 511, ARDHAPUR, 4457, PANGRI, 182643, 19.300902, 77.419703, PANGRI, 1,2,
MAHARASHTRA, 27, NANDED, 511, ARDHAPUR, 4457, PARDI (M), 182644, 19.32576, 77.38478, PARDI (M), 1,2,
MAHARASHTRA, 27, NANDED, 511, ARDHAPUR, 4457, PATNOOR, 182645, 19.270153, 77.518807, PATNOOR, 1,2,
MAHARASHTRA, 27, NANDED, 511, ARDHAPUR, 4457, PIMPALGAON (M), 182646, 19.20902, 77.336251, PIMPALGAON (M), 1,2,
MAHARASHTRA, 27, NANDED, 511, ARDHAPUR, 4457, SANGVI (KD), 182647, 19.274801, 77.338332, SANGVI (KD), 1,2,
MAHARASHTRA, 27, NANDED, 511, ARDHAPUR, 4457, SAWARGAON, 182648, 19.303612, 77.313024, SAWARGAON, 1,2,
MAHARASHTRA, 27, NANDED, 511, ARDHAPUR, 4457, SHAHAPUR, 182649, 19.269334, 77.410462, SHAHAPUR, 1,2,
MAHARASHTRA, 27, NANDED, 511, ARDHAPUR, 4457, SHELGAON (BK), 182650, 19.22911, 77.326701, SHELGAON (BK), 1,2,
MAHARASHTRA, 27, NANDED, 511, ARDHAPUR, 4457, SHELGAON (KD), 182651, 19.22911, 77.326701, SHELGAON (KD), 1,2,
MAHARASHTRA, 27, NANDED, 511, ARDHAPUR, 4457, SHENI, 182652, 19.315033, 77.362052, SHENI, 1,2,
MAHARASHTRA, 27, NANDED, 511, ARDHAPUR, 4457, UMARI, 182653, 19.32199, 77.292111, UMARI, 1,2,
MAHARASHTRA, 27, NANDED, 511, ARDHAPUR, 4457, YELEGAON, 182654, 19.220535, 77.384604, YELEGAON, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, ALOOR, 182885, 18.843889, 77.868611, Aloor GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, ATALA, 182886, 18.916944, 77.681667, ATALA GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, ATKUR, 182887, 18.903056, 77.816861, ATKUR GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, BABLI (DH), 182888, 18.870833, 77.803333, Babhali GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, BABULGAON, 182889, 18.959722, 77.771667, Babulgaon GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, BACHEGAON, 182890, 18.020278, 77.72, Bachegaon GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, BAMNI THADI, 182891, 18.835556, 77.835, Banmni Thadi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, BANNALLI, 182892, 18.939444, 77.839722, BANNALI GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, BELGUJARI, 182893, 18.931667, 77.707222, Belgujri GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, BELLUR (BK), 182894, 18.837222, 77.879722, Bellur BK GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, BELLUR (KH), 182895, 18.844722, 77.908611, Bellur KH GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, CHIKNA, 182896, 18.929167, 77.758889, Chikana GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, CHINCHOLI, 182897, 18.845556, 77.895556, Chincholi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, CHOLAKHA, 182898, 18.908889, 77.715556, cholaka GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, CHONDI, 182899, 18.884167, 77.725, CHONDI GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, DHANORA (KH), 182900, 18.934722, 77.738611, Dhanora KH GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, DIGRAS, 182901, 18.892501, 77.733056, Digras GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, HASNALI, 182902, 18.972222, 77.775556, HASNALI GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, ILEGAON THADI, 182925, 18.845178, 77.827361, ILegaon GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, JARIKOT, 182903, 18.894444, 77.732222, Jarikot GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, JUNNI, 182904, 18.990833, 77.758056, Junni GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, KAREGAON, 182905, 18.933611, 77.689722, KAREGAON GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, KERKHELI, 182906, 18.966389, 77.744444, KARKHELI GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, MANGNALI, 182907, 18.904444, 77.804722, Mangnali, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, MANUR (TS), 182908, 18.8275, 77.839722, Manur GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, MASHTI, 182909, 18.850656, 77.787858, Mashti GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, MOKLI (THADI), 182910, 18.839722, 77.812222, Mokali GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, NAIGAON (D), 182911, 18.849167, 77.92, Naigaon (D), 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, PANGRI, 182912, 18.993056, 77.7425, Pangri GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, PATODA (BK), 182913, 18.895001, 77.782501, Patoda BK GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, PATODA (KH), 182914, 18.876944, 77.782597, Patoda KH GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, PATODA (THADI), 182915, 18.845231, 77.773217, PATODA THADI GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, PIMPALGAON (D), 182916, 18.946667, 77.695556, PIMPALGAON (D)GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, RAJAPUR, 182917, 19.016167, 77.751519, Rajapur GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, ROSHANGAON, 182918, 18.875622, 77.755308, ROSHANGAON, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, SAIKHED, 182919, 18.857778, 77.735833, SAIKHED GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, SALEGAON (D), 182920, 18.969722, 77.697778, SALEGAON(D), 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, SAMRALA, 182921, 18.924444, 77.791389, SAMARALA GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, SANGAM, 182922, 18.826311, 77.842178, Snagam GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, SHELGAON (THADI), 182923, 18.841111, 77.791944, shelgaon GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, SIRAJKHOD, 182924, 18.850278, 77.857778, sirajkhed GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, YELEGAON (DH), 182926, 18.947297, 77.732261, Yellegaon (D), 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, YELLAPUR, 182927, 18.929722, 77.676811, YELLAPUR GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, YEOTI, 182928, 18.965833, 77.803611, YEOTI GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, DHARMABAD, 4461, YETALA, 182929, 18.941111, 77.795833, YETALA GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, ALEGAON, 183107, 18.923056, 77.296389, Alegaon GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, AMBULGA, 183108, 18.812517, 77.238867, Ambulga, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, AURAL, 183109, 18.874167, 77.324444, Aural GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, BABHULGAON, 183110, 18.865278, 77.120556, Bhabulgaon, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, BACHOTI, 183111, 18.866333, 77.251655, Bachoti GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, BALANTWADI, 183112, 18.863356, 77.165756, Balantwadi, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, BAMNI (PK), 183113, 18.900001, 77.276944, Bamni Pk, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, BARUL, 183114, 18.849867, 77.325383, Barul GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, BHADARPURA, 183115, 18.867083, 77.202333, Bhadarpura, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, BHANDARKUTHYACHIWADI, 183116, 18.920556, 77.268889, Bhukamari GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, BHENDEWADI, 183117, 18.709696, 77.175514, Bhendewadi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, BHOJUCHIWADI, 183118, 18.774444, 77.228056, Bhojuchiwadi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, BHUKMARI, 183119, 18.908251, 77.411148, Bhukmari GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, BHUTYACHIWADI, 183120, 18.940556, 77.300833, Bhutyachiwadi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, BIJEWADI, 183121, 18.85325, 77.19265, Bijewadi, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, BOLKA, 183122, 18.708151, 77.099617, Bolka GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, BORI (BK), 183123, 18.832133, 77.277201, Bori (BK), 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, BORI (KH), 183124, 18.836389, 77.113333, Bori (KH), 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, CHIKHALBHOSI, 183126, 18.933889, 77.203056, Chikal Bhosi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, CHIKHALI, 183125, 18.893611, 77.341111, Chikali GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, CHINCHOLI (PK), 183127, 18.870201, 77.280501, Chincholi PK, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, CHOWKI DHARMAPURI, 183128, 18.849217, 77.295167, Chowki Dharmapuri, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, CHOWKI MAHAKAYA, 183129, 18.806389, 77.390278, Chowki Mahakaya, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, DAHIKALAMBA, 183130, 18.931111, 77.350001, Dhaikalamba GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, DAITHNA, 183131, 18.763056, 77.163333, Dhaitana, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, DATALA, 183132, 18.924167, 77.320556, Datala GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, DEOYACHIWADI, 183133, 18.764783, 77.288983, Deoyachiwadi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, DHANORA KAUTHA, 183134, 18.825833, 77.391389, Dhanora Kautha GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, DIGRAS (BK), 183136, 18.712001, 77.200167, Digras BK GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, DIGRAS (KH), 183137, 18.733194, 77.223889, Digras KD GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, GANDHINAGAR, 183138, 18.752601, 77.234801, Gandhinagar, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, GANGANBID, 183139, 18.867201, 77.136767, Ganganbid, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, GAUL, 183140, 18.794751, 77.225817, Gaul GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, GHAGARDARA, 183141, 18.763056, 77.206389, Ghagardara, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, GHODAJ, 183142, 18.858717, 77.155083, Ghodaj GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, GHUBADWADI, 183143, 18.724988, 77.244359, Gubadwadi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, GOGDARI, 183144, 18.876944, 77.244167, Gogdhari GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, GONAR, 183145, 18.781389, 77.361111, Gonar GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, GULAB WADI, 183146, 18.894167, 77.170278, Gulabwadi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, GUNDA, 183147, 18.918333, 77.358333, Gunda GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, GUNTUR, 183148, 18.707631, 77.232431, Guntur GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, GUTTEWADI, 183149, 18.774444, 77.169444, Guttewadi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, HADOLI (BR), 183150, 18.72, 77.152778, Hadoli BR GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, HALDA, 183151, 18.89, 77.376667, Halda GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, HANMANTWADI, 183152, 18.776389, 77.077222, Hanmantwadi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, HARBAL (PK), 183153, 18.767222, 77.219167, Harbal PK GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, HASUL, 183154, 18.697167, 77.052433, Hasul GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, HATKAYAL, 183155, 18.719833, 77.090167, Hatkyal GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, HIPPERGA SHAHA, 183156, 18.725483, 77.134667, Hiparga SH GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, IMAMWADI, 183157, 18.895556, 77.185278, Immamwadi, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, JAKAPUR, 183158, 18.797501, 77.366111, Jakapur GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, JANGAMWADI, 183159, 18.854901, 77.219751, Jangamwadi, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, KALHALI, 183160, 18.761967, 77.298101, Kalhali, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, KALKA, 183161, 18.748889, 77.288889, Kalka, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, KANDHAREWADI, 183162, 18.825556, 77.204722, Kandharewadi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, KARTALA, 183163, 18.70459, 77.062369, Kartala GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, KATKALAMBA, 183164, 18.855556, 77.365001, Katkalamba, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, KAUTHA, 183165, 18.811944, 77.372222, Kautha GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, KHANDGAON, 183166, 18.759722, 77.360833, Khandgaon GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, KHUDYACHIWADI, 183167, 18.923056, 77.244167, Kudhyachiwadi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, KOTBAZAR, 183168, 18.874167, 77.203333, Kot Bazar GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, KURULA, 183169, 18.760083, 77.129283, Kurula GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, LADKA, 183170, 18.915278, 77.378333, Ladka GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, LALWADI, 183171, 18.899444, 77.217778, Lalwadi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, LATH (KH), 183172, 18.939167, 77.270001, Lath (KH), 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, MADALI, 183173, 18.756667, 77.378889, Madali GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, MAHALINGI, 183174, 18.699067, 77.083633, Mahalingi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, MAJRE DHARMAPURI, 183135, 18.907778, 77.173056, Majre Dharmapuri GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, MANASPURI, 183175, 18.871701, 77.208833, Manaspuri GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, MANGAL SANGVI, 183176, 18.897222, 77.299444, MangalSangvi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, MANGNALI, 183177, 18.806853, 77.30625, Mangnali GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, MANSINGWADI, 183178, 18.781944, 77.231667, Mansingwadi, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, MARSHIVNI, 183179, 18.743056, 77.168056, Marshivani GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, MASALGA, 183180, 18.772222, 77.381111, Masalga GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, MOHIJA, 183181, 18.744167, 77.067501, Mohija GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, MUNDEWADI, 183182, 18.841389, 77.250278, MUNDEWADI GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, NAGALGAON, 183183, 18.776944, 77.142222, Nagalgaon GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, NANDANSHIVNI, 183184, 18.705601, 77.122183, Nandanshivani, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, NANDANWAN, 183185, 18.884444, 77.311667, Nandanwan GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, NARNALI, 183186, 18.749167, 77.404444, Narnali GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, NAWANDIYACHIWADI, 183187, 18.810833, 77.270278, Nawandyachiwadi, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, NAWGHARWADI, 183188, 18.910001, 77.189722, Nawgharwadi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, NAWRANGPURA, 183189, 18.883333, 77.200278, Nawrangpura GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, PANBHOSHI, 183190, 18.926517, 77.191983, Panbhosi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, PANGRA, 183191, 18.925033, 77.230001, Pangra GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, PANSHEWDI, 183192, 18.807776, 77.185001, Panshewdi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, PATALGANGA, 183193, 18.823417, 77.143683, Patalganga GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, PETHWADAJ, 183194, 18.781017, 77.318567, Pethwadaj GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, PHULWAL, 183195, 18.834094, 77.217912, Phulwal GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, POKHARNI, 183196, 18.767558, 77.184728, POKHARNI GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, RAHATI, 183197, 18.81455, 77.334667, RAHATI GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, RAMA NAIK TANDA, 183198, 18.7876, 77.116067, Ramanaik Tanda GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, RAUTKHEDA, 183199, 18.841389, 77.378611, Rauthkheda GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, RUI, 183200, 18.749017, 77.278717, RUI GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, SANGAMWADI, 183201, 18.849667, 77.158001, Sangamwadi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, SANGUCHIWADI, 183202, 18.938056, 77.234722, Saguchiwadi, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, SAWALESHWAR, 183203, 18.897778, 77.320278, Swaleshwar GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, SAWARGAON (NI), 183204, 18.769444, 77.262222, Sawargaon (NI), 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, SHEKAPUR, 183205, 18.852217, 77.169967, Shekapur GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, SHELALI, 183206, 18.800717, 77.254983, Shelali GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, SHIRADHON, 183207, 18.961633, 77.323367, Shiradhone GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, SHIRSHI (BJK), 183208, 18.791217, 77.341001, Shirshi BK, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, SHIRSHI (KH), 183209, 18.785278, 77.337778, Shirshi KH, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, SHIRUR, 183210, 18.805556, 77.390556, Shirur GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, SOMTHANA, 183211, 18.760833, 77.174444, Somthana GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, TALYACHIWADI, 183212, 18.83765, 77.168433, Talyachiwadi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, TELANGWADI, 183213, 18.996389, 77.310556, Telangwadi GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, TELUR, 183214, 18.833286, 77.361909, Telur GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, UMARGA (KHO), 183215, 18.731389, 77.158611, Umarga Kho GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, UMRAJ, 183216, 18.837583, 77.123167, Umraj GP, 1,2,
MAHARASHTRA, 27, NANDED, 511, KANDHAR, 4464, USMAN NAGAR, 183217, 18.963889, 77.295278, Usmannagar GP, 1,2,
