State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase,throughput
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, GHODEGAON, 185290, 19.04378, 73.83746, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, GIRWALI, 185291, 19.08225, 73.85581, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, GORHE BK., 185292, 19.07604, 73.7409, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, GORHE KH., 185293, 19.06724, 73.71816, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, JADHAVWADI, 185295, 19.05558, 74.0294, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, JAMBHORI, 185294, 19.1105, 73.66585, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, JARKARWADI, 185296, 18.94932, 74.06914, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, JAWALE, 185297, 18.9873, 74.04868, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, KALAMB, 185298, 19.04452, 73.9563, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, KALEWADI DAREKARWADI, 185299, 19.044, 73.83678, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, KANSE, 185300, 19.08202, 73.77559, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, KAREGAON, 185301, 18.94813, 73.90755, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, KATHAPUR BK., 185302, 18.97791, 74.11711, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, KHADAKI, 185303, 19.00585, 73.99186, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, KHADAKWADI, 185304, 18.90699, 74.09346, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, KOLAWADI KOTAMDARA, 185308, 19.01848, 73.83586, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, KOLDARA GONWADI, 185306, 19.0735, 73.83355, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, KOLTAWADE, 185307, 19.10269, 73.71433, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, KONDHAWAL, 185305, 19.07372, 73.55949, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, KURWANDI, 185309, 18.98215, 73.85665, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, KUSHIRE BK., 185310, 19.1356, 73.64603, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, LAKHANGAON, 185311, 18.96123, 74.15073, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, LONI, 185314, 18.89291, 74.08145, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, MAHALUNGE PADWAL, 185315, 19.0657, 73.91549, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, MAHALUNGE T. GHODA, 185316, 19.09323, 73.7534, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, MALIN, 185317, 19.16078, 73.68848, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, MANCHAR, 185318, 19.0026, 73.94295, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, MANDALEWADI, 185319, 18.86129, 74.11048, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, MENGADEWADI, 185320, 18.96214, 74.03503, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, NAGAPUR, 185321, 19.02105, 74.06526, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, NANDUR, 185322, 19.04044, 73.94422, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, NARODI, 185323, 19.04309, 73.88796, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, NIGHOTWADI, 185324, 19.00194, 73.92459, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, NIRGUDSAR, 185325, 18.98169, 74.04433, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, PAHAD DARA, 185326, 18.92931, 74.04022, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, PANCHALE BK., 185327, 19.13744, 73.70298, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, PARGAON T. AWASARI BK., 185328, 18.98307, 74.08236, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, PARGAON T. KHED, 185329, 18.90981, 73.95576, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, PATAN GROUP, 185330, 19.14085, 73.6127, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, PETH, 185331, 18.92919, 73.92611, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, PHALADEWADI / UGALEWADI, 185333, 19.1033, 73.77241, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, PHALODE GROUP, 185332, 19.10551, 73.63312, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, PHULAWADE, 185335, 19.12287, 73.75673, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, PIMPALGAON T. GHODA, 185336, 19.0709, 73.81296, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, PIMPALGAON T. MAHALUNGE, 185337, 19.00352, 73.9887, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, PIMPARGANE, 185338, 19.19021, 73.60056, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, PINGALEWADI LANDEWADI, 185312, 19.01286, 73.89443, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, POKHARI, 185339, 19.07568, 73.68915, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, PONDEWADI, 185334, 18.93219, 74.10724, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, RAJEWADI, 185341, 19.09015, 73.71147, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, RAJPUR, 185340, 19.09229, 73.60903, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, RANJANI, 185342, 19.05389, 74.05731, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, RANMALA, 185343, 18.89793, 74.09389, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, SAKORE, 185344, 19.03608, 73.91933, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, SAL BABHULWADI, 185345, 19.04251, 73.81333, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, SHEWALWADI, 185346, 18.98503, 73.94277, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, SHINGAVE, 185347, 18.99662, 74.08798, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, SHINOLI, 185348, 19.07729, 73.77734, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, SHIRDALEWADI, 185349, 18.90458, 74.03637, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, SUPEDHAR, 185350, 19.0875, 73.75382, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, TAKEWADI, 185351, 19.0723, 73.94273, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, TALEGHAR, 185352, 19.08578, 73.63601, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, TALEKARWADI, 185353, 19.03261, 73.80266, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, TAMBADEMALA, 185354, 18.96664, 73.93678, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, TAWHAREWADI, 185355, 18.97946, 74.00089, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, THAKARWADI, 185356, 19.08326, 73.87689, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, THORANDALE, 185357, 19.03706, 74.02334, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, THUGAON, 185358, 18.96287, 73.88867, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, TIRPAD, 185359, 19.17091, 73.6398, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, VITTHALWADI, 185364, 19.05869, 73.93309, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, WADGAON KASHIMBEG, 185360, 19.0296, 73.91281, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, WADGAON PIR, 185361, 18.87776, 74.09141, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, WALATI, 185362, 19.02728, 74.06547, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, AMBEGAON, 4511, WALUNJNAGAR, 185363, 18.89919, 74.10293, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, AMBI BK., 187380, 18.3, 74.283333, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, AMBI KH., 187381, 18.306111, 74.285833, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, ANJANGAON, 187382, 18.206111, 74.501667, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, BABURDI, 187383, 18.271667, 74.379444, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, BHAMHANPUR, 187385, 18.203056, 74.533889, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, BHONDVEWADI, 187386, 18.316944, 74.339722, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, CHANDGUDEWADI, 187387, 18.298056, 74.314722, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, CHAUDHARWADI, 187388, 18.165278, 74.2675, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, CHOPADAJ, 187389, 18.143333, 74.335, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, DANDAWADI, 187390, 18.340833, 74.43, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, DEULAGAON RASAL, 187391, 18.296389, 74.467222, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, DHAKALE, 187392, 18.173333, 74.438611, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, DHEKALWADI, 187393, 18.106111, 74.668611, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, DHUMALWADI, 187394, 18.104722, 74.463611, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, DORLEWADI, 187395, 18.096944, 74.610833, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, GADADARWADI, 187396, 18.136667, 74.250278, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, GADIKHEL, 187397, 18.267778, 74.601111, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, GHADAGEWADI, 187398, 18.058889, 74.587778, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, GOJUBABI, 187399, 18.228889, 74.571111, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, GUNWADI, 187400, 18.131667, 74.584444, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, HOL, 187401, 18.116944, 74.313333, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, JALGAON, 187403, 18.235278, 74.461944, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, JALGAON SUPE, 187404, 18.228333, 74.458889, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, JALOCHI, 187405, 18.155278, 74.607778, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, JANAKWADI, 187402, 18.232222, 74.648333, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, JARADWADI, 187406, 18.7775, 74.549444, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, JOGAWADI, 187407, 18.242222, 74.265, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, KALKHAIREWADI, 187414, 18.298333, 74.380833, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, KAMBLESHVAR, 187408, 18.056389, 74.4525, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, KANHERI, 187409, 18.150278, 74.322222, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, KARAHATI, 187418, 18.261389, 74.423333, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, KARANJE, 187410, 18.132778, 74.284722, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, KARHAVAGAJ, 187412, 18.1975, 74.504167, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, KARNAJPUL, 187411, 18.113889, 74.2825, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, KATEWADI, 187413, 18.125556, 74.6575, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, KATPHAL, 187419, 18.239722, 74.617222, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, KHANDAJ, 187415, 18.065, 74.542222, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, KHANDOBACHIWADI, 187416, 18.122778, 74.245, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, KHARKHEL, 187417, 18.292222, 74.5, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, KOLHALE BK., 187422, 18.125, 74.397778, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, KOLOLI, 187420, 18.316944, 74.446667, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, KORHALE KH., 187421, 18.087222, 74.3725, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, KURNEWADI, 187423, 18.093333, 74.423889, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, KUTAVALWADI, 187424, 18.338889, 74.326111, Borkarwadi, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, LATE, 187425, 18.073611, 74.407778, Late GP, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, LONIBHAPKAR, 187426, 18.225833, 74.401389, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, MAGARWADI, 187427, 18.155, 74.301667, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, MALAD, 187428, 18.1325, 74.575278, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, MALEGAON BK., 187429, 18.133056, 74.513056, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, MALEGAON KH., 187430, 18.143611, 74.5125, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, MALWADILATE, 187432, 18.091111, 74.419167, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, MALWADILONI, 187431, 18.254444, 74.412222, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, MANPPAWASTI, 187433, 18.101944, 74.456944, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, MASALWADI, 187434, 18.233333, 74.351111, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, MEDAD, 187435, 18.176667, 74.543611, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, MEKHALI, 187436, 18.050278, 74.616667, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, MODHAVE, 187437, 18.209722, 74.279722, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, MORAGON, 187438, 18.278333, 74.317778, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, MUDHALE, 187439, 18.182778, 74.393333, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, MURTI, 187440, 18.211944, 74.283611, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, MURUM, 187441, 18.072778, 74.303611, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, NAROLI, 187442, 18.322222, 74.435833, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, NIBUT, 187444, 18.103056, 74.234722, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, NIMBODI, 187443, 18.289167, 74.691667, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, NIRAVAGAJ, 187445, 18.073333, 74.560556, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, PALSHIWADI, 187446, 18.195278, 74.336944, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, PANDARE, 187447, 18.137778, 74.465278, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, PANSAREWADI, 187448, 18.291944, 74.401667, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, PARWADI, 187449, 18.28, 74.653611, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, PAVAIMALA, 187450, 18.116111, 74.4625, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, PAVANEWADI, 187451, 18.108611, 74.533333, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, PIMPLI, 187452, 18.128056, 74.6225, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, RUI, 187453, 18.179444, 74.62, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, SABLEWADI, 187454, 18.303889, 74.554722, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, SANGAVI, 187455, 18.056944, 74.486389, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, SAVAL, 187456, 18.184444, 74.647778, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, SAYABACHIWADI, 187457, 18.215833, 74.403056, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, SHIRASHNE, 187460, 18.084167, 74.435833, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, SHIRAVALI, 187459, 18.059722, 74.494722, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, SHIRSUPHALA, 187458, 18.314167, 74.582778, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, SONAKASWADI, 187463, 18.150278, 74.47, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, SONGAON, 187462, 18.071667, 74.655, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, SONVDISUPE, 187461, 18.259444, 74.511389, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, SORTEWADI, 187464, 18.115833, 74.298889, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, SUPE, 187465, 18.334444, 74.379444, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, TANDULWADI, 187466, 18.181944, 74.588611, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, TARDOLI, 187467, 18.261667, 74.345833, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, UNDAWADI K.P., 187468, 18.246944, 74.538056, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, UNTWADI SUPE, 187469, 18.284444, 74.521389, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, VADGAON NI., 187470, 18.1275, 74.364167, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, VADHANE, 187471, 18.363889, 74.345278, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, VAGHALWADI, 187473, 18.109167, 74.269444, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, VAKI, 187474, 18.1625, 74.322222, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, VANEWADI, 187475, 18.164167, 74.288056, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, VANJARWADI, 187472, 18.199444, 74.622778, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, BARAMATI, 4512, ZARGADWADI, 187476, 18.090833, 74.610833, GP Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, DAUND, 4514, Alegaon, 187640, 18.428889, 74.648889, G P Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, DAUND, 4514, Bhandgaon, 187641, 18.463611, 74.3125, G P Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, DAUND, 4514, Bharatgaon, 187642, 18.453889, 74.218889, G P Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, DAUND, 4514, Boribel, 187644, 18.404444, 74.648889, G P Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, DAUND, 4514, Boribhadak, 187645, 18.474722, 74.163611, G P Office, 1,2,
MAHARASHTRA, 27, PUNE, 521, DAUND, 4514, Boriendi, 187643, 18.461389, 74.178611, G P Office, 1,2,
