State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phas
BIHAR,10,NALANDA,229,ASTHAWAN,1894,ASTHAWAN BLOCK,88888,25.216437,85.629281,ASTHAWAN BLOCK,21
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,Block,88888,25.204557,85.515463,Block,21
BIHAR,10,NALANDA,229,CHANDI,1898,Block,88888,25.32232,85.408029,Block,21
BIHAR,10,NALANDA,229,EKANGARSARAI,1899,Block,88888,25.228938,85.232072,Block,21
BIHAR,10,NALANDA,229,GIRIAK,1900,Block,88888,25.030727,85.532629,Block,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,ISLAMPUR BLOCK,88888,25.147134,85.201669,ISLAMPUR BLOCK,21
BIHAR,10,NALANDA,229,PARBALPUR,1908,Block,88888,25.211838,85.3634,Block,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,AATMA,35608,25.131668,85.316251,AATMA,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,BARDAHA,35609,25.078238,85.229396,BARDAHA,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,BARDIH,35610,25.156194,85.195118,BARDIH,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,BELE,35611,25.16799,85.307411,BELE,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,BESHWAK,35612,25.175485,85.237903,BESHWAK,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,BOURADIH,35613,25.075459,85.255038,BOURADIH,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,CHANDHARI,35614,25.143522,85.248285,CHANDHARI,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,DHEKWAHA,35615,25.151811,85.276895,DHEKWAHA,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,DHOBDIHA,35616,25.119481,85.225861,DHOBDIHA,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,ICHHOUS,35617,25.130283,85.187554,ICHHOUS,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,KOCHARA,35618,25.047032,85.246357,KOCHARA,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,MAHMUDA,35619,25.05435,85.267711,MAHMUDA,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,MOHANCHAK,35620,25.138734,85.220372,MOHANCHAK,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,MOJAFARA,35621,25.172009,85.195528,MOJAFARA,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,PANHAR,35622,25.094115,85.216693,PANHAR,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,PANHLOVA,35623,25.120671,85.291146,PANHLOVA,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,RANIPUR,35624,25.174883,85.256468,RANIPUR,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,SAKARI,35625,25.096097,85.303342,SAKARI,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,SANDA,35626,25.114697,85.175946,SANDA,21
BIHAR,10,NALANDA,229,ISLAMPUR,1903,SUDHI,35627,25.082469,85.296647,SUDHI,21
BIHAR,10,NALANDA,229,ASTHAWAN,1894,AMANWAN,95479,25.243922,85.693912,AMANWAN,21
BIHAR,10,NALANDA,229,ASTHAWAN,1894,ANDI,95480,25.246552,85.645836,ANDI,21
BIHAR,10,NALANDA,229,ASTHAWAN,1894,ASTHAWAN,95481,25.221266,85.625948,ASTHAWAN,21
BIHAR,10,NALANDA,229,ASTHAWAN,1894,DUMRANWAN,95482,25.179874,85.666353,DUMRANWAN,21
BIHAR,10,NALANDA,229,ASTHAWAN,1894,GILANI,95483,25.218764,85.709469,GILANI,21
BIHAR,10,NALANDA,229,ASTHAWAN,1894,JANA,95484,25.217133,85.656782,JANA,21
BIHAR,10,NALANDA,229,ASTHAWAN,1894,JIAR,95485,25.183039,85.638744,JIAR,21
BIHAR,10,NALANDA,229,ASTHAWAN,1894,KAILA,95486,25.216784,85.670908,KAILA,21
BIHAR,10,NALANDA,229,ASTHAWAN,1894,KATHARI,95487,25.191904,85.609758,KATHARI,21
BIHAR,10,NALANDA,229,ASTHAWAN,1894,KONAND,95488,25.17313,85.683758,KONAND,21
BIHAR,10,NALANDA,229,ASTHAWAN,1894,MAHAMMADPUR,95489,25.210282,85.580401,MAHAMMADPUR,21
BIHAR,10,NALANDA,229,ASTHAWAN,1894,MALTI,95490,25.218036,85.602612,MALTI,21
BIHAR,10,NALANDA,229,ASTHAWAN,1894,MURGIA CHAK,95491,25.190393,85.705663,MURGIA CHAK,21
BIHAR,10,NALANDA,229,ASTHAWAN,1894,NERUT,95492,25.246742,85.679021,NERUT,21
BIHAR,10,NALANDA,229,ASTHAWAN,1894,NOANWAN,95493,25.135786,85.648799,NOANWAN,21
BIHAR,10,NALANDA,229,ASTHAWAN,1894,OIYAV,95494,25.156701,85.652574,OIYAV,21
BIHAR,10,NALANDA,229,ASTHAWAN,1894,ONDA,95495,25.243,85.6638,ONDA,21
BIHAR,10,NALANDA,229,ASTHAWAN,1894,SARE,95496,25.2072,85.686,SARE,21
BIHAR,10,NALANDA,229,ASTHAWAN,1894,UGANWAN,95497,25.133368,85.656928,UGANWAN,21
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,BIYAWANI,95507,25.203782,85.491749,BIYAWANI,21
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,CHHABILA PUR,95508,25.167309,85.563868,CHHABILA PUR,21
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,DUMRAWAN,95509,25.184228,85.469978,DUMRAWAN,21
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,HARGAWAN,95510,25.142257,85.567661,HARGAWAN,21
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,KORAI,95511,25.138751,85.491087,KORAI,21
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,MAGHRA,95512,25.190072,85.49296,MAGHRA,21
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,MEGHI NGAWAN,95513,25.151447,85.476563,MEGHI NGAWAN,21
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,MHAMMADPUR,95514,25.22054,85.569074,MHAMMADPUR,21
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,MURAURA,95515,25.201592,85.552107,MURAURA,21
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,PACHAURI,95516,25.17499,85.496821,PACHAURI,21
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,PALAT PURA,95517,25.192602,85.589988,PALAT PURA,21
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,PAROHA,95518,25.156865,85.606753,PAROHA,21
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,PAWA,95519,25.112881,85.551811,PAWA,21
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,RANA BIGHA,95520,25.175325,85.507449,RANA BIGHA,21
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,SAKRAUL,95521,25.129702,85.517779,SAKRAUL,21
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,SARBAHDI,95522,25.139535,85.631634,SARBAHDI,21
