State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phas
BIHAR,10,MADHUBANI,207,BASOPATTI,1850,BASOPATTI BLOCK,88888,26.56346,86.001,BASOPATTI BLOCK,21
BIHAR,10,MADHUBANI,207,JAINAGAR,1855,BARAHI,88888,26.56472,86.09757,BARAHI,21
BIHAR,10,MADHUBANI,207,JAINAGAR,1855,BLOCK H.Q.,88888,26.59579,86.1357,BLOCK H.Q.,21
BIHAR,10,MADHUBANI,207,KHAJAULI,1858,Khajauli Block,88888,26.47985,86.1527,Khajauli Block,21
BIHAR,10,MADHUBANI,207,LADANIA,1859,LADANIA BLOCK,88888,26.61395,86.31754,LADANIA BLOCK,21
BIHAR,10,MADHUBANI,207,MADHWAPUR,1865,Block,1080,26.601117,85.843117,Block,21
BIHAR,10,MADHUBANI,207,LAUKAHA (KHUTAUNA),1861,KHUTAUNA BLOCK,1085,26.50623,86.39867,KHUTAUNA BLOCK,21
BIHAR,10,MADHUBANI,207,KALUAHI,1857,KALUAHI BLOCK,1090,26.46234,86.07181,KALUAHI BLOCK,21
BIHAR,10,MADHUBANI,207,MADHUBANI,1864,Block,1093,26.37923,86.0168,Block,21
BIHAR,10,MADHUBANI,207,LAKHNAUR,1860,Lakhanur Block,1099,26.20512,86.30839,Lakhanur Block,21
BIHAR,10,MADHUBANI,207,MADHEPUR,1863,Madhepur Block,1100,26.18101,86.3792,Madhepur Block,21
BIHAR,10,MADHUBANI,207,BASOPATTI,1850,ARGHAWA,94630,26.50782,86.01444,ARGHAWA,21
BIHAR,10,MADHUBANI,207,BASOPATTI,1850,BASOPATTI  EAST,94631,26.5754,86.00866,BASOPATTI  EAST,21
BIHAR,10,MADHUBANI,207,BASOPATTI,1850,BASOPATTI WEST,94632,26.56162,86.00637,BASOPATTI WEST,21
BIHAR,10,MADHUBANI,207,BASOPATTI,1850,BIRPUR,94633,26.58673,86.04467,BIRPUR,21
BIHAR,10,MADHUBANI,207,BASOPATTI,1850,CHATAUNI,94634,26.63488,86.05596,CHATAUNI,21
BIHAR,10,MADHUBANI,207,BASOPATTI,1850,DAMU,94635,26.54944,86.00191,DAMU,21
BIHAR,10,MADHUBANI,207,BASOPATTI,1850,GHORBANKI,94636,26.56824,86.04823,GHORBANKI,21
BIHAR,10,MADHUBANI,207,BASOPATTI,1850,HATTAPUR PARSA,94637,26.55878,86.02319,HATTAPUR PARSA,21
BIHAR,10,MADHUBANI,207,BASOPATTI,1850,KATAIYA,94638,26.60892,86.03484,KATAIYA,21
BIHAR,10,MADHUBANI,207,BASOPATTI,1850,KHAUNA,94639,26.6529,86.01955,KHAUNA,21
BIHAR,10,MADHUBANI,207,BASOPATTI,1850,MAHINATHPUR,94640,26.65299,86.06573,MAHINATHPUR,21
BIHAR,10,MADHUBANI,207,BASOPATTI,1850,MARDHIA,94641,26.55146,86.03671,MARDHIA,21
BIHAR,10,MADHUBANI,207,BASOPATTI,1850,PHENT,94642,26.53433,86.0066,PHENT,21
BIHAR,10,MADHUBANI,207,BASOPATTI,1850,SELIBELI,94643,26.524444,86.058056,SELIBELI,21
BIHAR,10,MADHUBANI,207,BASOPATTI,1850,SIRIAPUR,94644,26.50951,86.00692,SIRIAPUR,21
BIHAR,10,MADHUBANI,207,BENIPATTI,1851,AKAUR,94645,26.482517,85.949367,AKAUR,21
BIHAR,10,MADHUBANI,207,BENIPATTI,1851,ARER (NORTH),94646,26.43425,85.992833,ARER (NORTH),21
BIHAR,10,MADHUBANI,207,BENIPATTI,1851,ARER(SOUTH),94647,26.4187,85.985317,ARER(SOUTH),21
BIHAR,10,MADHUBANI,207,BENIPATTI,1851,BANKATTA,94648,26.427417,85.877333,BANKATTA,21
BIHAR,10,MADHUBANI,207,BENIPATTI,1851,BRAHMPURA,94649,26.464283,85.95155,BRAHMPURA,21
BIHAR,10,MADHUBANI,207,BENIPATTI,1851,BARARI,94650,26.444433,85.791583,BARARI,21
BIHAR,10,MADHUBANI,207,BENIPATTI,1851,BASAITHA,94651,26.422433,85.822767,BASAITHA,21
