State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phas
BIHAR,10,SARAN,219,DARIAPUR,2062,BLOCK OFFICE,88888,25.796694,85.035833,BLOCK OFFICE,21
BIHAR,10,SARAN,219,AMNOUR,2059,AMNOUR HARNARAYAN,100497,25.978,84.93,AMNOUR HARNARAYAN,21
BIHAR,10,SARAN,219,AMNOUR,2059,AMNOUR KALYAN,100498,25.984356,84.935858,AMNOUR KALYAN,21
BIHAR,10,SARAN,219,AMNOUR,2059,BASANT PUR,100500,25.87102,84.9112,BASANT PUR,21
BIHAR,10,SARAN,219,AMNOUR,2059,DHARAHARA KHURD,100501,25.935034,84.933377,DHARAHARA KHURD,21
BIHAR,10,SARAN,219,AMNOUR,2059,DHARMPUR JAPHAR,100502,25.981614,84.923267,DHARMPUR JAPHAR,21
BIHAR,10,SARAN,219,AMNOUR,2059,HUSEPUR,100504,25.93632,84.882885,HUSEPUR,21
BIHAR,10,SARAN,219,AMNOUR,2059,KATASA,100505,25.8762,84.902193,KATASA,21
BIHAR,10,SARAN,219,AMNOUR,2059,KOREYA,100506,25.896929,84.897438,KOREYA,21
BIHAR,10,SARAN,219,AMNOUR,2059,MADARPUR,100507,25.875547,84.890571,MADARPUR,21
BIHAR,10,SARAN,219,AMNOUR,2059,MANORPUR JHAKHARI,100508,25.94264,84.901826,MANORPUR JHAKHARI,21
BIHAR,10,SARAN,219,AMNOUR,2059,PAIGA MITRASEN,100509,25.899119,84.917599,PAIGA MITRASEN,21
BIHAR,10,SARAN,219,AMNOUR,2059,PARSA,100510,25.857632,84.91121,PARSA,21
BIHAR,10,SARAN,219,AMNOUR,2059,RAIPURA,100511,25.854219,84.878234,RAIPURA,21
BIHAR,10,SARAN,219,AMNOUR,2059,RASULPUR,100512,25.925127,84.880181,RASULPUR,21
BIHAR,10,SARAN,219,AMNOUR,2059,TARWAR,100514,25.908084,84.887756,TARWAR,21
BIHAR,10,SARAN,219,BANIAPUR,2060,BANIAPUR,100515,25.997935,84.692988,BANIAPUR,21
BIHAR,10,SARAN,219,BANIAPUR,2060,BEDAULI,100516,25.985307,84.662898,BEDAULI,21
BIHAR,10,SARAN,219,BANIAPUR,2060,BHITHI SHAHABUDDIN,100517,26.004402,84.784557,BHITHI SHAHABUDDIN,21
BIHAR,10,SARAN,219,BANIAPUR,2060,BHUSHAW,100518,25.943761,84.696797,BHUSHAW,21
BIHAR,10,SARAN,219,BANIAPUR,2060,DHANGAHRA,100519,26.02012,84.710573,DHANGAHRA,21
BIHAR,10,SARAN,219,BANIAPUR,2060,DHAWRI,100520,26.059111,84.703,DHAWRI,21
BIHAR,10,SARAN,219,BANIAPUR,2060,GOAPIPARPATI,100521,26.04054,84.719783,GOAPIPARPATI,21
BIHAR,10,SARAN,219,BANIAPUR,2060,HARPUR,100522,25.976194,84.714234,HARPUR,21
BIHAR,10,SARAN,219,BANIAPUR,2060,KAMTA,100523,26.013662,84.718425,KAMTA,21
BIHAR,10,SARAN,219,BANIAPUR,2060,KANHAULI MANOHAR,100524,25.967478,84.684714,KANHAULI MANOHAR,21
BIHAR,10,SARAN,219,BANIAPUR,2060,KARHI,100525,25.968094,84.613136,KARHI,21
BIHAR,10,SARAN,219,BANIAPUR,2060,KRAH,100526,25.989949,84.710253,KRAH,21
BIHAR,10,SARAN,219,BANIAPUR,2060,LAUA KALA,100527,25.99694,84.654918,LAUA KALA,21
BIHAR,10,SARAN,219,BANIAPUR,2060,MANIKPURA,100528,25.985479,84.626154,MANIKPURA,21
BIHAR,10,SARAN,219,BANIAPUR,2060,MANOPALI,100529,26.054009,84.702286,MANOPALI,21
