State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phas
BIHAR,10,MUZAFFARPUR,216,AURAI,1878,AURAI BLOCK,88888,26.31194,85.56236,AURAI BLOCK,21
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,Block,88888,26.309067,85.16725,Block,21
BIHAR,10,MUZAFFARPUR,216,MURAUL,1888,Block,88888,26.011133,85.580667,Block,21
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,Block,88888,26.16825,84.936134,Block,21
BIHAR,10,MUZAFFARPUR,216,SAHEBGANJ,1891,Block,88888,26.299222,84.933833,Block,21
BIHAR,10,MUZAFFARPUR,216,AURAI,1878,ALAMPUR  SIMRI,95092,26.300317,85.58205,ALAMPUR  SIMRI,21
BIHAR,10,MUZAFFARPUR,216,AURAI,1878,AURAI,95095,26.31175,85.56237,AURAI,21
BIHAR,10,MUZAFFARPUR,216,AURAI,1878,BABHANGAMA,95096,26.310117,85.555,BABHANGAMA,21
BIHAR,10,MUZAFFARPUR,216,AURAI,1878,BHARATHUA,95099,26.308833,85.5495,BHARATHUA,21
BIHAR,10,MUZAFFARPUR,216,AURAI,1878,BISHANPUR UMAPATH BASANT,95101,26.3359,85.480083,BISHANPUR UMAPATH BASANT,21
BIHAR,10,MUZAFFARPUR,216,AURAI,1878,DHARHARWA,95102,26.328,85.520767,DHARHARWA,21
BIHAR,10,MUZAFFARPUR,216,AURAI,1878,GHANSHYAMPUR,95104,26.35596,85.531869,GHANSHYAMPUR,21
BIHAR,10,MUZAFFARPUR,216,AURAI,1878,KHETALPUR,95106,26.350317,85.56225,KHETALPUR,21
BIHAR,10,MUZAFFARPUR,216,AURAI,1878,MATHURAPUR BUJURG,95108,26.2884,85.610733,MATHURAPUR BUJURG,21
BIHAR,10,MUZAFFARPUR,216,AURAI,1878,NAYA GAON,95109,26.31193,85.56215,NAYA GAON,21
BIHAR,10,MUZAFFARPUR,216,AURAI,1878,RAJKHAND NORTH,95110,26.350317,85.56225,RAJKHAND NORTH,21
BIHAR,10,MUZAFFARPUR,216,AURAI,1878,RAJKHAND SOUTH,95111,26.350236,85.562341,RAJKHAND SOUTH,21
BIHAR,10,MUZAFFARPUR,216,AURAI,1878,RAMPUR SHAMBHUTA,95112,26.304,85.5767,RAMPUR SHAMBHUTA,21
