State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,BARJI,95302,26.310167,85.18395,BARJI,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,BARURAJ(EAST),95303,26.253917,85.1275,BARURAJ(EAST),1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,BARURAJ(WEST),95304,26.264317,85.111383,BARURAJ(WEST),1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,BRAHMPUR KARMAN,95305,26.224267,85.196983,BRAHMPUR KARMAN,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,EBRAHIMPUR,95306,26.255067,85.026367,EBRAHIMPUR,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,FATEHA,95307,26.225167,85.121883,FATEHA,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,HARDI,95308,26.177383,85.08845,HARDI,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,HARNAHI,95309,26.274717,85.0918,HARNAHI,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,HARPUR,95310,26.194017,85.102767,HARPUR,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,JAHANGIRPUR,95311,26.229,85.14235,JAHANGIRPUR,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,JASAULI,95312,26.222067,85.0993,JASAULI,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,JATOULIYA,95313,26.309067,85.16725,JATOULIYA,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,KALYANPUR HAROUNA,95314,26.274683,85.207283,KALYANPUR HAROUNA,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,KAMALPUR BITHROUL,95315,26.2544,85.076133,KAMALPUR BITHROUL,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,KORIGAMA,95316,26.3088,85.091767,KORIGAMA,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,MAHAMADPUR BALMI,95317,26.278467,85.14485,MAHAMADPUR BALMI,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,MAHIMA GOPINATHPUR,95318,26.222933,85.168317,MAHIMA GOPINATHPUR,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,MAHMADPUR MAHMADA,95319,26.300017,85.07525,MAHMADPUR MAHMADA,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,MANGURAHATAJPUR,95320,26.256083,85.02665,MANGURAHATAJPUR,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,MORSANDI,95321,26.288133,85.217667,MORSANDI,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,NARIYAR,95322,26.249767,85.230417,NARIYAR,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,PAGAHIA,95323,26.172917,85.1427,PAGAHIA,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,PAKARI,95324,26.2329,85.075467,PAKARI,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,PARSOUNINATH,95325,26.28775,85.060067,PARSOUNINATH,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,PATTI ASWARI,95326,26.183783,85.16,PATTI ASWARI,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,RAMPUR BHERIYAHI,95327,26.224267,85.196983,RAMPUR BHERIYAHI,1,
BIHAR,10,MUZAFFARPUR,216,MOTIPUR,1887,THIKAHA,95328,26.201433,85.134583,THIKAHA,1,
BIHAR,10,MUZAFFARPUR,216,MURAUL,1888,BIDYA JHAP,95329,26.025983,85.50525,BIDYA JHAP,1,
BIHAR,10,MUZAFFARPUR,216,MURAUL,1888,BISHUNPUR BAKHRI,95330,25.98385,85.61985,BISHUNPUR BAKHRI,1,
BIHAR,10,MUZAFFARPUR,216,MURAUL,1888,BISHUNPUR SRIRAM,95331,26.018717,85.547867,BISHUNPUR SRIRAM,1,
BIHAR,10,MUZAFFARPUR,216,MURAUL,1888,HARSINGHPUR LOUTAN,95332,26.011133,85.580667,HARSINGHPUR LOUTAN,1,
BIHAR,10,MUZAFFARPUR,216,MURAUL,1888,ITHA RASULPUR,95333,25.987917,85.5942,ITHA RASULPUR,1,
BIHAR,10,MUZAFFARPUR,216,MURAUL,1888,MIRAPUR,95334,26.018717,85.547867,MIRAPUR,1,
BIHAR,10,MUZAFFARPUR,216,MURAUL,1888,MOHAMMADPUR BADAL,95335,26.049659,85.510654,MOHAMMADPUR BADAL,1,
BIHAR,10,MUZAFFARPUR,216,MURAUL,1888,PILKHI GAY PATTI,95336,26.03555,85.556886,PILKHI GAY PATTI,1,
BIHAR,10,MUZAFFARPUR,216,MURAUL,1888,SADIKPUR MURAUL,95337,26.013583,85.5742,SADIKPUR MURAUL,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,ANANDPUR KHARAUNI,95364,26.133133,85.052667,ANANDPUR KHARAUNI,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,BAIJALPUR,95366,26.08995,84.9787,BAIJALPUR,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,BAJITPUR,95367,26.144917,85.099317,BAJITPUR,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,BHAGWANPUR SIMRA,95368,26.071767,85.100233,BHAGWANPUR SIMRA,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,BISHANPUR SARAIYA,95369,26.133133,85.052667,BISHANPUR SARAIYA,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,CHAND KEWARI,95371,26.173257,84.950171,CHAND KEWARI,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,CHINTAMANPUR,95372,26.039683,84.996083,CHINTAMANPUR,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,CHOCHAHI CHAPRA,95373,26.139,85.057317,CHOCHAHI CHAPRA,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,DEORIA   EAST,95374,26.177733,85.01665,DEORIA   EAST,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,DEORIA   WEST,95375,26.199467,85.006967,DEORIA   WEST,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,DHARPHARI,95376,26.1535,84.95225,DHARPHARI,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,FATEHABAD,95377,26.066133,84.976983,FATEHABAD,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,GHAYASPUR,95378,26.0619,84.990417,GHAYASPUR,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,JAFARPUR,95379,26.067067,85.017567,JAFARPUR,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,JAGDISHPUR BAYA,95380,26.1298,85.066767,JAGDISHPUR BAYA,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,JAIMAL DUMRI,95381,26.067067,85.017567,JAIMAL DUMRI,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,KAMALPURA,95382,26.133983,84.990717,KAMALPURA,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,KATARU,95383,26.0757,85.001983,KATARU,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,KHUTAHIN,95384,26.101067,85.013917,KHUTAHIN,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,KORIA NIZAMAT,95385,26.084667,85.0886,KORIA NIZAMAT,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,LALOO CHAPRA,95386,26.055,85.117367,LALOO CHAPRA,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,MOHABBATPUR,95388,26.15864,85.022124,MOHABBATPUR,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,MOHJAMMA,95389,26.101067,85.013917,MOHJAMMA,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,NEKNAMEPUR,95390,26.133983,84.990717,NEKNAMEPUR,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,PANDEH,95391,26.097317,84.99845,PANDEH,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,PAROO  NORTH,95392,26.091167,85.058883,PAROO  NORTH,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,PAROO  SOUTH,95393,26.087717,85.066133,PAROO  SOUTH,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,RAGHUNATHPUR,95394,26.054983,85.1173,RAGHUNATHPUR,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,SARAIYA,95396,26.15975,85.022017,SARAIYA,1,
BIHAR,10,MUZAFFARPUR,216,PAROO,1890,USTI,95397,26.097728,85.095132,USTI,1,
BIHAR,10,MUZAFFARPUR,216,SAHEBGANJ,1891,AHIYAPUR,95398,26.299222,84.933833,AHIYAPUR,1,
BIHAR,10,MUZAFFARPUR,216,SAHEBGANJ,1891,BAIDYANATHPUR,95399,26.290717,84.922967,BAIDYANATHPUR,1,
BIHAR,10,MUZAFFARPUR,216,SAHEBGANJ,1891,BANGRA NIZAMAT,95400,26.26065,84.902683,BANGRA NIZAMAT,1,
BIHAR,10,MUZAFFARPUR,216,SAHEBGANJ,1891,BASATPUR CHANPUR,95401,26.320817,84.949467,BASATPUR CHANPUR,1,
BIHAR,10,MUZAFFARPUR,216,SAHEBGANJ,1891,BASUDEOPUR SARAI,95402,26.290717,84.922967,BASUDEOPUR SARAI,1,
BIHAR,10,MUZAFFARPUR,216,SAHEBGANJ,1891,BISHANPUR PATTI,95403,26.262617,84.93135,BISHANPUR PATTI,1,
BIHAR,10,MUZAFFARPUR,216,SAHEBGANJ,1891,BISHANPUR  KALYAN,95404,26.322917,84.984167,BISHANPUR  KALYAN,1,
BIHAR,10,MUZAFFARPUR,216,SAHEBGANJ,1891,GAURA,95405,26.288517,84.952133,GAURA,1,
BIHAR,10,MUZAFFARPUR,216,SAHEBGANJ,1891,HALIMPUR,95407,26.2617,84.989767,HALIMPUR,1,
BIHAR,10,MUZAFFARPUR,216,SAHEBGANJ,1891,HUSEPUR,95408,26.2073,84.956067,HUSEPUR,1,
BIHAR,10,MUZAFFARPUR,216,SAHEBGANJ,1891,JAGDISHPUR,95410,26.221933,84.953483,JAGDISHPUR,1,
BIHAR,10,MUZAFFARPUR,216,SAHEBGANJ,1891,MADHOPUR HAJARI,95411,26.267367,84.914217,MADHOPUR HAJARI,1,
BIHAR,10,MUZAFFARPUR,216,SAHEBGANJ,1891,PAHARPUR MANORATH,95413,26.2456,84.9495,PAHARPUR MANORATH,1,
BIHAR,10,MUZAFFARPUR,216,SAHEBGANJ,1891,PAKRI BASARAT,95414,26.235867,84.957533,PAKRI BASARAT,1,
BIHAR,10,MUZAFFARPUR,216,SAHEBGANJ,1891,PRASAUNI RAISI,95415,26.292167,84.9893,PRASAUNI RAISI,1,
BIHAR,10,MUZAFFARPUR,216,SAHEBGANJ,1891,RAJEPUR,95417,26.308433,84.9997,RAJEPUR,1,
BIHAR,10,MUZAFFARPUR,216,SAHEBGANJ,1891,ROOP CHAPRA,95419,26.22645,84.975667,ROOP CHAPRA,1,
BIHAR,10,MUZAFFARPUR,216,SAHEBGANJ,1891,SARAIYA,95420,26.260383,84.986633,SARAIYA,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,BAJI BUJURG,95421,25.9827,85.532583,BAJI BUJURG,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,BARIYARPUR,95422,25.9703,85.502567,BARIYARPUR,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,BERUADIH,95423,25.959983,85.4668,BERUADIH,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,BHARTHIPUR,95424,25.99255,85.510867,BHARTHIPUR,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,BISHANPUR BAGHNAGARI,95425,25.994467,85.532567,BISHANPUR BAGHNAGARI,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,CHANDANPATTI,95426,25.94745,85.565933,CHANDANPATTI,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,DIHULI  ISHAQUE,95427,25.94745,85.565933,DIHULI  ISHAQUE,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,DUBAHAN BUJURG,95428,25.95425,85.605333,DUBAHAN BUJURG,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,FARIDPUR SAKRA,95429,25.931017,85.536217,FARIDPUR SAKRA,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,GANNIPUR  BEJHA,95430,25.936717,85.563683,GANNIPUR  BEJHA,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,GAURIHAN KHALIK NAGAR,95431,25.936783,85.473967,GAURIHAN KHALIK NAGAR,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,HARLOCHANPUR,95432,25.95225,85.62505,HARLOCHANPUR,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,KATESHAR,95434,25.945833,85.522333,KATESHAR,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,KESHOPUR,95435,25.940033,85.5571,KESHOPUR,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,MACHHAHI,95436,25.9571,85.55825,MACHHAHI,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,MAJHAULIA,95437,25.94255,85.58645,MAJHAULIA,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,MARWAN URF AJIJRAGAR,95438,25.978783,85.460483,MARWAN URF AJIJRAGAR,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,MISHRAULIA,95439,25.9367,85.604767,MISHRAULIA,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,PAIGAMBERPUR,95440,25.97875,85.460483,PAIGAMBERPUR,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,RAGHUNATHPUR DONMA,95441,25.931017,85.536217,RAGHUNATHPUR DONMA,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,RUPANPATTI  MATHURA,95445,25.994467,85.532567,RUPANPATTI  MATHURA,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,SARMASTPUR,95447,25.94745,85.565933,SARMASTPUR,1,
BIHAR,10,MUZAFFARPUR,216,SAKRA,1892,SIRAJABAD,95448,25.957041,85.558773,SIRAJABAD,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,AMAITHA,95449,26.033417,85.15345,AMAITHA,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,AMBARATEJ SINGH,95450,26.001511,85.083448,AMBARATEJ SINGH,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,BAHILBARA GOBIND,95451,26.0392,85.21085,BAHILBARA GOBIND,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,BAHILBARA RUPNATH SOUTH,95452,26.029283,85.21915,BAHILBARA RUPNATH SOUTH,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,BAHILBARA RUPNATH NORTH,95453,26.037767,85.233917,BAHILBARA RUPNATH NORTH,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,BAKHRA,95454,26.028683,85.10505,BAKHRA,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,BASHAITHA,95455,26.035117,85.070767,BASHAITHA,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,BERUA,95456,26.148555,85.126221,BERUA,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,CHAKIBRAHIM,95457,26.034033,85.131,CHAKIBRAHIM,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,CHAKNA,95458,26.024567,85.16945,CHAKNA,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,DATAPUR PANCH BHINDA,95459,26.059117,85.19825,DATAPUR PANCH BHINDA,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,GINJAS,95460,26.114533,85.115883,GINJAS,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,GOPI DHANWAT,95461,26.090183,85.187583,GOPI DHANWAT,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,GOPINATHPUR DOKRA,95462,26.033417,85.15345,GOPINATHPUR DOKRA,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,GORGAMANDIH,95463,26.059117,85.19825,GORGAMANDIH,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,KHAIRA,95464,26.1373,85.165667,KHAIRA,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,KOLHUA,95465,26.032867,85.1153,KOLHUA,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,MADHAUL,95466,26.030367,85.0485,MADHAUL,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,MANIKPUR,95467,26.034033,85.131,MANIKPUR,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,MARWAPAKAR,95468,25.987702,85.080701,MARWAPAKAR,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,NARNGI JIWNATH,95469,26.1101,85.172717,NARNGI JIWNATH,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,POKHRAIRA,95470,26.1101,85.172717,POKHRAIRA,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,RAJA RAMPUR,95471,26.03665,85.196017,RAJA RAMPUR,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,RAMKRISHANDU BIYAHI,95472,26.08595,85.18595,RAMKRISHANDU BIYAHI,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,REPORA RAMPUR BALI,95473,26.094583,85.138283,REPORA RAMPUR BALI,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,REPORARAMPUR BISHNATH,95474,26.090083,85.149167,REPORARAMPUR BISHNATH,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,REWA BASANTPUR NORTH,95475,26.02445,85.06945,REWA BASANTPUR NORTH,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,REWA BASANTPUR SOUTH,95476,26.028683,85.10505,REWA BASANTPUR SOUTH,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,RUPAULI,95477,26.062017,85.163533,RUPAULI,1,
BIHAR,10,MUZAFFARPUR,216,SARAIYA,1893,SARAIYA,95478,26.033583,85.14435,SARAIYA,1,
BIHAR,10,NALANDA,229,ASTHAWAN,1894,AMANWAN,95479,25.243922,85.693912,AMANWAN,1,
BIHAR,10,NALANDA,229,ASTHAWAN,1894,ANDI,95480,25.246552,85.645836,ANDI,1,
BIHAR,10,NALANDA,229,ASTHAWAN,1894,ASTHAWAN,95481,25.221266,85.625948,ASTHAWAN,1,
BIHAR,10,NALANDA,229,ASTHAWAN,1894,DUMRANWAN,95482,25.179874,85.666353,DUMRANWAN,1,
BIHAR,10,NALANDA,229,ASTHAWAN,1894,GILANI,95483,25.218764,85.709469,GILANI,1,
BIHAR,10,NALANDA,229,ASTHAWAN,1894,JANA,95484,25.217133,85.656782,JANA,1,
BIHAR,10,NALANDA,229,ASTHAWAN,1894,JIAR,95485,25.183039,85.638744,JIAR,1,
BIHAR,10,NALANDA,229,ASTHAWAN,1894,KAILA,95486,25.216784,85.670908,KAILA,1,
BIHAR,10,NALANDA,229,ASTHAWAN,1894,KATHARI,95487,25.191904,85.609758,KATHARI,1,
BIHAR,10,NALANDA,229,ASTHAWAN,1894,KONAND,95488,25.17313,85.683758,KONAND,1,
BIHAR,10,NALANDA,229,ASTHAWAN,1894,MAHAMMADPUR,95489,25.210282,85.580401,MAHAMMADPUR,1,
BIHAR,10,NALANDA,229,ASTHAWAN,1894,MALTI,95490,25.218036,85.602612,MALTI,1,
BIHAR,10,NALANDA,229,ASTHAWAN,1894,MURGIA CHAK,95491,25.190393,85.705663,MURGIA CHAK,1,
BIHAR,10,NALANDA,229,ASTHAWAN,1894,NERUT,95492,25.246742,85.679021,NERUT,1,
BIHAR,10,NALANDA,229,ASTHAWAN,1894,NOANWAN,95493,25.135786,85.648799,NOANWAN,1,
BIHAR,10,NALANDA,229,ASTHAWAN,1894,OIYAV,95494,25.156701,85.652574,OIYAV,1,
BIHAR,10,NALANDA,229,ASTHAWAN,1894,ONDA,95495,25.243,85.6638,ONDA,1,
BIHAR,10,NALANDA,229,ASTHAWAN,1894,SARE,95496,25.2072,85.686,SARE,1,
BIHAR,10,NALANDA,229,ASTHAWAN,1894,UGANWAN,95497,25.133368,85.656928,UGANWAN,1,
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,BIYAWANI,95507,25.203782,85.491749,BIYAWANI,1,
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,CHHABILA PUR,95508,25.167309,85.563868,CHHABILA PUR,1,
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,DUMRAWAN,95509,25.184228,85.469978,DUMRAWAN,1,
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,HARGAWAN,95510,25.142257,85.567661,HARGAWAN,1,
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,KORAI,95511,25.138751,85.491087,KORAI,1,
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,MAGHRA,95512,25.190072,85.49296,MAGHRA,1,
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,MEGHI NGAWAN,95513,25.151447,85.476563,MEGHI NGAWAN,1,
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,MHAMMADPUR,95514,25.22054,85.569074,MHAMMADPUR,1,
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,MURAURA,95515,25.201592,85.552107,MURAURA,1,
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,PACHAURI,95516,25.17499,85.496821,PACHAURI,1,
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,PALAT PURA,95517,25.192602,85.589988,PALAT PURA,1,
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,PAROHA,95518,25.156865,85.606753,PAROHA,1,
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,PAWA,95519,25.112881,85.551811,PAWA,1,
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,RANA BIGHA,95520,25.175325,85.507449,RANA BIGHA,1,
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,SAKRAUL,95521,25.129702,85.517779,SAKRAUL,1,
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,SARBAHDI,95522,25.139535,85.631634,SARBAHDI,1,
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,SINGTHU,95523,25.159619,85.588391,SINGTHU,1,
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,TETRAWAN,95524,25.131687,85.585972,TETRAWAN,1,
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,TIURI,95525,25.193338,85.570302,TIURI,1,
BIHAR,10,NALANDA,229,BIHARSHARIF,1896,TUNGI,95526,25.167339,85.538086,TUNGI,1,
BIHAR,10,NALANDA,229,BIND,1897,BIND,95527,25.301859,85.688639,BIND,1,
BIHAR,10,NALANDA,229,BIND,1897,JAHANA,95528,25.303083,85.706766,JAHANA,1,
BIHAR,10,NALANDA,229,BIND,1897,JAMSARI,95529,25.289715,85.653191,JAMSARI,1,
BIHAR,10,NALANDA,229,BIND,1897,KATHRAHI,95530,25.312839,85.671558,KATHRAHI,1,
BIHAR,10,NALANDA,229,BIND,1897,LODIPUR,95531,25.269303,85.705462,LODIPUR,1,
BIHAR,10,NALANDA,229,BIND,1897,TAJNIPUR,95532,25.337355,85.696964,TAJNIPUR,1,
BIHAR,10,NALANDA,229,BIND,1897,UTARTHU,95533,25.267596,85.651817,UTARTHU,1,
BIHAR,10,NALANDA,229,CHANDI,1898,ARAUT,95534,25.336754,85.516442,ARAUT,1,
BIHAR,10,NALANDA,229,CHANDI,1898,BARHAUNA,95535,25.304285,85.422843,BARHAUNA,1,
BIHAR,10,NALANDA,229,CHANDI,1898,BELCHHI,95536,25.36237,85.481272,BELCHHI,1,
BIHAR,10,NALANDA,229,CHANDI,1898,BHAGWANPUR,95537,25.322537,85.403072,BHAGWANPUR,1,
BIHAR,10,NALANDA,229,CHANDI,1898,CHANDI,95538,25.327816,85.406547,CHANDI,1,
BIHAR,10,NALANDA,229,CHANDI,1898,GANGAURA,95539,25.349708,85.451091,GANGAURA,1,
BIHAR,10,NALANDA,229,CHANDI,1898,HASNI,95540,25.365545,85.409651,HASNI,1,
BIHAR,10,NALANDA,229,CHANDI,1898,MADHOPUR,95541,25.343988,85.378319,MADHOPUR,1,
BIHAR,10,NALANDA,229,CHANDI,1898,MAHKAR,95542,25.389604,85.410846,MAHKAR,1,
BIHAR,10,NALANDA,229,CHANDI,1898,NARSANDA,95543,25.360043,85.45136,NARSANDA,1,
BIHAR,10,NALANDA,229,CHANDI,1898,RUKHAI,95544,25.327777,85.372909,RUKHAI,1,
BIHAR,10,NALANDA,229,CHANDI,1898,SALEHPUR,95545,25.300046,85.452432,SALEHPUR,1,
BIHAR,10,NALANDA,229,CHANDI,1898,SARTHA,95546,25.353644,85.508738,SARTHA,1,
BIHAR,10,NALANDA,229,CHANDI,1898,SIRNAWA N,95547,25.337062,85.486608,SIRNAWA N,1,
BIHAR,10,NALANDA,229,CHANDI,1898,TULSIGARH,95548,25.346941,85.427476,TULSIGARH,1,
BIHAR,10,NALANDA,229,EKANGARSARAI,1899,AMANAR KHAS,95549,25.193408,85.211991,AMANAR KHAS,1,
BIHAR,10,NALANDA,229,EKANGARSARAI,1899,AUNGARI,95550,25.193176,85.251949,AUNGARI,1,
BIHAR,10,NALANDA,229,EKANGARSARAI,1899,BADRABAD,95551,25.231118,85.265835,BADRABAD,1,
BIHAR,10,NALANDA,229,EKANGARSARAI,1899,DANIAWAN PENDAPUR,95552,25.237738,85.221825,DANIAWAN PENDAPUR,1,
BIHAR,10,NALANDA,229,EKANGARSARAI,1899,DHURGAON,95553,25.244562,85.275798,DHURGAON,1,
BIHAR,10,NALANDA,229,EKANGARSARAI,1899,EKANGARDIH,95554,25.22015,85.255479,EKANGARDIH,1,
BIHAR,10,NALANDA,229,EKANGARSARAI,1899,EKANGARSARAI,95555,25.226386,85.232589,EKANGARSARAI,1,
BIHAR,10,NALANDA,229,EKANGARSARAI,1899,GOMHAR,95556,25.188244,85.228782,GOMHAR,1,
BIHAR,10,NALANDA,229,EKANGARSARAI,1899,GYAS PUR,95557,25.216687,85.212445,GYAS PUR,1,
BIHAR,10,NALANDA,229,EKANGARSARAI,1899,JAMUAWAN,95558,25.179583,85.289628,JAMUAWAN,1,
BIHAR,10,NALANDA,229,EKANGARSARAI,1899,KESHOPUR,95559,25.233361,85.170294,KESHOPUR,1,
BIHAR,10,NALANDA,229,EKANGARSARAI,1899,KOSIYAWAN,95560,25.252294,85.239993,KOSIYAWAN,1,
BIHAR,10,NALANDA,229,EKANGARSARAI,1899,MANDACHH,95561,25.275852,85.180376,MANDACHH,1,
BIHAR,10,NALANDA,229,EKANGARSARAI,1899,NARYANPUR,95562,25.200653,85.198661,NARYANPUR,1,
BIHAR,10,NALANDA,229,EKANGARSARAI,1899,OPE,95563,25.209529,85.299578,OPE,1,
BIHAR,10,NALANDA,229,EKANGARSARAI,1899,PARTHU,95564,25.258068,85.224817,PARTHU,1,
BIHAR,10,NALANDA,229,EKANGARSARAI,1899,SONIYAWAN,95565,25.186234,85.178284,SONIYAWAN,1,
