STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
9,198,997,209762,Bhanda,2964,1510,ABHOLI,86738,BHANDA,
9,198,997,209763,Bhujani,144,0,STRING ENTERED,86738,BHANDA,
9,198,997,209764,Pandepur,612,0,STRING ENTERED,86754,BHANIPUR,
9,198,997,209765,Chak Gelha,500,0,STRING ENTERED,86779,KOLHUA PANDE PUR,
9,198,997,209766,Kathar Z.Serpur,129,0,STRING ENTERED,266502,DAYALPUR,
9,198,997,209767,Kathar Z.Pandepur,507,0,STRING ENTERED,266502,DAYALPUR,
9,198,997,209768,Chaklokai,89,0,STRING ENTERED,86720,SINGHPUR,
9,198,997,209769,Payagpur,1108,0,STRING ENTERED,86802,PAYAGPUR,
9,198,997,209770,Kurhwa,2997,1510,ABHOLI,2092,ABHAULI,
9,198,997,209771,Navtardud Bhojawa,500,0,STRING ENTERED,86796,NAROTTAMPUR URF CHAMRU PATTI,
9,198,997,209772,Namak Sarnonari,39,0,STRING ENTERED,266502,DAYALPUR,
9,198,997,209773,Chaksar Batia,500,0,STRING ENTERED,86700,POORE BHAN,
9,198,997,209774,Tulsipur Z.Sherpur,258,0,STRING ENTERED,266502,DAYALPUR,
9,198,997,209775,Bachha Patti,147,0,STRING ENTERED,86754,BHANIPUR,
9,198,997,209777,Dayalpur,656,1510,ABHOLI,266502,DAYALPUR,
9,198,997,209778,Bhanipur,732,0,STRING ENTERED,86754,BHANIPUR,
9,198,997,209779,Hardua,3669,1510,ABHOLI,2092,ABHAULI,
9,198,997,209780,Ram Nagar,2742,1510,ABHOLI,86805,RAM NAGAR,
9,198,997,209781,Sari Kansrai,2147,1510,ABHOLI,2092,ABHAULI,
9,198,997,209782,Kumbhapur,66,0,STRING ENTERED,86772,KARANPUR,
9,198,997,209783,Tulapur,167,0,STRING ENTERED,86805,RAM NAGAR,
9,198,997,209784,Chak Kesri,500,0,STRING ENTERED,86797,NAVAL KAPURA OR NAVALPUR,
9,198,997,209785,Karanpur,1179,1510,ABHOLI,86772,KARANPUR,
