STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
9,192,971,196063,Lohra,53,0,STRING ENTERED,78362,DHANAULI RAMPUR,
9,192,971,196064,Dhanauli Rampur,3452,0,STRING ENTERED,78362,DHANAULI RAMPUR,
9,192,971,196065,Sarahara,565,0,STRING ENTERED,78354,BHAINSA KHARAG,
9,192,971,196066,Arazi Deora Nawali,500,0,STRING ENTERED,78354,BHAINSA KHARAG,
9,192,971,196067,Kiratu Pur,17,0,STRING ENTERED,78354,BHAINSA KHARAG,
9,192,971,196068,Bhainsa Kharag,2675,0,STRING ENTERED,78354,BHAINSA KHARAG,
9,192,971,196069,Kadi Pur,1533,0,STRING ENTERED,78367,KADIPUR,
9,192,971,196070,Dharmajit Pur,12,0,STRING ENTERED,78367,KADIPUR,
9,192,971,196071,Gorauli,258,0,STRING ENTERED,78349,BANAFA,
9,192,971,196072,Farsara Khurd,1445,0,STRING ENTERED,78363,FARSARA KHURD,
9,192,971,196073,Kastdhir Rai,87,0,STRING ENTERED,78363,FARSARA KHURD,
9,192,971,196074,Farsara Buzurg,1275,0,STRING ENTERED,270637,Farsara Bujurg,
9,192,971,196075,Taran Pur,1120,0,STRING ENTERED,78407,TARAN PUR,
9,192,971,196076,Lami,1006,0,STRING ENTERED,270638,Lami,
9,192,971,196077,Siparhi Barjala,3404,0,STRING ENTERED,78404,SIPARHI BARJALA,
9,192,971,196078,Manik Pur,806,0,STRING ENTERED,78404,SIPARHI BARJALA,
9,192,971,196079,Panail Bihata,1763,0,STRING ENTERED,78391,PANAIL BIHATA,
9,192,971,196080,Nipai Pur,334,0,STRING ENTERED,78391,PANAIL BIHATA,
9,192,971,196081,Bahadur Pur,1921,0,STRING ENTERED,78346,BAHADUR PUR,
9,192,971,196082,Patnai Bujurg,1610,0,STRING ENTERED,78395,PATNAI BUJURG,
