STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
9,147,771,125404,Hemrajpur,1351,1124,TUNDLA,264804,Hemrajpur,
9,147,771,125405,Eta,1380,1124,TUNDLA,63197,ETA,
9,147,771,125406,Garhi Harrai,1411,1124,TUNDLA,63199,GARHI HARRAI,
9,147,771,125407,Salempur,3355,1124,TUNDLA,63225,SALEMPUR,
9,147,771,125408,Deo Khera,6801,1124,TUNDLA,63195,DEO KHERA,
9,147,771,125409,Marsena,2093,1124,TUNDLA,63212,MARSENA,
9,147,771,125410,Ghirauli,1963,1124,TUNDLA,63202,GHIRAULI,
9,147,771,125412,Nagala Dal,2471,1124,TUNDLA,63215,NAGALA DAL,
9,147,771,125413,Himmatpur,7230,0,STRING ENTERED,63205,HIMMATPUR,
9,147,771,125414,Nagla Suraj,1737,1124,TUNDLA,63218,NAGLA SURAJ,
9,147,771,125415,Garai Thakur,821,0,STRING ENTERED,63191,CHHAKAU,
9,147,771,125416,Chhakau,2554,1124,TUNDLA,63191,CHHAKAU,
9,147,771,125417,Garhi Ummed,302,0,STRING ENTERED,63191,CHHAKAU,
9,147,771,125418,Nagalaraiya,613,0,STRING ENTERED,63226,SARAINOOR MAHAL,
9,147,771,125419,Sarainoor Mahal,1388,1124,TUNDLA,63226,SARAINOOR MAHAL,
9,147,771,125420,Panwari,10253,1124,TUNDLA,63221,PANWARI,
9,147,771,125421,Nagalapunu,1721,1124,TUNDLA,63216,NAGALAPUNU,
9,147,771,125422,Chhitrai,2360,1124,TUNDLA,63192,CHHITRAI,
9,147,771,125423,Pratapur,814,0,STRING ENTERED,63222,PRATAPUR,
9,147,771,125424,Alawalpur,660,0,STRING ENTERED,63222,PRATAPUR,
9,147,771,125425,Sikrari,2636,1124,TUNDLA,63229,SIKRARI,
9,147,771,125426,Kotki,6061,1124,TUNDLA,63208,KOTKI,
9,147,771,125427,Garhi Bhopal,719,1124,TUNDLA,63198,GARHI BHOPAL,
9,147,771,125428,Mohammadpur,754,1124,TUNDLA,63214,MOHAMMADPUR,
9,147,771,125429,Nagla Kalua,1641,0,STRING ENTERED,63214,MOHAMMADPUR,
9,147,771,125430,Dharampur,1162,1124,TUNDLA,264806,Dharampur,
9,147,771,125431,Anandpur,682,0,STRING ENTERED,63198,GARHI BHOPAL,
9,147,771,125432,Jarkhi,1468,1124,TUNDLA,63207,JARKHI,
9,147,771,125433,Garhi Nirbhai,3156,1124,TUNDLA,63200,GARHI NIRBHAI,
9,147,771,125434,Seosinghpur,1642,0,STRING ENTERED,63228,SHIVSINGHPUR,
9,147,771,125435,Danauli,1993,1124,TUNDLA,63194,DANAULI,
9,147,771,125436,Ramnagarjarkhi,983,1124,TUNDLA,63228,SHIVSINGHPUR,
9,147,771,125437,Nagla Barisani,669,0,STRING ENTERED,63204,HAZRATPUR,
