STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
9,139,735,119238,Tanda,5808,891,CHHAPRAULI,48647,TANDA,
9,139,735,119239,Bodha,4368,891,CHHAPRAULI,48628,BODHA,
9,139,735,119240,Tugana,7232,891,CHHAPRAULI,48649,TUGANA,
9,139,735,119241,Nangal,3806,891,CHHAPRAULI,48640,NANGAL,
9,139,735,119242,Koori,8316,891,CHHAPRAULI,48636,KOORI,
9,139,735,119243,Loomb,10548,891,CHHAPRAULI,48637,LOOMB,
9,139,735,119244,Kirthal,12634,891,CHHAPRAULI,48635,KIRTHAL,
9,139,735,119245,Kakripur,5183,891,CHHAPRAULI,48632,KAKRIPUR,
9,139,735,119246,Asara,15959,891,CHHAPRAULI,48624,ASARA,
9,139,735,119247,Vidhawati,500,0,STRING ENTERED,48624,ASARA,
9,139,735,119248,Ramala,8039,891,CHHAPRAULI,48641,RAMALA,
9,139,735,119249,Hewa,4914,0,STRING ENTERED,48630,HEWA,
9,139,735,119250,Mirpur,500,0,STRING ENTERED,48644,SILANA,
9,139,735,119251,Tilwara Sakin,1737,891,CHHAPRAULI,48648,TILWARA SAKIN,
9,139,735,119252,Tilwara Patti,500,0,STRING ENTERED,48648,TILWARA SAKIN,
9,139,735,119253,Rathaura,6958,891,CHHAPRAULI,48642,RATHAURA,
9,139,735,119254,Silana,3921,891,CHHAPRAULI,48644,SILANA,
9,139,735,119255,Halalpur,3874,891,CHHAPRAULI,48629,HALALPUR,
9,139,735,119257,Badarkha,4631,891,CHHAPRAULI,48626,BADARKHA,
9,139,735,119258,Khwajgipur Urf Chandanheri,1630,891,CHHAPRAULI,48634,KHWAJGIPUR URF CHANDANHERI,
9,139,735,119259,Kakor Kalan,5126,891,CHHAPRAULI,48631,KAKOR KALAN,
9,139,735,119260,Bachhor,1535,891,CHHAPRAULI,48625,BACHHOR,
9,139,735,119261,Khwaja Nagla,3915,891,CHHAPRAULI,48633,KHWAJA NAGLA,
9,139,735,119262,Mukandpur,3133,891,CHHAPRAULI,48639,MUKANDPUR,
9,139,735,119263,Sothi,1626,891,CHHAPRAULI,48646,SOTHI,
