,Block Name,Distance,GP Name,GP_lat,GP_long,Village Name,Village_lat,Village_long
0,Bah,6592.50952364,ABHAYPURA,26.819533,78.552433,Abhaypura,Babhanpura,83.37673
1,Bah,6618.60583838,BADOUS,26.86855,78.454667,Badous,Chakia Bado Pur,83.84969
2,Bah,6575.23550533,EMANPURA,26.88095,78.591817,Bah Dehat,Bashdewa,82.98615
3,Bah,6544.55356433,BAMROLI,26.818167,78.524167,Bamroli,Baroli,82.70182
4,Bah,6627.58332245,BASONI,26.837783,78.462833,Basoni,Basnia,83.92332
5,Bah,6606.94410843,BATESHWAR,26.936933,78.545083,Bateshwar,Batesara,83.92227
6,Bah,6643.68363801,BHADROLI,26.901917,78.47435,Bhadroli,Bharouli,84.31942
7,Bah,6621.94667848,NARHOLI,26.8739,78.54815,Bhaupura,Kotha Galib Pattiurf Bhaupur,83.94294
8,Bah,6601.05011723,BICHOULA,26.845283,78.509483,Bichoula,Bihula,83.61672
9,Bah,6483.48679625,BITHOLI,26.926933,78.506867,Bitholi,Bidhouli,81.92499
10,Bah,6533.49092315,BATESHWAR,26.936933,78.545083,Budhera,Boudhra,82.82358
11,Bah,6350.22736073,CHAMRAUA,26.831067,78.547217,Chamraua,Chamraua,79.5816
12,Bah,6594.45766199,Chandrapura,26.875117,78.499583,Chandrapura,Chadapura,83.28931
13,Bah,6623.10274902,CHANGOLI,26.8489,78.52685,Changoli,Chandouli,83.97449
14,Bah,6628.64156851,GARHI BAROLI,26.818167,78.524167,Charitha,Charia,83.99692
15,Bah,6629.56642624,CHOUSINGI,26.883583,78.507667,Chousingi,Chourangi Chak,84.13608
16,Bah,6585.43559479,LAKHANPUR KHALSA,26.84685,78.478883,Dagroopura,Darropur,83.29414
17,Bah,6564.6510177,PARBATIPURA,26.895017,78.553383,Deenpura,Devenpur,83.10983
18,Bah,6619.31665024,DERAK,26.839433,78.570367,Derak,Batar Dera,83.95583
19,Bah,6612.42306119,MANGADPUR,26.8828,78.588583,Dhobai,Dhobi,83.8552
20,Bah,6615.32160328,DODAPURA,26.86855,78.513883,Dodapura,Domanpura,83.91244
21,Bah,6579.4052324,EMANPURA,26.88095,78.591817,Emanpura,Manpur,83.04438
22,Bah,6602.1014382,CHOUSINGI,26.883583,78.507667,Gajrora,Garoa Maksoodpur,83.57894
23,Bah,6641.23498615,GARHI BAROLI,26.818167,78.524167,Garhi Baroli,Ahirouli Pandey,84.14099
24,Bah,6591.83801868,GONSILI,26.79815,78.394117,Gonsili,Koili,83.13563
25,Bah,6528.09571558,GOPAL PURA,26.919817,78.465817,Gopal Pura,Gopalpur,82.58801
26,Bah,6656.47431477,GUNGAWALI,26.845333,78.501667,Gungawali,Gangawali,84.40697
27,Bah,6458.03259156,SIMRAHI,26.7792,78.571467,Gurha,Gurha,81.26123
28,Bah,6606.1930507,LAKHANPUR KHALSA,26.84685,78.478883,Hajarpura,Harpura,83.34469
29,Bah,6452.07098772,HINGOT KHERA,26.893,78.578967,Hingot Khera,Bhatkhera,81.37977
30,Bah,6614.92646921,PHARAIRI,26.903317,78.5167,Holy Pura,Dholpur,83.89489
31,Bah,6618.86689888,VERI,26.87785,78.473133,Indaini,Daini,83.94511
32,Bah,6636.77860757,ITAILI,26.90645,78.49165,Itaili,Tali,84.21967
33,Bah,6616.07097619,JARAR,26.871383,78.573017,Jarar,Jarar,83.99928
34,Bah,6644.54744142,NAHTOLI,26.8739,78.54815,Kachhpura,Kachhuwa,84.26147
35,Bah,6593.09958383,KALINJAR,26.952233,78.554183,Kalinjar,Kalingar,83.31553
36,Bah,6529.91720867,RAIPURA BHADORIYA,26.89075,78.454617,Kalyanpur,Kalyanpur,82.57292
37,Bah,6533.81223691,SUJANPURA,26.80235,79.401483,Kamalpura,Kamalpur,82.266
38,Bah,6589.47671143,RAJPURA,26.875117,78.499583,Kanera,Kanera,83.28109
39,Bah,6594.5673992,KANKAR KHEDA,26.8276,78.491167,Kankar Kheda,Kakarha,83.42102
40,Bah,6636.34687618,KENJRA,26.805333,78.5335,Kenjra,Karenja,84.00358
41,Bah,6601.998141,CHAMRAUA,26.831067,78.547217,Khajuhapura,Khamhaura,83.74735
42,Bah,6579.41555805,VERI,26.87785,78.473133,Kharagpura,Kharagpur,83.25167
43,Bah,6620.86512931,HINGOT KHERA,26.893,78.578967,Kheda Devidass,Khemadei,83.97912
44,Bah,6622.1735601,SUNSAR,26.936367,78.6159,Kot,Pakka Kot,84.00953
45,Bah,6547.59455281,KUNWAR KHEDA,26.8276,78.491167,Kunwar Kheda,Kuwarda,82.63761
46,Bah,6596.15100089,KWAARI,26.845333,78.501667,Kwaari,Kasari,83.49131
47,Bah,6608.62092138,SUJANPURA,26.80235,79.401483,Lakhanpura Jahageer,Lakhanpura,83.45172
48,Bah,6594.00817513,LAKHANPUR KHALSA,26.84685,78.478883,Lakhanpur Khalsa,Lakhanpura,83.45172
