,Block Name,Distance,GP Name,GP_lat,GP_long,Village Name,Village_lat,Village_long
0,Aliganj,6484.72794229,TAJPUR ADDHA,27.5422,79.2166,Abdullapur,Abdullapur,82.77192
1,Aliganj,6539.45009566,AGAUNAPUR,27.484067,79.18385,Agaunapur,Ganapur,83.54873
2,Aliganj,6500.58148931,AHMADPUR,27.539167,79.186733,Ahmadpur,Khizir Ahmadpur,83.0321
3,Aliganj,6597.65101008,AKBARPUR LAL SAHAI,27.375517,79.198133,Akbarpur Kesho Rai,Akbarpura,84.31162
4,Aliganj,6472.57865282,AKBARPUR KOT,27.463183,79.142267,akbarpur kot,Akbarpur,82.71815
5,Aliganj,6597.65101008,AKBARPUR LAL SAHAI,27.375517,79.198133,Akbarpur Lal Sahai,Akbarpura,84.31162
6,Aliganj,6462.44775628,ALIPUR,27.394217,79.183858,Alipur,Alipur Hissa,82.16984
7,Aliganj,6544.92035848,ALIYAPUR DANDA,27.431083,79.191717,Aliyapur,Auliyapur,83.61712
8,Aliganj,6538.56865537,AMOGH PUR BHATAN,27.427917,79.2237,Amogpur Bhataan,Gurautykalan,83.24823
9,Aliganj,6511.03671661,SARAUTIA,27.5216,79.218683,Amogpur Brahmanan,Arbarahawa,83.37801
10,Aliganj,6492.17542477,AMROLI RATANPUR,27.473533,79.23605,Amroli Ratanpur,Ratanpur,82.92404
11,Aliganj,6479.34506679,ANGADPUR,27.53135,79.204917,Angadpur,Mangadpur,82.67155
12,Aliganj,6540.74233169,ANGRAIYA GANGAI,27.502383,79.083333,Angraiya Gangai,Darbahaganga Chhapra,83.84362
13,Aliganj,6494.92150479,ANGRAIYA JAMUNAI,27.50185,79.082583,Angraiya Jamunai,Sohas Daramiyani,83.1562
14,Aliganj,6565.87383914,ARJUNAI SIMRAI,27.53965,79.1118,Arjunai Simrai,Arajimafi Sagarpali,84.09956
15,Aliganj,6529.32412654,PURAHAR BULAKINAGAR,27.467317,79.216933,Asalpur Ismailpur,Harai Ismailpur,83.41976
16,Aliganj,6553.84740989,BACHHAURAGANG,27.503417,79.11585,Bachhauragang,Bachhaur,83.92188
17,Aliganj,6553.0545396,BANI,27.427317,79.17665,Bani,Banki,83.49731
18,Aliganj,6571.19124986,BANIYA DHAHARA,27.427317,79.17665,Baniya Dhahara,Badahara Buzurg,84.13248
19,Aliganj,6576.51452509,BARNA,27.533283,79.06,Barna,Baruna,84.26864
20,Aliganj,6494.28871406,BARNA,27.533283,79.06,Basantpur,Goi Basantpur,83.08048
21,Aliganj,6542.36431095,BHADKI,27.3545,79.216517,Bhadki,Bhadir,83.42676
22,Aliganj,6567.81692059,BHADUIA MATH,27.464417,79.13245,Bhaduia Math,Bhadikara,84.0344
23,Aliganj,6524.3800873,BHAMAURA,27.486883,79.140717,Bhamaura,Bhamhaura,83.19539
24,Aliganj,6493.80764547,BHARAPURA,27.486883,79.140717,Bharapura,Bharpura,82.6984
25,Aliganj,6559.8470095,BHAUPURA,27.486883,79.140717,Bhaupura,Kotha Galib Pattiurf Bhaupur,83.94294
26,Aliganj,6531.96294797,KISHANPUR,27.535033,79.207217,Bhawanpur,Bhawanpur,83.5847
27,Aliganj,6538.54760503,BHADUIA MATH,27.464417,79.13245,Bichpuri Emadpur,Ahemadpur Asana,83.58468
