,Block Name,Distance,GP Name,GP_lat,GP_long,Village Name,Village_lat,Village_long
0,Maudaha,6665.10812931,ROHARI,25.749072,80.061198,Achhrela,Achhola Uparhar,82.18472
1,Maudaha,6774.69252355,TIKRI BUZURG,25.58742,80.20333,Adhai Purwa,Badhapurwa,83.90306
2,Maudaha,6762.74218143,KHANDEH,25.568192,80.143758,Akona,Kona,83.34584
3,Maudaha,6770.54906102,GAURA,25.715378,80.323214,Alra,Bharauli Ala,83.94973
4,Maudaha,6738.65098323,ARTRA,25.718626,80.161399,Artra,Harra,83.21922
5,Maudaha,6690.31442653,MASGAWAN,25.696696,80.004507,Asuai,Aurai,82.54144
6,Maudaha,6781.81146025,BAIJE MAU,25.702184,80.297616,Baije Mau,Baiju Patti,84.2624
7,Maudaha,6785.54923328,KHAIR,25.594208,80.273939,Bakchha,Bachha Par,84.02594
8,Maudaha,6742.60420684,BAMHRAULI,25.690679,80.202501,Bamhrauli,Bahrauli,83.7265
9,Maudaha,6758.97889069,ROHARI,25.749072,80.061198,Behrela,Behra Daber,83.96641
10,Maudaha,6755.29925321,BHABHAI,25.604469,80.24211,Bhabhai,Bhabhauri,83.76093
11,Maudaha,6748.56003276,BHABHAURA,25.649722,80.068246,Bhabhaura,Bhabhauri,83.76093
12,Maudaha,6755.50443757,LADAR,25.60894,80.008034,BHADARWARA,Parasia Bhadwar,83.65259
13,Maudaha,6751.54676819,BHAINSMARI,25.635877,80.237164,Bhainsmari,Bhainsahi,83.68508
14,Maudaha,6745.897966,BHAINSTA,25.639939,80.162273,Bhainsta,Bhainsa Kharag,83.51783
15,Maudaha,6758.27146038,PATANPUR,25.758884,80.04865,Bharsawan,Bharsarwa,84.01013
16,Maudaha,6787.15649276,BHAVANI,25.606397,80.048774,Bhavani,Bhavani Chhapar,84.16771
17,Maudaha,6793.93928594,BHULSI,25.668015,80.302815,Bhulsi,Bhuili,84.26321
18,Maudaha,6763.10496042,BIGEHNA,25.661069,80.014897,Bigehna,Bigah Jamin Bigha,83.83305
19,Maudaha,6777.33342376,BIHERKA,25.614767,80.211792,Biherka,Duha Bihra,83.95787
20,Maudaha,6757.19058211,BHAVANI,25.606397,80.048774,Chamar Khanna,Champaran Patti,83.57253
21,Maudaha,6717.7826538,CHANDI KALAN,25.604092,80.226148,Chandi Kalan,Dandiakalan,83.12084
22,Maudaha,6757.6711294,BHABHAI,25.604469,80.24211,Chandi Khurd,Chanchikhurd,83.31834
23,Maudaha,6759.18924386,CHEK DAHA,25.660117,80.028168,Chek Daha,Chakdhar Chhapra,83.90689
24,Maudaha,6756.53380885,CHHANI (PAR MAUDAHA),25.622124,80.272934,Chhaani,Chhawani Vise,83.52419
25,Maudaha,6787.9866887,CHHANI,25.622124,80.272934,Chhani,Chakhani Dukhi Mishra,84.22206
26,Maudaha,6727.16893663,CHHIMAULI,25.648613,80.124918,Chhimauli,Chamauli,83.0673
27,Maudaha,6757.66488206,CHHIRKA,25.62372,80.067271,Chhirka,Chhitrua,83.73215
