,Block Name,Distance,GP Name,GP_lat,GP_long,Village Name,Village_lat,Village_long
0,Ghazipur,6838.20649355,CHAURAHI,25.530417,83.8168765,Abdul Chak,Abdulla Pur,84.19612
1,Ghazipur,6797.91523303,AGUSTA SALAMATPUR,25.567071,83.181755,Agusta Salamatpur,Salamatpur,83.65447
2,Ghazipur,6832.86639956,BANZARIPUR,25.546095,83.518168,Akarampur Urf Banzaripur,Purandarpur,84.16617
3,Ghazipur,6836.36601269,AKHATIYARPUR,25.533073,83.8168414,Akhatiyarpur,Akhitiyarpur,84.16608
4,Ghazipur,6856.76885415,RAJDEPUR,25.161654,83.1868168,Alawalpur,Alawalpur,83.86698
5,Ghazipur,6793.66009363,ALIPUR BANGAWAN,25.540231,83.198635,Alipur Bangawan,Alipur Bangawan,83.45469
6,Ghazipur,6816.62126536,ANDHAUN,25.497972,83.8168487,Andhaun,Chak Bandhan Urf Mishraulia,83.86478
7,Ghazipur,6778.23561706,FATEHPUR ARWA,25.687884,83.489883,Arajibag Fatehpur Arwa,Baithpurwa Urf Gauri,83.72434
8,Ghazipur,6829.19520582,JALLAPUR,25.5734917,83.8134838,Araji Mafi Dungurpur,Arajimafi Sagarpali,84.09956
9,Ghazipur,6795.99472937,CHAKJAMALUDDIN ZAMIN URF AFJALPUR,25.57567,83.52704,Araji Orasan,Araji Orasan,83.53911
10,Ghazipur,6890.62079398,ARAKHPUR,25.16516,83.4868468,Arakhpur,Harakhpur,84.45275
11,Ghazipur,6810.10313049,ARIPUR,25.546095,83.518168,Aripur,Aripur Saraya,83.8037
12,Ghazipur,6765.54285783,AURANGABAD,25.600669,83.517668,Aurangabad,Aurangabad,83.11872
13,Ghazipur,6833.09058719,BABERI,25.560353,83.818518,Baberi,Premchak Urf Baheri,84.14296
14,Ghazipur,6816.57912203,BABU RAIPUR,25.561655,83.984618,Babu Raipur,Baraipur,83.79572
15,Ghazipur,6802.31186245,Badhui Khurd,25.506564,83.481881,Badhui Khurd,Paunikhurd,83.3198
16,Ghazipur,6836.71620214,BINDWALIA,25.496861,83.8168735,Bag Begam Shah,Razpur Bagaha,84.25053
17,Ghazipur,6821.37982647,BINDWALIA,25.496861,83.8168735,Bag Nurullah,Chak Khairullah Urf Lachipah,83.77574
18,Ghazipur,6824.11317173,SARAR URF HAIDERGANJ,25.55897,83.813847,Baidauli,Baidauli Buzurg,84.07553
19,Ghazipur,6840.21353986,MAHMUDPUR,25.5044668,83.313186,Balua,Balua,84.25181
20,Ghazipur,6815.41421656,RUHIPUR,25.516658,83.861818,Banmalipur,Bangalpur,83.73128
21,Ghazipur,6804.94479191,BARIKPUR,25.589138,83.781684,Barikpur,Baripur,83.84769
22,Ghazipur,6822.24995531,BAWARA,25.601643,83.8418118,Bawara,Banwaria,84.18702
23,Ghazipur,6805.12911048,BAYAPUR,25.589511,83.481881,Bayepur,Balepur Khurd,83.85758
24,Ghazipur,6805.12911048,BAYEPUR,25.589511,83.481881,Bayepur,Balepur Khurd,83.85758
25,Ghazipur,6816.95921543,BHADEV,25.530139,83.481616,Bhadev,Bawanpali Basdev,83.92584
26,Ghazipur,6825.39156237,BAWARA,25.601643,83.8418118,Bhagarpah Diyara,Bharkhara,84.10001
27,Ghazipur,6800.26861028,BAWARA,25.601643,83.8418118,Bhagerpah,Bhagirath Pur,83.57465
28,Ghazipur,6833.34279197,CHAURAHI,25.530417,83.8168765,Bhagipur,Bhagipur,84.12747
29,Ghazipur,6806.16468029,BHATOLI,25.601742,83.481879,Bhatoli,Bhatouli,83.88882
30,Ghazipur,6758.84264741,PHADANPUR,25.981613,83.86168,Bhulandharpur,Bhulandharpur,83.6005
31,Ghazipur,6815.6280218,BIDIAPARA,25.519353,83.4813881,Bidiapara,Bidhara,83.86339
32,Ghazipur,6809.65331561,BIKAPUR,25.496866,83.818873,Bikapur,Bikapur,83.55072
33,Ghazipur,6822.98293522,BINDWALIA,25.496861,83.8168735,Bindwalia,Bindwalia Khurd,83.93976
34,Ghazipur,6806.08001128,BIRAICH,25.530131,83.1813875,Biraich,Biraith,83.94012
35,Ghazipur,6850.0714007,BISHUNPURA PIPARAHI,25.535801,83.181658,Bishunpura Piparahi,Bishunpura,84.51686
36,Ghazipur,6838.75517829,RUHIPUR,25.516658,83.861818,Bisunpur Jamin Bidiapara,Bisunpura Taluka Maniyar,84.18772
37,Ghazipur,6809.47090426,CHAURAHI,25.530417,83.8168765,Borsia,Borsia,83.6237
38,Ghazipur,6807.74824564,BARIKPUR,25.589138,83.781684,Budhui Buzurg,Buddhipur,83.82145
39,Ghazipur,6813.18362528,CHAK ABDUL WAHAB,25.55897,83.813847,Chak Abdul Wahab,Chakbraham Choura,83.79597
40,Ghazipur,6814.49139193,MIRDADPUR,25.54819,83.516186,Chak Adal,Chakara Tiwari,83.95504
41,Ghazipur,6818.74947535,Badhui Khurd,25.506564,83.481881,Chak Ajam,Chakara Tiwari,83.95504
42,Ghazipur,6845.99012352,SONHULIYA URF BAKULIYAPUR,25.51656,83.546848,Chak Asamani,Ghurbhari Charkani,84.34924
43,Ghazipur,6805.98008079,SONHULIYA URF BAKULIYAPUR,25.51656,83.546848,Chak Bhikhari,Chak Bhikhari,83.57623
44,Ghazipur,6831.59018716,SOHILAPUR,25.586565,83.5618647,Chak Bisambhar,Bishambharpur,84.21865
45,Ghazipur,6830.39928203,MAHAMUDPUR,25.5044668,83.313186,Chakchora,Chakra Tola Premrai,84.17078
46,Ghazipur,6820.86695122,RAIPUR,25.561655,83.984618,Chak Dallan,Chakbidaman,83.83056
47,Ghazipur,6813.10853927,BIRAICH,25.530131,83.1813875,Chak Darab,Chakara Tiwari,83.95504
48,Ghazipur,6807.79534056,CHAK DAUD,25.56303,83.818138,Chakdaud,Chakmaksud Urf Mudera,83.6615
49,Ghazipur,6810.43454829,NAGAWA KHURD URF KATAILA,25.506564,83.481881,Chak Daud,Chakmaksud Urf Mudera,83.6615
50,Ghazipur,6806.11181673,NEVAADA,25.546116,83.459881,Chak Dullah,Chakabdulla M. Nonhara,83.67113
51,Ghazipur,6843.510008,BINDWALIA,25.496861,83.8168735,Chak Faiz,Chakari,84.21223
52,Ghazipur,6835.14863996,BANZARIPUR,25.546095,83.518168,Chak Farid,Chakari,84.21223
53,Ghazipur,6833.64198893,BIRAICH,25.530131,83.1813875,Chak Hankari,Chakari,84.21223
54,Ghazipur,6824.68020364,MEHAR ALIPUR URF BHAURI,25.540231,83.198635,Chak Hasan,Chakhani Dukhi Mishra,84.22206
55,Ghazipur,6826.97165023,BIDIAPARA,25.519353,83.4813881,Chak Husen,Chak Chakunda,84.05878
56,Ghazipur,6815.0420624,BIRAICH,25.530131,83.1813875,Chak Hussam,Chakmukam Ali,83.96586
57,Ghazipur,6805.76439163,BANZARIPUR,25.546095,83.518168,Chak Husse,Chntaman Chakh,83.8084
58,Ghazipur,6839.17031337,NAGAWA KHURD URF KATAILA,25.506564,83.481881,Chak Jafer,Chakari,84.21223
59,Ghazipur,6828.86421321,MAHAMUDPUR,25.5044668,83.313186,Chak Jainab,Chak Chamainia,84.06885
60,Ghazipur,6818.32264215,RAIPUR,25.561655,83.984618,Chak Jamaluddin,Telma Jamaluddinpur,83.90318
61,Ghazipur,6836.37742225,CHAK KAPIL,25.56303,83.818138,Chak Kapil,Chakki Diyara Sultanpur,84.2455
62,Ghazipur,6830.51267465,SEMARACHAK FAIZ,25.589055,83.509746,Chak Khazigi,Chakki Diyara Sultanpur,84.2455
63,Ghazipur,6845.35607261,NURPUR MUBARAKPUR,25.16516,83.4868468,Chak Khodaia,Chak Khodaia,83.60184
64,Ghazipur,6823.72467723,BINDWALIA,25.496861,83.8168735,Chak Kuresh,Chakur Fakir,83.96367
65,Ghazipur,6804.71672825,BANZARIPUR,25.546095,83.518168,Chak Kutub,Chak Kutub,83.62154
66,Ghazipur,6823.36862509,MAHAMUDPUR,25.5044668,83.313186,Chak Kutuban,Chakkhan Muhammad,83.93474
67,Ghazipur,6854.39552755,RAJAPUR,25.161654,83.1868168,Chak Majuddin Urf Mahapur,Telma Jamaluddinpur,83.90318
68,Ghazipur,6639.2797109,CHAK MUBARAK MAHIUDDIN URF JAN,25.55897,83.813847,Chak Mubarak Mahiuddin Urf Jan,Chakmohiuddinpur,80.5749
69,Ghazipur,6813.22912273,LAVA,25.683399,83.86368,Chak Muswas,Chakwa Kalan,84.12225
70,Ghazipur,6819.64684359,BISHUNPURA PIPARAHI,25.535801,83.181658,Chak Neyamat,Chakpema Urf Bhatwa Chak,84.01767
71,Ghazipur,6820.11393849,AKHATIYARPUR,25.533073,83.8168414,Chak Niamtulla,Kharkatula,83.93408
72,Ghazipur,6809.57204899,BINDWALIA,25.496861,83.8168735,Chak Noor Mohammad,Chak Noormuhammad,83.56141
73,Ghazipur,6822.46122442,CHAK TAJUDDIN,25.55897,83.813847,Chak Noormuhammad,Chakkhan Muhammad,83.93474
74,Ghazipur,6788.50818318,BHADEV,25.530139,83.481616,Chak Panah Mohammad,Chakphatma Urf Balua,83.29075
75,Ghazipur,6815.37602011,BINDWALIA,25.496861,83.8168735,Chak Phazullah,Chakabdulla M. Nonhara,83.67113
76,Ghazipur,6820.65491116,MAHUWARI,25.5798135,83.16868,Chak Raja,Chakra Tola Premrai,84.17078
77,Ghazipur,6807.85074457,MISHRAULIA,25.56584,83.813684,Chak Rasoolwari,Chakrawa Dhus,83.82801
78,Ghazipur,6823.28860714,RUHIPUR,25.516658,83.861818,Chak Safia,Chakia,84.02148
79,Ghazipur,6818.90904053,KHIJARABAD,25.564846,83.831338,Chak Samman,Chakbidaman,83.83056
80,Ghazipur,6826.85221917,MIRDADPUR,25.54819,83.516186,Chak Shah Enait,Chakhani Dukhi Mishra,84.22206
81,Ghazipur,6778.83156317,CHAK SAH GULAM URF SAKARTALI,25.56303,83.818138,CHAK SHAH GULAM URF,Chakshah Daria,83.15656
82,Ghazipur,6824.43123057,MAHAMUDPUR,25.5044668,83.313186,Chak Suleman,Chakpema Urf Bhatwa Chak,84.01767
83,Ghazipur,6823.55955659,CHAK TAJUDDIN,25.55897,83.813847,Chak Tajuddin,Shahabuddin Pur,83.95516
84,Ghazipur,6799.38628052,CHAURAHI,25.530417,83.8168765,Chak Talwi,Chankauli,83.74065
85,Ghazipur,6812.86768547,MISHRAULIA,25.56584,83.813684,Chandan Baha,Pal Chandraha,83.83105
86,Ghazipur,6730.26152141,PARA,25.519353,83.4813881,Chandpur,Chandpur,82.3028
87,Ghazipur,6815.97760698,Badhui Khurd,25.506564,83.481881,Chandrasen Pah,Pal Chandraha,83.83105
88,Ghazipur,6847.47572412,RAIPUR,25.561655,83.984618,Chataipara,Choubey Chhapara,84.38842
89,Ghazipur,6829.14698203,CHAK ALAM,25.56303,83.818138,Chaubeypur,Choubeypur,84.07833
90,Ghazipur,6810.07429772,SONHULIYA URF BAKULIYAPUR,25.51656,83.546848,Chauki Jeodhar,Chakdhar Chhapra,83.90689
91,Ghazipur,6820.1235665,PACHAURI,25.530417,83.8168765,Chaurahi,Chaurahi,83.79225
92,Ghazipur,6836.18128114,CHAUTHI,25.530417,83.8168765,Chauthi,Chaupthia,84.29311
93,Ghazipur,6797.57348408,CHHAWANI LINE,25.569031,83.539095,Chhawani Vise,Chhawani Vise,83.52419
94,Ghazipur,6818.01964881,CHOKIA KHAS,25.530423,83.186868,Chokia Khas,Muktapur Urf Charkha,83.90403
95,Ghazipur,6812.17309395,DANDI KHURD,25.506564,83.481881,Dandi Khurd,Dihakhurd,83.85773
96,Ghazipur,6809.71855644,MAHUWARI,25.5798135,83.16868,Dangaradih,Dhangari,83.95595
97,Ghazipur,6836.19434014,DEOKALI,25.530419,83.868687,Deokali,Deokali,84.13319
98,Ghazipur,6804.01360077,RUHEPUR,25.516658,83.861818,Dhobaha,Dhobahi,83.31908
99,Ghazipur,6793.33781596,JALLAPUR,25.5734917,83.8134838,Diara Dungurpur,Angurpur,83.42853
100,Ghazipur,6831.09810259,DILIA,25.588996,83.49694,Dilia,Diuli,84.23007
101,Ghazipur,6803.66177193,BAWARA,25.601643,83.8418118,Diyara Bawara,Dharwara Khurd,83.6904
102,Ghazipur,6835.92596651,BAWARA,25.601643,83.8418118,Diyara Dumariya,Matouli Taluk Dumaria,84.2835
