,Block Name,Distance,GP Name,GP_lat,GP_long,Village Name,Village_lat,Village_long
0,Bairia,6866.33558861,ADHSIJHUA,25.48183,84.30583,Adhsijhua,Adhsijhua,84.52038
1,Bairia,6865.1381174,BAIJNATHPUR,25.4801,84.29106,Baijnathpur,Baijnathpur,84.49218
2,Bairia,6860.69197498,BALIHAR,25.47207,84.24024,Balihar,Balihar,84.39988
3,Bairia,6866.55346811,BARIYA,25.46006,84.2827,Bariya,Bariya,84.47348
4,Bairia,6860.60837855,BASHISTHA NAGAR,25.49359,84.25399,Bashistha Nagar,Bashistha Nagar,84.45604
5,Bairia,6865.182277,CHAI CHHUPRA,25.48264,84.30061,Bhatwalia,Bhatwalia,84.49741
6,Bairia,6840.97649439,BHIKHA CHHAPRA,25.41011,84.2938,Bhikha Chhapra,Jogia Hichharai,84.0621
7,Bairia,6860.0994136,BHOPALPUR,25.46185,84.25016,Bhopalpur,Bhopalpur,84.38516
8,Bairia,6866.50146223,BISHUNPURA,25.48098,84.30367,Bishunpura,Bishunpura,84.51686
9,Bairia,6865.77826373,CHAI CHHUPRA,25.48264,84.30061,Chai Chhupra,Chai Chhupra,84.5092
10,Bairia,6864.86449475,CHAK GIRDHAR,25.47173,84.27529,Chak Girdhar,Chak Girdhar,84.46992
11,Bairia,6864.068781,CHAKIYA,25.47117,84.27162,Chakiya,Chakiya,84.45494
12,Bairia,6745.88007385,CHAKPEMA URF BHATWA CHAK,25.47173,84.27529,Chandpur,Chandpur,82.3028
13,Bairia,6866.40204773,GOVINDPUR,25.45212,84.27504,Charajpura,Charajpura,84.45165
14,Bairia,6869.10288216,DALAN CHHAPRA,25.46265,84.25426,Dalan Chhapra,Shivpur Urf Karan Chhapra,84.5301
15,Bairia,6867.56066512,DAYA CHHUPRA,25.46265,84.25426,Daya Chhupra,Chai Chhupra,84.5092
16,Bairia,6861.6387309,DURJANPUR,25.49115,84.27005,Durjanpur,Durjanpur,84.45814
