,Block Name,Distance,GP Name,GP_lat,GP_long,TOT_P,Throughput,Village Name,Village_lat,Village_long
0,CHIPALUN,1.1099830691,ADARE,17.4692,73.5661,1563.0,25.008,Adare,17.47354838,73.55667998
1,CHIPALUN,4.30550699958,UBHALE,17.4382,73.3801,390.0,6.24,Agarwadi,17.40631466,73.35707579
2,CHIPALUN,0.520019109904,POPHALI BK,17.4379,73.649,357.0,5.712,Akuskhan Nagar,17.43958229,73.64442619
3,CHIPALUN,1.1658003976,AMBATKHOL,17.3831,73.531,1276.0,20.416,Ambatkhol,17.37417794,73.53676948
4,CHIPALUN,2.58914264848,TANALI,17.4527,73.3567,439.0,7.024,Ambere Bk.,17.46268526,73.37875072
5,CHIPALUN,1.68223348166,ABITGAON,17.3461,73.4556,1461.0,23.376,Ambitgaon,17.36090568,73.4523422
6,CHIPALUN,3.50204505607,ANARI,17.4739,73.5688,963.0,15.408,Anari,17.44244552,73.56713308
7,CHIPALUN,1.71716648104,ASURDE,17.3737,73.529,2335.0,37.36,Asurde,17.36421855,73.51622814
8,CHIPALUN,1.05210801668,BAMNOLI,17.5469,73.3464,966.0,15.456,Bamnoli,17.54506295,73.33666531
9,CHIPALUN,0.14531719093,BHILE,17.5648,73.4606,1352.0,21.632,Bhile,17.56381318,73.46149869
10,CHIPALUN,0.782831460135,BHOM,17.5226,73.4355,1623.0,25.968,Bhom,17.51556043,73.43540342
11,CHIPALUN,0.536868994811,BIVALI,17.5551,73.4126,499.0,7.984,Bivali,17.55028779,73.41218848
12,CHIPALUN,1.15941537329,CHINCHGHARI,17.4949,73.564,2750.0,44.0,Chinchghari,17.50231136,73.55630987
13,CHIPALUN,0.979711769251,CHIVELI,17.5453,73.3704,656.0,10.496,Chiveli,17.53654684,73.37145487
14,CHIPALUN,2.66447002511,KALKAVANE,17.5277,73.6303,353.0,5.648,Dadar,17.53437623,73.65443426
