State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase,Village Name,Village_Lat,Village_Long,Distance(in meters),Village_Popln,Villg_Throughput,Matched_vlg,LinkThroughput
MAHARASHTRA,27.0,JALGAON,499.0,CHALISGAON,4400.0,KUNZAR,178239.0,20.70741,74.99222,KUNZER GP,1.0,ABHONE,20.68173333,74.9780841,3211.51412259,875.0,14.0,Abhone,100
MAHARASHTRA,27.0,JALGAON,499.0,BHADGAON                                          ,4397.0,ANCHALGAON,178050.0,20.771,75.21914,ANCHALGAON GP,2.0,ACHALGAON,20.77346589,75.22081276,324.69666795,1539.0,24.624,Achalgaon,100
MAHARASHTRA,27.0,JALGAON,499.0,BHUSAWAL                                          ,4398.0,ACHEGAON,178103.0,20.97306,75.92723,Panchayat,2.0,ACHEGAON,20.98169575,75.93081735,1029.95504487,1200.0,19.2,Achegaon,100
MAHARASHTRA,27.0,JALGAON,499.0,PAROLA                                            ,4408.0,RATALE,178965.0,20.71244,75.01508,Panchayat,2.0,ADALASE,20.68631637,75.01026109,2947.74511781,710.0,11.36,Adalase,100
MAHARASHTRA,27.0,JALGAON,499.0,CHOPDA                                            ,4401.0,VIRWADE,178392.0,21.3018,75.35477,VELODE,2.0,ADGAON,21.30021706,75.3376322,1784.1560973,4547.0,72.752,Adgaon,100
MAHARASHTRA,27.0,JALGAON,499.0,YAWAL                                             ,4410.0,ADGAON,179097.0,21.23861,75.55502,Adgaon GP,2.0,ADGAON,21.24190263,75.56237104,845.278444619,4547.0,72.752,Adgaon,100
MAHARASHTRA,27.0,JALGAON,499.0,ERANDOL                                           ,4403.0,ADGAON,178472.0,20.77965,75.29148,Panchayat,2.0,ADGAON,20.79603179,75.2810875,2117.85588466,4547.0,72.752,Adgaon,163.8
MAHARASHTRA,27.0,JALGAON,499.0,PAROLA                                            ,4408.0,ADGAON,178907.0,20.75672,75.0957,Panchayat,2.0,ADGAON,20.75655528,75.08988103,605.320441135,4547.0,72.752,Adgaon,100
MAHARASHTRA,27.0,JALGAON,499.0,CHALISGAON,4400.0,ADGAON,178188.0,20.5075,74.903667,ADGAON GP,1.0,ADGAON,20.51120851,74.89970795,583.143913229,4547.0,72.752,Adgaon,100
MAHARASHTRA,27.0,JALGAON,499.0,CHOPDA                                            ,4401.0,KHARDI,178348.0,21.2392,75.47623,KHARDI,2.0,ADWAD,21.23998463,75.45655209,2041.32063807,24357.0,389.712,Adwad,163.8
MAHARASHTRA,27.0,JALGAON,499.0,DHARANGAON,4402.0,CHAMGAON,178412.0,21.10146,75.34363,GPO,1.0,AHIRE BK.,21.09503518,75.34239381,725.826639336,1000.0,16.0,,100
MAHARASHTRA,27.0,JALGAON,499.0,DHARANGAON,4402.0,SONWAD KH.,178458.0,21.07635,75.34322,GPO,1.0,AHIRE KH.,21.08254635,75.34064402,739.024407945,1000.0,16.0,,100
MAHARASHTRA,27.0,JALGAON,499.0,RAVER                                             ,4409.0,AHIRWADI,178998.0,21.29536,76.08541,Panchayat,2.0,AHIRWADI,21.29710537,76.09379368,889.984511935,4325.0,69.2,Ahirwadi,100
MAHARASHTRA,27.0,JALGAON,499.0,RAVER                                             ,4409.0,AINPUR,178999.0,21.16453,76.04394,Panchayat,2.0,AINPUR,21.16223134,76.04146435,362.260666654,7401.0,118.416,Ainpur,122.85
MAHARASHTRA,27.0,JALGAON,499.0,RAVER                                             ,4409.0,AJANAD,179000.0,21.24535,76.14843,Panchayat,2.0,AJANAD,21.25583753,76.14645867,1183.92007255,2106.0,33.696,Ajanad,163.8
MAHARASHTRA,27.0,JALGAON,499.0,RAVER                                             ,4409.0,AJANDE,179001.0,21.20583,76.03089,Panchayat,2.0,AJANDE,21.20314041,76.02921806,345.663721902,1975.0,31.6,Ajande,100
MAHARASHTRA,27.0,JALGAON,499.0,CHOPDA                                            ,4401.0,AJANTISIM,178305.0,21.20087,75.04566,AJANTISIM,2.0,AJANTI SEEM,21.2039476,75.05033717,593.474271148,1000.0,16.0,,184.31
