State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase,population
ODISHA,21, JHARSUGUDA,371, JHARSUGUDA,3404,badmal,118515,21.819536,84.00791, Badmal GP,2,230
ODISHA,21, JHARSUGUDA,371, JHARSUGUDA,3404,chandimal,118516,21.90674,83.90116, Chandimal GP,2,1074
ODISHA,21, JHARSUGUDA,371, JHARSUGUDA,3404,dalki,118517,21.841279,84.046956, Dalki GP,2,1146
ODISHA,21, JHARSUGUDA,371, JHARSUGUDA,3404,durlaga,118518,21.924204,84.033706, Durlaga GP,2,447
ODISHA,21, JHARSUGUDA,371, JHARSUGUDA,3404,gourmal,118519,21.880666,83.904746, Gourmal GP,2,78
ODISHA,21, JHARSUGUDA,371, JHARSUGUDA,3404,h katapali,118520,21.876121,83.973603, H Katapali GP,2,1405
ODISHA,21, JHARSUGUDA,371, JHARSUGUDA,3404,hirma,118521,21.795445,83.98551, Hirma GP,2,453
ODISHA,21, JHARSUGUDA,371, JHARSUGUDA,3404,jamera,118522,21.833552,83.960022, Jamera GP,2,1272
ODISHA,21, JHARSUGUDA,371, JHARSUGUDA,3404,katikela,118523,21.788532,84.075977, Katikela GP,2,1423
ODISHA,21, JHARSUGUDA,371, JHARSUGUDA,3404,kudopali,118524,21.78971,83.908554, Kudopali GP,2,4304
ODISHA,21, JHARSUGUDA,371, JHARSUGUDA,3404,loising,118525,21.916681,83.952717, Loising GP,2,1219
ODISHA,21, JHARSUGUDA,371, JHARSUGUDA,3404,malda,118526,21.77706,83.9411, Malda GP,2,1162
ODISHA,21, JHARSUGUDA,371, JHARSUGUDA,3404,marakuta,118527,21.843637,83.971897, Marakuta GP,2,1255
ODISHA,21, JHARSUGUDA,371, JHARSUGUDA,3404,patrapalli,118528,21.761327,83.9532, Patrapali GP,2,147
ODISHA,21, JHARSUGUDA,371, JHARSUGUDA,3404,rajpur,118529,21.88909,83.92803, Rajpur GP,2,517
ODISHA,21, JHARSUGUDA,371, JHARSUGUDA,3404,sripura,118530,21.7747,84.03915, SIRPURA GP,2,1974
ODISHA,21, JHARSUGUDA,371, JHARSUGUDA,3404,talpatia,118531,21.939355,84.026709, Talpatia GP,2,2208
ODISHA,21, JHARSUGUDA,371, KIRMIRA,3405,aroda,118532,21.906192,84.102615, Arda  GP,2,1484
ODISHA,21, JHARSUGUDA,371, KIRMIRA,3405,bandhapali,118533,21.890743,84.124534, Bandhapali  GP,2,1392
ODISHA,21, JHARSUGUDA,371, KIRMIRA,3405,bhimjore,118534,21.979033,84.147764, Bhimjore  GP,2,1891
ODISHA,21, JHARSUGUDA,371, KIRMIRA,3405,goudapanpali,118535,21.916346,84.145152, Goudapanpali GP,2,451
ODISHA,21, JHARSUGUDA,371, KIRMIRA,3405,jharmunda,118536,21.947164,84.186667, Jharmunda  GP,2,384
ODISHA,21, JHARSUGUDA,371, KIRMIRA,3405,kirmira,118537,21.877457,84.174351, Kirmira  GP,2,4220
ODISHA,21, JHARSUGUDA,371, KIRMIRA,3405,naxapali,118538,21.903299,84.17669, Naxapali  GP,2,1550
ODISHA,21, JHARSUGUDA,371, KIRMIRA,3405,sulehi,118539,21.969849,84.094808, Sulehi  GP,2,1802
ODISHA,21, JHARSUGUDA,371, KOLABIRA,3406,kelendamal,118541,21.861291,84.113097, Kelendamal GP,2,297
ODISHA,21, JHARSUGUDA,371, KOLABIRA,3406,kolabira,118542,21.803353,84.163879, Kolabira GP,2,682
ODISHA,21, JHARSUGUDA,371, KOLABIRA,3406,parmanpur,118544,21.807009,84.109069, Parmanpur GP,2,2678
ODISHA,21, JHARSUGUDA,371, KOLABIRA,3406,pokhrasaleh,118545,21.814318,84.256995, Pokhrasaleh GP,2,158
ODISHA,21, JHARSUGUDA,371, KOLABIRA,3406,raghunathpali,118546,21.829533,84.155893, Raghunathpali GP,2,2703
ODISHA,21, JHARSUGUDA,371, LAIKERA,3407,bhatlaida,118550,21.848925,84.226295, Bhatlaida GP,2,2401
ODISHA,21, JHARSUGUDA,371, LAIKERA,3407,jhirlapali,118540,21.835155,84.230562, Jhirlapali GP,2,798
