State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase,population
ODISHA,21, JAJAPUR,382, BADCHANA,3394,achyutabasant,118235,20.668564,86.248419, Achyutabasant GP,2,333
ODISHA,21, JAJAPUR,382, BADCHANA,3394,anaka,118236,20.648809,86.213344, Anaka GP,2,1807
ODISHA,21, JAJAPUR,382, BADCHANA,3394,arakhapur,118237,20.656311,86.155773, Arakhapur GP,2,2367
ODISHA,21, JAJAPUR,382, BADCHANA,3394,areikana,118329,20.675606,86.222753, Areikana GP,2,500
ODISHA,21, JAJAPUR,382, BADCHANA,3394,badabalikuda,118240,20.679302,86.257826, Badabalikuda GP,2,2109
ODISHA,21, JAJAPUR,382, BADCHANA,3394,badachana,118238,20.666168,86.111585, Badachana GP,2,701
ODISHA,21, JAJAPUR,382, BADCHANA,3394,badaghumuri,118239,20.639292,86.125241, Badaghumuri GP,2,82
ODISHA,21, JAJAPUR,382, BADCHANA,3394,balichandrapur,118654,20.611462,86.224314, Balichandrapur,2,2054
ODISHA,21, JAJAPUR,382, BADCHANA,3394,balipadia,118244,20.618572,86.304571, Balipadia GP,2,2291
ODISHA,21, JAJAPUR,382, BADCHANA,3394,bandalo,118242,20.629963,86.085581, Bandalo GP,2,572
ODISHA,21, JAJAPUR,382, BADCHANA,3394,bantala,118245,20.659492,86.073349, Bantala GP,2,500
ODISHA,21, JAJAPUR,382, BADCHANA,3394,barpada,118243,20.669131,86.278546, Barpada GP,2,1041
ODISHA,21, JAJAPUR,382, BADCHANA,3394,bharatpur,118246,20.590516,86.311035, Bharatpur GP,2,3027
ODISHA,21, JAJAPUR,382, BADCHANA,3394,bhusandapur,118247,20.714516,86.079809, Bhusandapur GP,2,951
ODISHA,21, JAJAPUR,382, BADCHANA,3394,bikramtiran,118248,20.608104,86.292988, Bikramtiran GP,2,2967
ODISHA,21, JAJAPUR,382, BADCHANA,3394,byree,118249,20.634599,86.035658, Byree GP,2,379
ODISHA,21, JAJAPUR,382, BADCHANA,3394,champapur,118250,20.607341,86.079733, Champapur GP,2,562
ODISHA,21, JAJAPUR,382, BADCHANA,3394,chandital,118251,20.664872,86.099991, Chandital GP,2,246
ODISHA,21, JAJAPUR,382, BADCHANA,3394,charinangala,118252,20.621772,86.249854, Charinangala GP,2,1431
ODISHA,21, JAJAPUR,382, BADCHANA,3394,chhatia,118253,20.611843,86.064204, Chhatia GP,2,1081
ODISHA,21, JAJAPUR,382, BADCHANA,3394,darpan,118254,20.712751,86.072992, Darpan GP,2,1283
ODISHA,21, JAJAPUR,382, BADCHANA,3394,dhanamandala,118255,20.688974,86.124091, Dhanamandala GP,2,500
ODISHA,21, JAJAPUR,382, BADCHANA,3394,gopalpur,118256,20.636188,86.291601, Gopalpur GP,2,284
ODISHA,21, JAJAPUR,382, BADCHANA,3394,kadampal,118344,20.683913,86.252267, Kadampal GP,2,2160
ODISHA,21, JAJAPUR,382, BADCHANA,3394,kaimatia,118259,20.692134,86.037105, Kaimatia GP,2,747
ODISHA,21, JAJAPUR,382, BADCHANA,3394,kantigadia,118343,20.691896,86.159413, Kantigadia GP,2,500
ODISHA,21, JAJAPUR,382, BADCHANA,3394,khetrapal,118346,20.688657,86.148614, Khetrapal GP,2,642
ODISHA,21, JAJAPUR,382, BADCHANA,3394,kolanagiri,118258,20.639775,86.323262, Kolanagiri GP,2,1400
ODISHA,21, JAJAPUR,382, BADCHANA,3394,kundala,118257,20.656354,86.178897, Kundala GP,2,2122
ODISHA,21, JAJAPUR,382, BADCHANA,3394,majhipada,118260,20.657054,86.258439, Majhipada GP,2,3437
ODISHA,21, JAJAPUR,382, BADCHANA,3394,manduka,118261,20.632448,86.223519, Manduka GP,2,2666
ODISHA,21, JAJAPUR,382, BADCHANA,3394,nalipur,118262,20.610895,86.244961, Nalipur GP,2,1616
ODISHA,21, JAJAPUR,382, BADCHANA,3394,paria,118263,20.649225,86.007677, Paria GP,2,1801
ODISHA,21, JAJAPUR,382, BADCHANA,3394,patunia,118354,20.679949,86.203493, Patunia GP,2,584
ODISHA,21, JAJAPUR,382, BADCHANA,3394,radhadeipur,118264,20.657992,86.147192, Radhadeipur GP,2,415
ODISHA,21, JAJAPUR,382, BADCHANA,3394,raipur,118265,20.644376,86.292188, Raipur GP,2,1944
ODISHA,21, JAJAPUR,382, BADCHANA,3394,salapada,118266,20.721671,86.004859, Salapada GP,2,212
ODISHA,21, JAJAPUR,382, BADCHANA,3394,samia,118267,20.700789,85.979991, Samia GP,2,1360
ODISHA,21, JAJAPUR,382, BADCHANA,3394,saudia,118269,20.663419,86.285734, Saudia GP,2,1648
ODISHA,21, JAJAPUR,382, BADCHANA,3394,siha,118270,20.714857,86.039815, Siha GP,2,499
ODISHA,21, JAJAPUR,382, BADCHANA,3394,solar,118271,20.618265,86.052009, Solar GP,2,353
ODISHA,21, JAJAPUR,382, BADCHANA,3394,sunguda,118268,20.695997,86.133357, Sunguda GP,2,1004
ODISHA,21, JAJAPUR,382, BARI,3395,allipur,118272,20.665323,86.365517, Allipur GP,2,1069
ODISHA,21, JAJAPUR,382, BARI,3395,amathpur,118273,20.612536,86.334128, Amathpur GP,2,623
ODISHA,21, JAJAPUR,382, BARI,3395,angalo,118274,20.672531,86.440038, Angalo GP,2,1796
ODISHA,21, JAJAPUR,382, BARI,3395,anyasipur,118275,20.655366,86.400823, Anyasipur GP,2,418
ODISHA,21, JAJAPUR,382, BARI,3395,arangabad,118276,20.695771,86.355422, Arangabad GP,2,578
ODISHA,21, JAJAPUR,382, BARI,3395,atira,118277,20.715061,86.330431, Atira GP,2,2113
ODISHA,21, JAJAPUR,382, BARI,3395,bachhal,118303,20.697698,86.471874, Bachhal GP,2,451
ODISHA,21, JAJAPUR,382, BARI,3395,bainsiria,118278,20.725943,86.318167, Bainsiria GP,2,1723
ODISHA,21, JAJAPUR,382, BARI,3395,balia,118279,20.698612,86.294348, Balia GP,2,2276
ODISHA,21, JAJAPUR,382, BARI,3395,balibilli,118280,20.668697,86.375446, Balibilli GP,2,2881
ODISHA,21, JAJAPUR,382, BARI,3395,bari,118281,20.688883,86.344772, Bari GP,2,6003
ODISHA,21, JAJAPUR,382, BARI,3395,chandanpur,118284,20.671182,86.347694, Chandanpur GP,2,1566
ODISHA,21, JAJAPUR,382, BARI,3395,dharapur,118285,20.685756,86.322034, Dharapur GP,2,1998
ODISHA,21, JAJAPUR,382, BARI,3395,gamu,118286,20.624926,86.382437, Gamu GP,2,3423
ODISHA,21, JAJAPUR,382, BARI,3395,golakund,118287,20.725373,86.271414, Golakund GP,2,639
ODISHA,21, JAJAPUR,382, BARI,3395,ishanpur,118288,20.696143,86.301638, Ishanpur GP,2,4038
ODISHA,21, JAJAPUR,382, BARI,3395,kalamatia,118289,20.647048,86.407239, Kalamatia GP,2,1263
ODISHA,21, JAJAPUR,382, BARI,3395,kalyanpur,118315,20.703639,86.430239, Kalyanpur GP,2,2134
ODISHA,21, JAJAPUR,382, BARI,3395,kimbhiriapal,118290,20.734816,86.306164, Kimbhiriapal GP,2,1721
ODISHA,21, JAJAPUR,382, BARI,3395,madhusudanpur,118291,20.683827,86.443491, Madhusudanpur GP,2,480
ODISHA,21, JAJAPUR,382, BARI,3395,mandari,118293,20.659025,86.369057, Mandari GP,2,958
ODISHA,21, JAJAPUR,382, BARI,3395,mohakalpada,118292,20.605462,86.372676, Mohakalpada GP,2,1960
ODISHA,21, JAJAPUR,382, BARI,3395,oleichandanpur,118318,20.688439,86.481895, Oleichandanpur GP,2,5098
ODISHA,21, JAJAPUR,382, BARI,3395,ranapur,118320,20.698536,86.424492, Ranapur GP,2,196
