State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase,population
ODISHA,21, NUAPADA,394, BODEN,3531,babebir,121180,20.146641,82.618373, Babebir G.P,2,912
ODISHA,21, NUAPADA,394, BODEN,3531,bargaon,121267,20.12079,82.675929, Bargaon GP,2,412
ODISHA,21, NUAPADA,394, BODEN,3531,bhainsadani,121181,20.289214,82.514417, Bhainsadani G.P,2,529
ODISHA,21, NUAPADA,394, BODEN,3531,boden,121182,20.24736,82.56742, Boden G.P,2,1894
ODISHA,21, NUAPADA,394, BODEN,3531,boirgaon,121183,20.220954,82.548481, Boirgaon G.P,2,477
ODISHA,21, NUAPADA,394, BODEN,3531,damjhar,121184,20.329976,82.670399, Damjhar G.P,2,40
ODISHA,21, NUAPADA,394, BODEN,3531,farsara,121185,20.22906,82.5904, Farsara G.P,2,942
ODISHA,21, NUAPADA,394, BODEN,3531,karangamal,121186,20.156407,82.627613, Karangamal G.P,2,838
ODISHA,21, NUAPADA,394, BODEN,3531,karlakote,121187,20.380931,82.622062, Karlakote G.P,2,2253
ODISHA,21, NUAPADA,394, BODEN,3531,khaira,121188,20.315666,82.604503, Khaira G.P,2,1927
ODISHA,21, NUAPADA,394, BODEN,3531,larka,121189,20.198028,82.667134, Larka G.P,2,1228
ODISHA,21, NUAPADA,394, BODEN,3531,litisargi,121190,20.176049,82.581677, Litisagri GP,2,345
ODISHA,21, NUAPADA,394, BODEN,3531,nagpada,121191,20.40491,82.584935, Nagpada G.P,2,785
ODISHA,21, NUAPADA,394, BODEN,3531,rokal,121192,20.218975,82.640845, Rokal G.P,2,1095
ODISHA,21, NUAPADA,394, BODEN,3531,sunapur,121193,20.277869,82.5988, Sunapur G.P,2,350
ODISHA,21, NUAPADA,394, KHARIAR,3532,badi,121195,20.315531,82.784914, Badi GP,2,500
ODISHA,21, NUAPADA,394, KHARIAR,3532,bargaon,121196,20.343281,82.695011, Bargaon GP,2,412
ODISHA,21, NUAPADA,394, KHARIAR,3532,bhojpur,121197,20.333454,82.763217, Bhojpur GP,2,517
ODISHA,21, NUAPADA,394, KHARIAR,3532,bhuliasikuan,121198,20.358468,82.788969, Bhuliasikun GP,2,1081
ODISHA,21, NUAPADA,394, KHARIAR,3532,birighat,121199,20.257432,82.726394, Birighat GP,2,107
ODISHA,21, NUAPADA,394, KHARIAR,3532,chindaguda,121200,20.299645,82.726033, Chindaguda GP,2,868
ODISHA,21, NUAPADA,394, KHARIAR,3532,dabri,121201,20.217131,82.716224, Dabri GP,2,324
ODISHA,21, NUAPADA,394, KHARIAR,3532,duajhar,121202,20.235418,82.753676, Duajhar GP,2,184
ODISHA,21, NUAPADA,394, KHARIAR,3532,khasbahal,121203,20.222717,82.831809, Khasabahal GP,2,1465
ODISHA,21, NUAPADA,394, KHARIAR,3532,khudpej,121204,20.308567,82.689792, Khudpeg GP,2,553
ODISHA,21, NUAPADA,394, KHARIAR,3532,kirikita,121205,20.166349,82.72236, Kirikita GP,2,1639
ODISHA,21, NUAPADA,394, KHARIAR,3532,lanji,121206,20.267161,82.674008, Lanji GP,2,55
ODISHA,21, NUAPADA,394, KHARIAR,3532,nehena,121207,20.259027,82.765552, Nehena GP,2,447
ODISHA,21, NUAPADA,394, KHARIAR,3532,ranimunda,121208,20.180689,82.781167, Ranimunda GP,2,1029
ODISHA,21, NUAPADA,394, KHARIAR,3532,sanmaheswar,121209,20.37509,82.699144, Sanmaheswar GP,2,603
ODISHA,21, NUAPADA,394, KHARIAR,3532,sardhapur,121210,20.239666,82.781175, Sardhapur GP,2,1121
ODISHA,21, NUAPADA,394, KHARIAR,3532,tukla,121211,20.264701,82.839276, Tukula GP,2,6884
ODISHA,21, NUAPADA,394, KOMNA,3533,agren,121212,20.494434,82.633799, Agren GP,2,796
ODISHA,21, NUAPADA,394, KOMNA,3533,bhela,121213,20.528989,82.64129, Bhela GP,2,956
ODISHA,21, NUAPADA,394, KOMNA,3533,budhikomna,121214,20.588959,82.671845, Budhikomna GP,2,1127
ODISHA,21, NUAPADA,394, KOMNA,3533,darlipada,121215,20.621461,82.569175, Darlipada GP,2,1358
ODISHA,21, NUAPADA,394, KOMNA,3533,gandamer,121216,20.638175,82.697535, Gandamer GP,2,1118
ODISHA,21, NUAPADA,394, KOMNA,3533,jadamunda,121217,20.58634,82.607538, Jadamunda GP,2,1262
ODISHA,21, NUAPADA,394, KOMNA,3533,jatgarh,121218,20.638694,82.631144, Jatgarh GP,2,431
ODISHA,21, NUAPADA,394, KOMNA,3533,jhagrahi,121219,20.527265,82.587012, Jhagrahi GP,2,1650
ODISHA,21, NUAPADA,394, KOMNA,3533,kandetara,121220,20.61166,82.679963, Kandetara GP,2,330
ODISHA,21, NUAPADA,394, KOMNA,3533,komna,121221,20.499998,82.671036, Komna GP,2,5435
ODISHA,21, NUAPADA,394, KOMNA,3533,konabira,121222,20.468394,82.660975, Konabira GP,2,526
ODISHA,21, NUAPADA,394, KOMNA,3533,kureswar,121223,20.56168,82.644165, Kureswar GP,2,658
ODISHA,21, NUAPADA,394, KOMNA,3533,michhapalli,121226,20.557102,82.568344, Michhapalli GP,2,127
ODISHA,21, NUAPADA,394, KOMNA,3533,nuagaon,121228,20.607704,82.69713, Nuagaon GP,2,1571
ODISHA,21, NUAPADA,394, KOMNA,3533,pnendrawan,121229,20.440324,82.673896, Pnendrawan GP,2,1090
ODISHA,21, NUAPADA,394, KOMNA,3533,rajna,121230,20.439957,82.624705, Rajna GP,2,343
ODISHA,21, NUAPADA,394, KOMNA,3533,sialati,121232,20.650891,82.56191, Sialati GP,2,42
ODISHA,21, NUAPADA,394, KOMNA,3533,tarbod,121236,20.639226,82.614934, Tarbod GP,2,991
ODISHA,21, NUAPADA,394, KOMNA,3533,thagapali,121237,20.657144,82.710946, Thagapali GP,2,864
ODISHA,21, NUAPADA,394, KOMNA,3533,tikrapada,121238,20.55293,82.67467, Tikrapada GP,2,199
ODISHA,21, NUAPADA,394, NUAPADA,3534,amanara,121239,20.814707,82.398466, Amanara GP,2,675
ODISHA,21, NUAPADA,394, NUAPADA,3534,amsena,121240,20.875866,82.534098, Amsena GP,2,1351
ODISHA,21, NUAPADA,394, NUAPADA,3534,beltukri,121241,21.025307,82.644931, Beltukri GP,2,507
ODISHA,21, NUAPADA,394, NUAPADA,3534,bhaleswar,121242,21.057322,82.632869, Bhaleswar GP,2,346
ODISHA,21, NUAPADA,394, NUAPADA,3534,bharuamunda,121243,20.688666,82.425256, Bharuamunda GP,2,449
ODISHA,21, NUAPADA,394, NUAPADA,3534,biromal,121244,20.913981,82.596891, Biromal GP,2,2527
ODISHA,21, NUAPADA,394, NUAPADA,3534,bisora,121245,20.983366,82.622439, Bisora GP,2,477
ODISHA,21, NUAPADA,394, NUAPADA,3534,boirbhadi,121246,20.87358,82.614902, Boirbhadi GP,2,954
ODISHA,21, NUAPADA,394, NUAPADA,3534,budhipalli,121247,20.911833,82.539646, Budhipalli GP,2,299
ODISHA,21, NUAPADA,394, NUAPADA,3534,chulabhat,121248,20.738581,82.389449, Chulabhat GP,2,1881
ODISHA,21, NUAPADA,394, NUAPADA,3534,darlimunda,121249,20.820956,82.629394, Darlimunda GP,2,1514
ODISHA,21, NUAPADA,394, NUAPADA,3534,dharambandha,121250,20.730245,82.418275, Dharambandha GP,2,3146
ODISHA,21, NUAPADA,394, NUAPADA,3534,dumerpani,121251,20.834951,82.519843, Dumerpani GP,2,1580
