State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase,population
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,bhenjagiweda,119929,18.105626,81.892511, BHENJIWEDA GP,2,1433
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,bodigeta,119930,18.049194,81.797968, BODIGETA GP,2,1415
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,chintalwada,119931,18.134876,81.930409, CHINTALIBEDA GP,2,696
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,chitrangapally,119932,18.163006,81.769045, CHITRANGAPALLI GP,2,360
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,girkanpalli,119933,18.065589,81.651141, Girkanpalli,2,140
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,gompakonda,119934,18.102246,81.77326, GOMPAKONDA GP,2,777
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,gumuka,119935,18.163448,81.819714, GUMUKA GP,2,1484
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,kalimela,119936,18.071582,81.748917, KALIMELA GP,2,1275
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,kangurukonda,119937,18.137686,81.798354, KANGURUKONDA GP,2,556
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,koimetla,119938,18.073101,81.709209, Koimetla,2,1405
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,kurumanuru,119939,18.018506,81.964897, KURUMONUR GP,2,41
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,lugel,119940,17.960488,81.596291, LUGEL GP,2,2717
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,maharajpalli,119941,17.953782,81.560001, MAHARAJAPALLI GP,2,1848
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,malavaram,119942,17.870286,81.550935, MALAVARAM GP,2,111
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,manyamkunda,119943,17.926405,81.655339, MANYAMKUNDA GP,2,470
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,nlagunthi,119944,18.012409,81.687663, NALAKUNTHI GP,2,449
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,populur,119945,18.060265,81.976391, POPULAR GP,2,432
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,telrai,119946,18.035021,81.743282, TELRAI GP,2,99
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,tigal,119947,18.031603,81.638784, TIGEL GP,2,5203
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,undurkonda,119948,18.108808,81.660231, Undurkonda,2,1404
ODISHA,21, MALKANGIRI,399, KALIMELA,3480,vankatpalam,119949,18.120825,81.725496, VENKATAPALEM GP,2,371
ODISHA,21, MALKANGIRI,399, KHAIRAPUT,3481,andrahal,119950,18.472061,82.359959, ANDRAHAL,2,562
ODISHA,21, MALKANGIRI,399, KHAIRAPUT,3481,badadural,119951,18.531117,82.393575, BADADURAL,2,239
ODISHA,21, MALKANGIRI,399, KHAIRAPUT,3481,kadamguda,119953,18.515514,82.277461, KADAMGUDA,2,225
ODISHA,21, MALKANGIRI,399, KHAIRAPUT,3481,khairput,119954,18.480942,82.233861, KHAIRPUT,2,1006
ODISHA,21, MALKANGIRI,399, KHAIRAPUT,3481,madkapadar,119955,18.587281,82.366416, MADKAPADAR,2,93
ODISHA,21, MALKANGIRI,399, KHAIRAPUT,3481,mudulipada,119956,18.456304,82.304441, MUDULIPADA,2,81
ODISHA,21, MALKANGIRI,399, KHAIRAPUT,3481,padaghhat,119957,18.483574,82.191672, PADAGHAT,2,1292
ODISHA,21, MALKANGIRI,399, KHAIRAPUT,3481,rasabeda,119958,18.438655,82.216124, RASBADA,2,58
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,badali,119959,18.199372,81.787516, BADALI GP,2,2571
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,challanguda,119960,18.382316,81.824089, CHALLANGUDA,2,601
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,chitapari iii,119961,18.227912,82.091141, CHITAPARI III GP,2,850
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,chitrakonda,119962,18.108727,82.113095, CHITRAKONDA GP,2,6725
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,doraguda,119963,18.118305,82.080761, DORAGUDA GP,2,27
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,dudametta,119964,18.250517,81.938483, DUDAMETTA GP,2,366
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,gorakhunta gp,119965,18.225257,81.84887, GORAKHUNTA GP,2,3164
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,gunthawada,119966,18.068755,82.052433, GUNTHAWEDA GP,2,125
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,kamwada,119967,18.219087,81.984191, KAMWEDA GP,2,324
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,kopatuti,119968,18.075946,81.998388, KOPATUTI GP,2,3500
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,korukunda,119969,18.277931,81.990048, KORUKONDA GP,2,556
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,mandapalli,119970,18.170181,81.854599, MANADAPALLI GP,2,2522
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,marwada,119971,18.206191,81.917058, MARWADA GP,2,4058
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,matapaka,119972,18.31622,81.728535, MATAPAKA,2,105
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,nilakambaru,119973,18.205718,82.042987, NILAKAMBARU GP,2,391
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,nuaguda,119974,18.130464,82.046841, NUAGUDA GP,2,209
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,old chimtapali,119975,18.198168,82.006001, OLD CHIMTAPALLI GP,2,250
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,potrel,119976,18.262399,82.019343, POTREL GP,2,477
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,sikhapali gp,119977,18.265519,81.806166, SIKHAPALI GP,2,3887
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,tandapalli,119978,18.291515,81.827111, TANDAPALLI,2,4349
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,tandiki gp,119979,18.434295,81.823014, TANDIKI GP,2,3500
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,tarlakota,119980,18.280651,82.066234, TARLAKOTA GP,2,3500
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,tonnel camp,119982,18.180169,82.085078, TONNEL CAMP GP,2,919
ODISHA,21, MALKANGIRI,399, KORUKONDA,3482,tumusapali,119981,18.264663,81.909214, TUMAPALLI GP,2,2634
ODISHA,21, MALKANGIRI,399, KUDUMULUGUMMA,3483,badapadar,119985,18.090091,82.168798, BADAPADAR GP,2,16
ODISHA,21, MALKANGIRI,399, KUDUMULUGUMMA,3483,kudumulugumma,119993,18.378302,82.178238, KUDUMULUGUMMA GP,2,147
ODISHA,21, MALKANGIRI,399, KUDUMULUGUMMA,3483,parkahanmal,119991,18.364992,82.139673, PARKHANMALLA GP,2,70
ODISHA,21, MALKANGIRI,399, KUDUMULUGUMMA,3483,somnath pur,119987,18.296758,82.122401, SOMNATHPUR GP,2,335
ODISHA,21, MALKANGIRI,399, MALKANGIRI,3484,birlaxmanpur,119994,18.387314,82.034072, BIRLAXMANPUR,2,117
ODISHA,21, MALKANGIRI,399, MALKANGIRI,3484,gangala,119995,18.431755,82.071511, GANGALA GP,2,162
ODISHA,21, MALKANGIRI,399, MALKANGIRI,3484,goudaguda,119996,18.333991,81.905042, GOUDAGUDA,2,155
ODISHA,21, MALKANGIRI,399, MALKANGIRI,3484,jharapalli,119997,18.459046,81.909551, JHARAPALLI,2,261
ODISHA,21, MALKANGIRI,399, MALKANGIRI,3484,markapalli,119998,18.412007,82.0336, MARKAPALLI,2,78
ODISHA,21, MALKANGIRI,399, MALKANGIRI,3484,padmagiri,119999,18.492621,81.978821, PADMAGIRI,2,500
ODISHA,21, MALKANGIRI,399, MALKANGIRI,3484,pandripani,120000,18.440093,82.020771, PANDRIPANI,2,500
ODISHA,21, MALKANGIRI,399, MALKANGIRI,3484,pedakunda,120001,18.461066,81.950593, PEDAKUNDA,2,3082
ODISHA,21, MALKANGIRI,399, MALKANGIRI,3484,redawada,120002,18.395848,82.091096, REDAWADA GP,2,51
ODISHA,21, MALKANGIRI,399, MALKANGIRI,3484,serpalli,120003,18.460954,82.000263, SERPALLI,2,164
ODISHA,21, MALKANGIRI,399, MALKANGIRI,3484,sindrimal,120004,18.401946,81.933328, SINDRIMAL,2,49
ODISHA,21, MALKANGIRI,399, MALKANGIRI,3484,tamasa,120005,18.304498,81.866934, TAMASA,2,799
ODISHA,21, MALKANGIRI,399, MALKANGIRI,3484,udupa,120006,18.530015,81.922615, UDUPA,2,92
ODISHA,21, MALKANGIRI,399, MATHILI,3485,ambaguda,120007,18.517219,82.195486, AMBAGUDA GP,2,548
ODISHA,21, MALKANGIRI,399, MATHILI,3485,bhandaripangam,120008,18.508949,82.063065, BHANDARIPANGAM GP,2,500
ODISHA,21, MALKANGIRI,399, MATHILI,3485,bhejaguda,120009,18.474075,82.051522, BHEJAGUDA GP,2,504
ODISHA,21, MALKANGIRI,399, MATHILI,3485,chaulamendi,120010,18.492895,82.156818, CHAULIMENDI GP,2,52
ODISHA,21, MALKANGIRI,399, MATHILI,3485,chedenga,120011,18.582217,82.113464, CHEDENGA GP,2,408
ODISHA,21, MALKANGIRI,399, MATHILI,3485,dalapatiguda,120012,18.563175,82.174572, DALAPATIGUDA GP,2,505
ODISHA,21, MALKANGIRI,399, MATHILI,3485,dhungiaput,120013,18.597378,82.250564, DHUNGIAPUTI GP,2,316
