State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase,population
ODISHA,21, SONAPUR,392, BINIKA,3567,babupali,121425,21.115681,83.735266, BABUPALI,2,311
ODISHA,21, SONAPUR,392, BINIKA,3567,bankigiridi,121426,21.127141,83.768465, BANKIGIRIDI,2,1209
ODISHA,21, SONAPUR,392, BINIKA,3567,baunsuni,121427,20.952995,83.767854, BAUNSUNI,2,369
ODISHA,21, SONAPUR,392, BINIKA,3567,bhandar,121428,21.041219,83.747692, BHANDAR,2,500
ODISHA,21, SONAPUR,392, BINIKA,3567,bhimtikira gp,121870,21.010616,83.6986, BHIMTIKIRA GP,2,1266
ODISHA,21, SONAPUR,392, BINIKA,3567,charda,121429,21.003605,83.778866, CHARDA,2,225
ODISHA,21, SONAPUR,392, BINIKA,3567,jullunda,121430,20.985669,83.652289, JULLUNDA,2,13
ODISHA,21, SONAPUR,392, BINIKA,3567,kaintara,121431,20.964578,83.746494, KAINTARA,2,1169
ODISHA,21, SONAPUR,392, BINIKA,3567,maghala,121432,21.010324,83.724583, MAGHALA,2,858
ODISHA,21, SONAPUR,392, BINIKA,3567,mahada,121433,20.96713,83.707534, MAHADA,2,556
ODISHA,21, SONAPUR,392, BINIKA,3567,mahadevpali,121434,20.926768,83.793521, MAHADEVPALI,2,303
ODISHA,21, SONAPUR,392, BINIKA,3567,sankara,121435,20.992995,83.769618, SANKARA,2,2836
ODISHA,21, SONAPUR,392, BINIKA,3567,seledi,121436,20.951885,83.79775, SELEDI,2,1872
ODISHA,21, SONAPUR,392, BINIKA,3567,silati,121437,21.017346,83.741529, SILATI,2,3179
ODISHA,21, SONAPUR,392, BINIKA,3567,sindurpur,121438,21.075931,83.808221, SINDURPUR,2,455
ODISHA,21, SONAPUR,392, BINIKA,3567,singhijuba,121439,21.084055,83.74026, SINGHIJUBA,2,500
ODISHA,21, SONAPUR,392, BIRMAHARAJPUR,3568,bagbar,121440,20.867799,84.082532, BAGBAR,2,1043
