STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
18,319,02110,301241,Popragaon Pt I,1044,2503,DANGTOL,105733,POPRAGAON,,
18,319,02110,301242,Popragaon Pt II,1054,2503,DANGTOL,105733,POPRAGAON,,
18,319,02110,301243,Korebari,930,2503,DANGTOL,105733,POPRAGAON,,
18,319,02110,301244,Dolaigaon Pt. I,II & III,4185,2503,DANGTOL,105743,DOLAIGAON,,
18,319,02110,301245,Kharija Dholaigaon Pt-I[Part],705,2503,DANGTOL,105743,DOLAIGAON,,
18,319,02110,301246,Kharija Dalaigaon Pt.2,1610,2503,DANGTOL,105743,DOLAIGAON,,
18,319,02110,301247,Nayapara Pt II,373,2503,DANGTOL,105738,CHAPRAKATA,,
18,319,02110,301248,Nayapara Pt I,1626,2503,DANGTOL,105738,CHAPRAKATA,,
18,319,02110,301249,Chaprakata Pt I,858,2503,DANGTOL,105738,CHAPRAKATA,,
18,319,02110,301250,Chaprakata Pt II,1330,2503,DANGTOL,105738,CHAPRAKATA,,
18,319,02110,301251,Chaprakata Pt.III,239,2503,DANGTOL,105738,CHAPRAKATA,,
18,319,02110,301252,Ravapara,350,2503,DANGTOL,105738,CHAPRAKATA,,
18,319,02110,301253,Chitkagaon,983,2503,DANGTOL,105738,CHAPRAKATA,,
18,319,02110,301254,Ghilapara,326,2503,DANGTOL,105738,CHAPRAKATA,,
18,319,02110,301255,Birjhora T E [Pt],2746,2503,DANGTOL,105738,CHAPRAKATA,,
18,319,02110,301257,Bholaguri,3454,2503,DANGTOL,105743,DOLAIGAON,,
18,319,02110,301259,Jelakajhar Pt I [Jelkajhar Pt.,1472,2503,DANGTOL,105745,MULAGAON,,
18,319,02110,301260,Jelkajhar Pt II [Jelkajhar Pt.,1479,2503,DANGTOL,105745,MULAGAON,,
18,319,02110,301261,Bhakrapara Pt I [Part],232,2503,DANGTOL,105737,BONGAIGAON,,
18,319,02110,301262,Mechpara,545,2503,DANGTOL,105737,BONGAIGAON,,
18,319,02110,301263,Bhakrapara Pt II [Part],244,2503,DANGTOL,105737,BONGAIGAON,,
