STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_na
01,013,00052,003292,Moughal Pora,646,7065,Shopiyan,272834,Tengwani
01,013,00052,003298,Teng Wani,829,7065,Shopiyan,272834,Tengwani
01,013,00052,003299,Mazhania,368,7065,Shopiyan,272834,Tengwani
01,013,00052,003300,Tukroo,829,7065,Shopiyan,272834,Tengwani
01,013,00052,003301,Kegam,2700,7065,Shopiyan,272831,Keegam
01,013,00052,003305,Musi Pora (Nusi Pora),461,7065,Shopiyan,272832,Nazneenpora
01,013,00052,003314,Chitra Gam,922,0,STRING ENTERED,263292,Children
01,013,00052,003366,Nazneen Pora,577,7065,Shopiyan,272832,Nazneenpora
01,013,00052,003367,Patar Wal,691,7065,Shopiyan,272833,Shirmal
01,013,00052,003368,Doma Wani,290,7065,Shopiyan,272833,Shirmal
01,013,00052,003369,Sandho Shermal,1348,7065,Shopiyan,272833,Shirmal
01,013,00052,003370,Watho,1397,0,STRING ENTERED,263285,Wathoo
01,013,00052,003372,Buta Maran Wanpora,1623,0,STRING ENTERED,263270,Butmaran
01,013,00052,003377,Mast Pora,1627,0,STRING ENTERED,263280,Mastpora
01,013,00052,003378,Kellar,2363,0,STRING ENTERED,263286,Zampathri
01,013,00052,003381,Rengwar,358,0,STRING ENTERED,263029,Keller
01,013,00052,003382,Pahali Pora,2791,0,STRING ENTERED,263284,Pehlipora A
01,013,00052,003384,Nasar Pora,704,0,STRING ENTERED,263282,Naserpora
01,013,00052,003389,Nara Pora,1376,0,STRING ENTERED,263281,Narpora
01,013,00052,003392,Balah Pora,1402,7065,Shopiyan,272830,Balpora
01,013,00052,003425,Manlo,3047,0,STRING ENTERED,263278,Manloo A
01,013,00052,003444,Aloorah,929,0,STRING ENTERED,272832,Nazneenpora
01,013,00052,003462,Pala Pora,342,0,STRING ENTERED,263238,Palpora
