STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_na
01,012,00048,002959,Bathon,862,108,PAMPORE,242831,Nagander
01,012,00048,002960,Nagander,351,108,PAMPORE,242831,Nagander
01,012,00048,002961,Zinetrag,616,108,PAMPORE,242831,Nagander
01,012,00048,002962,Sata Pokhran,1342,108,PAMPORE,242831,Nagander
01,012,00048,002963,Woyan,5874,108,PAMPORE,242829,Wuyam payeen
01,012,00048,002964,Moni Pora,983,108,PAMPORE,242830,Andrusoo
01,012,00048,002965,Maij,1759,108,PAMPORE,242833,Meej
01,012,00048,002966,Bagh Anayat Ullah,141,108,PAMPORE,242833,Meej
01,012,00048,002971,Krancho,783,108,PAMPORE,242836,Krenchoo
01,012,00048,002972,Khani Bal,2486,108,PAMPORE,242832,Konibal
01,012,00048,002973,Dusoo,778,108,PAMPORE,242836,Krenchoo
01,012,00048,002974,Androsa,1058,108,PAMPORE,242830,Andrusoo
01,012,00048,002975,Gund Bal,616,108,PAMPORE,242822,Ladhoo-B  Bunpora
01,012,00048,002976,Shar-I- Shali,6178,108,PAMPORE,242827,Shar-A Lonepora
01,012,00048,002977,Mundak  Pal,1256,108,PAMPORE,242843,Mandakpal
01,012,00048,002978,Ledhu,4604,108,PAMPORE,242821,Ladhoo-A Herpora
01,012,00048,002979,Chanda Haro,3551,108,PAMPORE,242840,Chandhar
01,012,00048,002980,Patal Bag,2639,108,PAMPORE,242834,Patal bagh
01,012,00048,002981,Sambora,4889,108,PAMPORE,242823,Samboora-A Chera bagh
01,012,00048,002982,Alchi Bagh,799,108,PAMPORE,242835,Hatiwara
01,012,00048,002983,Let Pora,6131,108,PAMPORE,242825,Lethpora-A bagi nishat
01,012,00049,002985,Barsu,2904,108,PAMPORE,242839,Barsoo
01,012,00049,002987,Midoora (Midru),4441,111,TRAL,242897,Medoora A
01,012,00049,002991,Shahabad Bala (Kharpora Bala),1049,111,TRAL,242899,Shahabad
01,012,00049,002995,Larmoh Awan Pora,1712,111,TRAL,242948,Larmooh
01,012,00049,002996,Chersu,5046,111,TRAL,242925,Amirabad
01,012,00049,002997,Hari Pari Gam,4672,111,TRAL,242927,Harri - I
01,012,00049,002998,Kaichak Kot,2193,111,TRAL,242929,Kachach Koot
01,012,00049,002999,Giru (Nor Pora),5674,111,TRAL,242909,Noorpora - I
01,012,00049,003003,Goori Pora,1963,111,TRAL,242891,Gooripora
01,012,00049,003008,Rakh-e-Watal Pora,53,109,PULWAMA,242871,Malangpora
01,012,00049,003009,Malang Pora,4034,109,PULWAMA,242871,Malangpora
01,012,00049,003010,Awan Pora,500,109,PULWAMA,242883,Nownagri
01,012,00049,003011,Tokuna,6775,109,PULWAMA,242872,Tokna I (Gullzar)
01,012,00049,003012,Now Gam Ullar,497,109,PULWAMA,242875,Reshipora
01,012,00049,003013,Reshi Pora Ullar,1293,109,PULWAMA,242875,Reshipora
01,012,00049,003014,Dogri Pora,3042,109,PULWAMA,242876,Dogripora
01,012,00049,003015,Kani Pora Ullar,500,109,PULWAMA,242876,Dogripora
01,012,00049,003016,Khandi Pora,676,109,PULWAMA,242875,Reshipora
01,012,00049,003017,Chakhar,432,109,PULWAMA,242875,Reshipora
01,012,00049,003018,Ranzi Pora,694,109,PULWAMA,242875,Reshipora
01,012,00049,003019,Karawa Ranbir Abad,500,109,PULWAMA,242883,Nownagri
01,012,00049,003020,Odi Pora Shahoora,493,109,PULWAMA,242869,Panzgam
01,012,00049,003021,Panz Gam,3358,109,PULWAMA,242869,Panzgam
01,012,00049,003022,Graw Gund,1516,109,PULWAMA,242884,Ladermar
01,012,00049,003023,Ladremar,975,109,PULWAMA,242884,Ladermar
01,012,00049,003024,Brabandna,1612,109,PULWAMA,242870,Brawbundina
01,012,00049,003025,Khalan Gund Mosa,1308,109,PULWAMA,242880,Naina
01,012,00049,003026,Kawni,419,109,PULWAMA,242876,Dogripora
01,012,00049,003029,Naina,1897,109,PULWAMA,242880,Naina
01,012,00049,003030,Batapora,1293,109,PULWAMA,263229,Batapora A
01,012,00050,003032,Gulistan,316,111,TRAL,242896,Gudpora
01,012,00050,003034,Sotura,2920,111,TRAL,242906,Satoora
01,012,00050,003035,Gotru,1148,111,TRAL,242941,Gutroo
01,012,00050,003036,Nigistan,1356,111,TRAL,242907,Nargistan
01,012,00050,003037,Khana Gund,1588,111,TRAL,242936,Khangund
01,012,00050,003038,Jawahir Pora (Lam),1307,111,TRAL,242937,Jawaherpora
01,012,00050,003042,Aripal,2142,111,TRAL,242925,Amirabad
01,012,00050,003044,Peth Gam Gadpora,1132,111,TRAL,242896,Gudpora
01,012,00050,003045,Wagar,1132,111,TRAL,242894,Wagar
01,012,00050,003046,Syedabad (Pastana),2465,111,TRAL,242893,Syedbad
01,012,00050,003047,Loru Jagir,1733,111,TRAL,242912,Lorrow
01,012,00050,003048,Lorh Gam,2324,111,TRAL,242903,Lorgam
01,012,00050,003049,Panzwah,1251,111,TRAL,242904,Panzoo
01,012,00050,003050,Lal Pora (Kehlil),4674,111,TRAL,242920,Lalpora A
01,012,00050,003051,Manch Hama,3510,111,TRAL,242918,Machama A
01,012,00050,003052,Monghaolar (Monghama),1500,111,TRAL,242944,Monghama
01,012,00050,003053,Chatru Gam,1059,111,TRAL,242925,Amirabad
01,012,00050,003054,Khasi Pora,1242,111,TRAL,242922,Khasipora
01,012,00050,003055,Dewar,1326,111,TRAL,242924,Dadsara B/ Mirpora
01,012,00050,003058,Kochmola,1506,111,TRAL,242933,Kuchmula
01,012,00050,003059,Seer,884,111,TRAL,242913,Seer
01,012,00050,003061,Gulshan Pora (Khul),2459,111,TRAL,242942,Gulistan
01,012,00050,003062,Bat Gund,1997,111,TRAL,242925,Amirabad
01,012,00050,003068,Sheer Abad (Boli),1179,111,TRAL,242905,Sharabad
01,012,00050,003069,Arigam Ullar,1267,111,TRAL,242933,Kuchmula
01,012,00050,003071,Chiva Ullar,1378,111,TRAL,242947,Chersoo - II
01,012,00050,003073,Mandora,1798,111,TRAL,242917,Mandoora
01,012,00050,003074,Batnoor Jagir,2162,111,TRAL,242925,Amirabad
01,012,00050,003075,Kwar Mulla,1539,111,TRAL,242901,Karmulla
01,012,00050,003076,Panir Jagir,1855,111,TRAL,242902,Panner
01,012,00050,003077,Nagin Pora (Hafo Hafokha),1565,111,TRAL,242916,Nageenpora
01,012,00050,003078,Pinglish,2531,111,TRAL,242914,Pinglish A
01,012,00050,003080,Lari Bal,627,111,TRAL,242911,Larribal
01,012,00050,003081,Ratson,2315,111,TRAL,242908,Rathsoan
01,012,00050,003084,Amira Abad (Khuli),2401,111,TRAL,242925,Amirabad
01,012,00050,003085,Bochu,1800,111,TRAL,242925,Amirabad
01,012,00050,003086,Naw Dal,1083,111,TRAL,242940,Nowdal
01,012,00050,003088,Dadh Sara,4385,111,TRAL,242947,Chersoo - II
01,012,00050,003089,Soimoh,2780,111,TRAL,242926,Saimooh
01,012,00050,003091,Lariyar,1167,111,TRAL,242938,Larriyar
01,012,00050,003094,Chandri Gam,1833,111,TRAL,242925,Amirabad
01,012,00050,003095,Amliar,2886,111,TRAL,242925,Amirabad
01,012,00050,003096,Baragam,849,111,TRAL,242925,Amirabad
01,012,00051,003097,Kandizal,1247,106,KAKAPORA,242803,Marwal
01,012,00051,003098,Khadermoh,1528,106,KAKAPORA,242803,Marwal
01,012,00051,003099,Nihama,2438,106,KAKAPORA,242802,Nahama
01,012,00051,003100,Marhwal,1285,106,KAKAPORA,242803,Marwal
01,012,00051,003102,Loli Pora,402,106,KAKAPORA,242802,Nahama
01,012,00051,003104,Wanpora,742,108,PAMPORE,242837,Tumehi Nopora
01,012,00051,003105,Tumchi Nowpora,499,108,PAMPORE,242837,Tumehi Nopora
01,012,00051,003106,Pari Gam Jagir,4530,106,KAKAPORA,242806,Parigam A
