STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
21,392,3133,418852,Lingmarni,1032,3569,DUNGURIPALI,121464,LINGAMARNI,
21,392,3133,418853,Bahubasa,578,3569,DUNGURIPALI,121464,LINGAMARNI,
21,392,3133,418854,Beheramal,1637,3569,DUNGURIPALI,121456,BEHERAMAL,
21,392,3133,418855,Dunguripali,153,3569,DUNGURIPALI,121461,DUNGURIPALI,
21,392,3133,418856,Ludukibeda,748,3569,DUNGURIPALI,121464,LINGAMARNI,
21,392,3133,418857,Chhitkelbandhali,365,3569,DUNGURIPALI,121464,LINGAMARNI,
21,392,3133,418858,Gulihapadar,616,3569,DUNGURIPALI,121459,CHINAJURI,
21,392,3133,418859,Rabanguda,94,3569,DUNGURIPALI,121456,BEHERAMAL,
21,392,3133,418860,Rabangudajungle,41,3569,DUNGURIPALI,121456,BEHERAMAL,
21,392,3133,418861,Antapali,214,3569,DUNGURIPALI,121459,CHINAJURI,
21,392,3133,418862,Patharkhandi,312,3569,DUNGURIPALI,121459,CHINAJURI,
21,392,3133,418863,Titerkund,842,3569,DUNGURIPALI,121459,CHINAJURI,
21,392,3133,418864,Sannuapali,1059,3569,DUNGURIPALI,121459,CHINAJURI,
21,392,3133,418865,Chindajuri,562,3569,DUNGURIPALI,121459,CHINAJURI,
21,392,3133,418866,Khuntpali,1713,3569,DUNGURIPALI,121459,CHINAJURI,
21,392,3133,418867,Chingerkata,1159,3569,DUNGURIPALI,121461,DUNGURIPALI,
21,392,3133,418868,Dunguripali,4670,3569,DUNGURIPALI,121456,BEHERAMAL,
21,392,3133,418869,Kudharikata,814,3569,DUNGURIPALI,121467,SAHALA,
21,392,3133,418870,Sadhapali,556,3569,DUNGURIPALI,121468,SAMALEICHUAN,
21,392,3133,418871,Salepali,709,3569,DUNGURIPALI,121468,SAMALEICHUAN,
21,392,3133,418872,Langalkata,1325,3569,DUNGURIPALI,121456,BEHERAMAL,
21,392,3133,418873,Pipilipali,1015,3570,SONEPUR,121486,RENGALI,
21,392,3133,418874,Thenganal,690,3569,DUNGURIPALI,121468,SAMALEICHUAN,
21,392,3133,418875,Pankel,812,3569,DUNGURIPALI,121468,SAMALEICHUAN,
21,392,3133,418876,Ainlasari,1421,3569,DUNGURIPALI,121468,SAMALEICHUAN,
21,392,3133,418877,Samaleichuan,1781,3569,DUNGURIPALI,121468,SAMALEICHUAN,
21,392,3133,418878,Tuniamunda,1225,3569,DUNGURIPALI,121467,SAHALA,
21,392,3133,418879,Gandapali,672,3569,DUNGURIPALI,121467,SAHALA,
21,392,3133,418880,Sahala,3825,3569,DUNGURIPALI,121467,SAHALA,
21,392,3133,418881,Baidupali,1744,3569,DUNGURIPALI,121458,CHERUPALI,
21,392,3133,418882,Lariabahal,1106,3569,DUNGURIPALI,121458,CHERUPALI,
21,392,3133,418883,Gambharipali,2283,3569,DUNGURIPALI,121461,DUNGURIPALI,
21,392,3133,418884,Bandhapali,1493,3569,DUNGURIPALI,121469,SARGUL,
21,392,3133,418885,Barpadar,374,3569,DUNGURIPALI,121469,SARGUL,
21,392,3133,418886,Sialbahali,916,3569,DUNGURIPALI,121469,SARGUL,
21,392,3133,418887,Majhimunda,1142,3570,SONEPUR,121486,RENGALI,
21,392,3133,418888,Salgul,2100,3569,DUNGURIPALI,121469,SARGUL,
21,392,3133,418889,Kankarajuri,296,3569,DUNGURIPALI,121469,SARGUL,
21,392,3133,418890,Chhanchani,902,3569,DUNGURIPALI,121469,SARGUL,
21,392,3133,418891,Champaduli,846,3569,DUNGURIPALI,121469,SARGUL,
21,392,3133,418892,Tileimal,461,3569,DUNGURIPALI,121463,ICHHAPUR,
21,392,3133,418893,Sahajbahal,768,3569,DUNGURIPALI,121463,ICHHAPUR,
21,392,3133,418894,Kandumunda,997,3569,DUNGURIPALI,121463,ICHHAPUR,
