STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
21,380,2934,397139,Musadia,2852,3390,KUJANG,118164,NUAGARRH,
21,380,2934,397140,Keruadia-kandha,500,3390,KUJANG,118164,NUAGARRH,
21,380,2934,397142,MusadiaJungle,500,3390,KUJANG,118164,NUAGARRH,
21,380,2934,397143,Boitarakuda,500,3390,KUJANG,118164,NUAGARRH,
21,380,2934,397144,Kaudia,500,3390,KUJANG,118164,NUAGARRH,
21,380,2935,397145,Baharatari,140,0,,118161,KUJANGA,
21,380,2935,397146,Baharataridia,500,3390,KUJANG,118151,BHUTAMUNDAI,
21,380,2935,397147,Bhutumundai,3933,3390,KUJANG,118151,BHUTAMUNDAI,
21,380,2935,397148,Telengadia,500,3390,KUJANG,118151,BHUTAMUNDAI,
21,380,2935,397149,Thanaharadia,500,3390,KUJANG,118151,BHUTAMUNDAI,
21,380,2935,397150,Singitalia,880,3390,KUJANG,118164,NUAGARRH,
21,380,2935,397151,Pipal,2573,3390,KUJANG,118151,BHUTAMUNDAI,
21,380,2935,397152,Chakradharpur,851,3390,KUJANG,118164,NUAGARRH,
21,380,2935,397153,Balidia,1972,3390,KUJANG,118164,NUAGARRH,
21,380,2935,397154,Nuagarh,2565,3390,KUJANG,118164,NUAGARRH,
21,380,2935,397155,Aganasi,500,3390,KUJANG,118164,NUAGARRH,
21,380,2935,397156,Udayabata,1953,3390,KUJANG,118167,PARADEEPGARH,
21,380,2935,397157,Chunabelari,1717,3390,KUJANG,118164,NUAGARRH,
21,380,2935,397158,Nimidhihi,1371,3390,KUJANG,118167,PARADEEPGARH,
21,380,2935,397159,Katakulla,890,3390,KUJANG,118167,PARADEEPGARH,
21,380,2935,397160,Katha-ada,417,0,,118152,BISWALI,
21,380,2935,397161,Koladia,430,0,,118152,BISWALI,
21,380,2935,397162,Jagati,1232,3390,KUJANG,118151,BHUTAMUNDAI,
21,380,2935,397163,Nunukua,1380,0,,118160,KOTHI,
21,380,2935,397164,Narendrapur,1442,0,,118152,BISWALI,
21,380,2935,397165,Kothi,2074,0,,118160,KOTHI,
21,380,2935,397166,Jhimani,2963,3390,KUJANG,118147,BAGADIA,
21,380,2935,397167,Siju,1531,0,,118160,KOTHI,
21,380,2935,397168,Pitambarpur,680,0,,118152,BISWALI,
21,380,2935,397169,Niharunikandha,251,3390,KUJANG,118167,PARADEEPGARH,
21,380,2935,397170,Niharuni,314,3390,KUJANG,118167,PARADEEPGARH,
21,380,2935,397171,Uchhabanandpur,908,3390,KUJANG,118160,KOTHI,
21,380,2935,397172,Biswali,2509,3390,KUJANG,118152,BISWALI,
21,380,2935,397173,Paradipgarh (CT),4790,3390,KUJANG,118167,PARADEEPGARH,
21,380,2936,397174,Gobardhanpur,1423,3390,KUJANG,118159,KATHAKOT,
21,380,2936,397175,Khosalpur,602,3390,KUJANG,118158,HANSURA,
21,380,2936,397176,Srichandanpur,281,3390,KUJANG,118158,HANSURA,
21,380,2936,397177,Samapur,567,3390,KUJANG,118158,HANSURA,
21,380,2936,397178,Mamdalpur,156,3390,KUJANG,118158,HANSURA,
21,380,2936,397179,Banasara,865,3390,KUJANG,118159,KATHAKOT,
21,380,2936,397180,Kathakota,1106,3390,KUJANG,118159,KATHAKOT,
21,380,2936,397181,Hansura,533,3390,KUJANG,118158,HANSURA,
21,380,2936,397182,Kalikuda,131,3390,KUJANG,118146,BADABALIKANI,
21,380,2936,397183,Chaudhurikuda,409,3390,KUJANG,118146,BADABALIKANI,
21,380,2936,397184,Anoli,976,3390,KUJANG,118158,HANSURA,
21,380,2936,397185,Sarali,603,3390,KUJANG,118146,BADABALIKANI,
21,380,2936,397186,Parikudapalanda,500,0,,118146,BADABALIKANI,
21,380,2936,397187,Badabalikani,1601,3390,KUJANG,118146,BADABALIKANI,
21,380,2936,397188,Badapal,898,3390,KUJANG,118166,PANKAPAL,
21,380,2936,397189,Kaladip,832,3390,KUJANG,118166,PANKAPAL,
21,380,2936,397190,Pankapal,2406,3390,KUJANG,118166,PANKAPAL,
21,380,2936,397191,Agapal,1275,3390,KUJANG,118163,MASLLASAHI,
21,380,2936,397192,Gaurpada,1086,3390,KUJANG,118163,MASLLASAHI,
21,380,2936,397193,Nekudikuda,78,3390,KUJANG,118163,MASLLASAHI,
21,380,2936,397194,Taladanda,486,3390,KUJANG,118163,MASLLASAHI,
21,380,2936,397195,Paramanandapur,134,3390,KUJANG,118163,MASLLASAHI,
21,380,2936,397196,Pathuria,823,3390,KUJANG,118166,PANKAPAL,
21,380,2936,397197,Madhapur,169,3390,KUJANG,118146,BADABALIKANI,
21,380,2936,397198,Sanabalikani,648,3390,KUJANG,118146,BADABALIKANI,
21,380,2936,397199,Zilladia Palanda,500,0,,118146,BADABALIKANI,
21,380,2936,397200,Jayasankhapur,1122,3390,KUJANG,118172,ZILLANASI,
21,380,2936,397201,Zillanasi,1316,0,,118172,ZILLANASI,
21,380,2936,397202,Mallasahi,1467,3390,KUJANG,118163,MASLLASAHI,
21,380,2936,397203,Charadia,567,3390,KUJANG,118148,BAGOI,
21,380,2936,397204,Sandhapur,784,3390,KUJANG,118148,BAGOI,
21,380,2936,397205,Tentuliakhamar,1403,3390,KUJANG,118172,ZILLANASI,
21,380,2936,397206,Saharadia,1447,3390,KUJANG,118172,ZILLANASI,
21,380,2936,397207,Naladia Palanda,500,0,,118161,KUJANGA,
21,380,2936,397208,Bhandua,551,3390,KUJANG,118161,KUJANGA,
21,380,2936,397209,Kothiasahi,1620,3390,KUJANG,118148,BAGOI,
21,380,2936,397210,Kujanga,3686,3390,KUJANG,118161,KUJANGA,
21,380,2936,397211,Balarampur,5464,3390,KUJANG,118161,KUJANGA,
21,380,2936,397212,Badanga,1095,3390,KUJANG,118149,BALIA,
21,380,2936,397213,Samagol,2021,3390,KUJANG,118156,GOPIKUDA,
21,380,2936,397214,Baidigadi,227,3390,KUJANG,118156,GOPIKUDA,
21,380,2936,397215,Naladia Palanda,500,0,,118172,ZILLANASI,
21,380,2936,397216,Krushnachandrapur,162,3390,KUJANG,118162,MANGARAJPUR,
21,380,2936,397217,Santara,1683,3390,KUJANG,118162,MANGARAJPUR,
21,380,2936,397218,Talapada,342,3390,KUJANG,118171,TAKLAPADA,
21,380,2936,397219,Mangarajpur,3314,3390,KUJANG,118162,MANGARAJPUR,
21,380,2936,397220,Hasina,2252,3390,KUJANG,118162,MANGARAJPUR,
21,380,2936,397221,Duadia,2282,3390,KUJANG,118156,GOPIKUDA,
21,380,2936,397222,Pangara,478,3390,KUJANG,118154,GANDAKIPUIR,
21,380,2936,397223,Gandakipur,5925,3390,KUJANG,118154,GANDAKIPUIR,
21,380,2936,397224,Fatepur,2840,3390,KUJANG,118153,FATEPUR,
21,380,2936,397225,Pratappur,945,3390,KUJANG,118153,FATEPUR,
21,380,2936,397226,Mirigidiakandha,500,0,,118154,GANDAKIPUIR,
21,380,2936,397227,Kharigotha,1057,3390,KUJANG,118153,FATEPUR,
21,380,2936,397228,Barunakandha,190,3390,KUJANG,118156,GOPIKUDA,
21,380,2936,397229,Gopiakuda,4293,3390,KUJANG,118156,GOPIKUDA,
21,380,2936,397230,Ghodamara,593,3390,KUJANG,118156,GOPIKUDA,
21,380,2936,397231,Panpalli,1591,3390,KUJANG,118149,BALIA,
21,380,2936,397232,Mallipura,686,3390,KUJANG,118149,BALIA,
21,380,2936,397233,Jamukana,500,0,,118156,GOPIKUDA,
21,380,2936,397234,Mahakaldia,500,0,,118156,GOPIKUDA,
21,380,2936,397235,Baulanga,1429,3390,KUJANG,118168,PATAPUR,
21,380,2936,397236,Badabandha,889,0,,118149,BALIA,
21,380,2936,397237,Sahada,577,3390,KUJANG,118168,PATAPUR,
21,380,2936,397238,Patapur,752,3390,KUJANG,118168,PATAPUR,
21,380,2936,397239,Balia,1681,3390,KUJANG,118149,BALIA,
21,380,2936,397240,Parianga,625,0,,118149,BALIA,
21,380,2936,397241,Bagoi,1970,3390,KUJANG,118148,BAGOI,
21,380,2936,397242,Arakhia,1473,3390,KUJANG,118163,MASLLASAHI,
21,380,2936,397243,Karatutha,1142,3390,KUJANG,118168,PATAPUR,
21,380,2936,397244,Tentulia,842,3390,KUJANG,118168,PATAPUR,
21,380,2936,397245,Ranipada,439,3390,KUJANG,118168,PATAPUR,
21,380,2936,397246,Tenteikuda,540,3390,KUJANG,118163,MASLLASAHI,
21,380,2936,397247,Borikhi,1102,3390,KUJANG,118168,PATAPUR,
21,380,2936,397248,Paikasta,1152,3390,KUJANG,118166,PANKAPAL,
21,380,2936,397249,Pahana,720,3390,KUJANG,118166,PANKAPAL,
21,380,2936,397250,Banikunda,1535,3390,KUJANG,118166,PANKAPAL,
21,380,2936,397251,Janapal,1049,3390,KUJANG,118166,PANKAPAL,
21,380,2936,397252,Chandapur,192,3390,KUJANG,118166,PANKAPAL,
21,380,2936,397253,Bilapokhariapada,166,0,,118093,BALEIPUR,
21,380,2936,397254,Nalakani,898,0,,118093,BALEIPUR,
21,380,2936,397255,Banipata,545,0,,118093,BALEIPUR,
21,380,2936,397256,Baleipur,680,0,,118093,BALEIPUR,
21,380,2936,397257,Guruguria,279,0,,118093,BALEIPUR,
21,380,2936,397258,Nachhipura,718,0,,118097,CHATUA,
21,380,2936,397259,janardanpur,500,0,,118097,CHATUA,
21,380,2936,397260,Narendrapur,224,0,,118097,CHATUA,
21,380,2936,397261,Arjunkula,28,0,,118097,CHATUA,
21,380,2936,397262,Balipari,721,3390,KUJANG,118168,PATAPUR,
21,380,2936,397263,Chatua,1577,0,,118097,CHATUA,
21,380,2936,397264,Pokhariapada,426,0,,118097,CHATUA,
21,380,2936,397265,Jaganathapur,120,0,,118204,SADADEIPUR,
21,380,2936,397266,Chakulia,474,0,,118093,BALEIPUR,
21,380,2936,397267,Alligarh,506,3388,ERASAMA,118094,BALITUTHA,
21,380,2936,397268,Sanagabapur,434,3388,ERASAMA,118094,BALITUTHA,
21,380,2936,397269,Badagabapur,1193,3388,ERASAMA,118094,BALITUTHA,
21,380,2936,397270,Manapur,1166,0,,118106,KRUSHNACHANDRAPUR,
21,380,2936,397271,Parapada,360,0,,118097,CHATUA,
21,380,2936,397272,Mulakani,238,3388,ERASAMA,118094,BALITUTHA,
21,380,2936,397273,Bamadeipur,3161,0,,118095,BAMADEIPUR,
21,380,2936,397274,Chhatarakandha,524,0,,118095,BAMADEIPUR,
21,380,2936,397275,Jalapadakandha,11,0,,118095,BAMADEIPUR,
21,380,2936,397276,Kuatarakandha,65,0,,118095,BAMADEIPUR,
21,380,2936,397277,Banapatakandha,631,3388,ERASAMA,118094,BALITUTHA,
21,380,2936,397278,Kokakhandha,129,3388,ERASAMA,118094,BALITUTHA,
21,380,2936,397279,Balitutha,1231,3388,ERASAMA,118094,BALITUTHA,
21,380,2936,397280,Badabuda,688,3388,ERASAMA,118094,BALITUTHA,
21,380,2936,397281,Bhitarasrichandanpur,295,3388,ERASAMA,118094,BALITUTHA,
